Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612764	0021400007	OCT 29, 2014	WAS @ MIA	L	0	1	0	240	36	75	0.48	6	19	0.316	17	24	0.708	7	29	36	20	7	2	14	20	95	Away	2014-10-29	MIA	-12	0	1
81	1610612764	0021400016	OCT 30, 2014	WAS @ ORL	W	1	1	0.5	240	39	80	0.488	7	13	0.538	20	26	0.769	6	31	37	22	10	0	12	25	105	Away	2014-10-30	ORL	7	1	0
80	1610612764	0021400031	NOV 01, 2014	WAS vs. MIL	W	2	1	0.666666666666667	240	40	73	0.548	4	13	0.308	24	33	0.727	6	28	34	28	18	5	19	21	108	Home	2014-11-01	MIL	11	2	0
79	1610612764	0021400051	NOV 04, 2014	WAS @ NYK	W	3	1	0.75	240	39	80	0.488	8	18	0.444	12	19	0.632	10	31	41	26	8	4	12	25	98	Away	2014-11-04	NYK	15	3	0
78	1610612764	0021400063	NOV 05, 2014	WAS vs. IND	W	4	1	0.8	265	34	91	0.374	7	17	0.412	21	23	0.913	7	36	43	24	7	7	12	22	96	Home	2014-11-05	IND	2	4	0
77	1610612764	0021400077	NOV 07, 2014	WAS @ TOR	L	4	2	0.666666666666667	240	30	83	0.361	3	19	0.158	21	32	0.656	16	34	50	19	7	5	13	29	84	Away	2014-11-07	TOR	-19	0	1
76	1610612764	0021400083	NOV 08, 2014	WAS @ IND	W	5	2	0.714285714285714	240	39	81	0.481	2	11	0.182	17	23	0.739	13	36	49	23	8	4	14	25	97	Away	2014-11-08	IND	7	1	0
75	1610612764	0021400109	NOV 12, 2014	WAS vs. DET	W	6	2	0.75	240	40	83	0.482	3	11	0.273	24	33	0.727	11	35	46	27	10	6	11	22	107	Home	2014-11-12	DET	4	2	0
74	1610612764	0021400132	NOV 15, 2014	WAS vs. ORL	W	7	2	0.777777777777778	240	42	84	0.5	3	10	0.3	11	16	0.688	9	31	40	31	5	8	11	16	98	Home	2014-11-15	ORL	5	3	0
73	1610612764	0021400163	NOV 19, 2014	WAS vs. DAL	L	7	3	0.7	240	37	84	0.44	10	22	0.455	18	21	0.857	9	33	42	25	8	3	13	27	102	Home	2014-11-19	DAL	-3	0	1
72	1610612764	0021400179	NOV 21, 2014	WAS vs. CLE	W	8	3	0.727272727272727	240	41	84	0.488	4	10	0.4	5	9	0.556	10	35	45	24	10	5	17	21	91	Home	2014-11-21	CLE	13	1	0
71	1610612764	0021400190	NOV 22, 2014	WAS @ MIL	W	9	3	0.75	240	43	93	0.462	8	18	0.444	17	22	0.773	20	33	53	27	7	6	14	24	111	Away	2014-11-22	MIL	11	2	0
70	1610612764	0021400205	NOV 25, 2014	WAS vs. ATL	L	9	4	0.692307692307692	240	36	84	0.429	9	20	0.45	21	29	0.724	16	31	47	25	2	3	20	25	102	Home	2014-11-25	ATL	-4	0	1
69	1610612764	0021400211	NOV 26, 2014	WAS @ CLE	L	9	5	0.642857142857143	240	33	71	0.465	5	13	0.385	16	22	0.727	7	19	26	24	5	5	18	28	87	Away	2014-11-26	CLE	-26	0	2
68	1610612764	0021400236	NOV 29, 2014	WAS vs. NOP	W	10	5	0.666666666666667	240	35	76	0.461	5	12	0.417	8	12	0.667	12	34	46	21	9	9	14	18	83	Home	2014-11-29	NOP	3	1	0
67	1610612764	0021400250	DEC 01, 2014	WAS vs. MIA	W	11	5	0.6875	240	39	72	0.542	10	19	0.526	19	24	0.792	7	35	42	29	7	3	12	23	107	Home	2014-12-01	MIA	21	2	0
66	1610612764	0021400264	DEC 03, 2014	WAS vs. LAL	W	12	5	0.705882352941177	240	45	93	0.484	6	19	0.316	15	19	0.789	12	41	53	33	6	3	11	15	111	Home	2014-12-03	LAL	16	3	0
65	1610612764	0021400278	DEC 05, 2014	WAS vs. DEN	W	13	5	0.722222222222222	240	45	85	0.529	7	20	0.35	22	27	0.815	14	38	52	35	12	11	15	20	119	Home	2014-12-05	DEN	30	4	0
64	1610612764	0021400294	DEC 07, 2014	WAS @ BOS	L	13	6	0.684210526315789	240	34	93	0.366	11	27	0.407	14	21	0.667	16	36	52	21	5	8	19	20	93	Away	2014-12-07	BOS	-8	0	1
63	1610612764	0021400302	DEC 08, 2014	WAS vs. BOS	W	14	6	0.7	290	49	94	0.521	7	16	0.438	28	34	0.824	11	38	49	32	10	3	23	26	133	Home	2014-12-08	BOS	1	1	0
62	1610612764	0021400318	DEC 10, 2014	WAS @ ORL	W	15	6	0.714285714285714	240	41	81	0.506	5	12	0.417	4	9	0.444	8	33	41	26	5	5	9	13	91	Away	2014-12-10	ORL	2	2	0
61	1610612764	0021400329	DEC 12, 2014	WAS vs. LAC	W	16	6	0.727272727272727	240	39	80	0.488	9	16	0.563	17	21	0.81	9	28	37	28	10	6	14	25	104	Home	2014-12-12	LAC	8	3	0
60	1610612764	0021400350	DEC 14, 2014	WAS vs. UTA	W	17	6	0.739130434782609	240	41	84	0.488	4	13	0.308	7	12	0.583	10	31	41	20	11	9	15	21	93	Home	2014-12-14	UTA	9	4	0
