Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612758	0028100004	OCT 30, 1981	KCK vs. SAN	L	0	1	0	240	41	NA	NA	0	NA	NA	20	34	0.588	NA	NA	0	NA	NA	NA	NA	29	102	Home	1981-10-30	SAN	-11	0	1
81	1610612758	0028100018	OCT 31, 1981	KCK @ DAL	L	0	2	0	240	37	NA	NA	0	NA	NA	15	21	0.714	NA	NA	0	NA	NA	NA	NA	29	89	Away	1981-10-31	DAL	-6	0	2
80	1610612758	0028100028	NOV 04, 1981	KCK vs. SDC	W	1	2	0.333333333333333	240	56	NA	NA	0	NA	NA	17	19	0.895	NA	NA	0	NA	NA	NA	NA	32	129	Home	1981-11-04	SDC	1	1	0
79	1610612758	0028100041	NOV 06, 1981	KCK vs. HOU	W	2	2	0.5	240	35	NA	NA	0	NA	NA	20	30	0.667	NA	NA	0	NA	NA	NA	NA	27	90	Home	1981-11-06	HOU	4	2	0
78	1610612758	0028100066	NOV 10, 1981	KCK @ CHI	L	2	3	0.4	240	46	NA	NA	0	NA	NA	15	19	0.789	NA	NA	0	NA	NA	NA	NA	29	107	Away	1981-11-10	CHI	-12	0	1
77	1610612758	0028100072	NOV 11, 1981	KCK @ BOS	L	2	4	0.333333333333333	240	43	NA	NA	1	NA	NA	13	17	0.765	NA	NA	0	NA	NA	NA	NA	29	100	Away	1981-11-11	BOS	-15	0	2
76	1610612758	0028100085	NOV 13, 1981	KCK @ PHL	L	2	5	0.285714285714286	240	40	90	0.444	0	1	0	5	9	0.556	NA	NA	0	28	NA	6	21	23	85	Away	1981-11-13	PHL	-20	0	3
75	1610612758	0028100093	NOV 14, 1981	KCK @ NJN	L	2	6	0.25	240	34	NA	NA	0	NA	NA	24	33	0.727	NA	NA	0	NA	NA	NA	NA	25	92	Away	1981-11-14	NJN	-11	0	4
74	1610612758	0028100101	NOV 17, 1981	KCK @ NYK	W	3	6	0.333333333333333	240	50	NA	NA	0	NA	NA	24	33	0.727	NA	NA	0	NA	NA	NA	NA	29	124	Away	1981-11-17	NYK	14	1	0
73	1610612758	0028100111	NOV 19, 1981	KCK @ IND	L	3	7	0.3	240	40	NA	NA	1	NA	NA	18	25	0.72	NA	NA	0	NA	NA	NA	NA	27	99	Away	1981-11-19	IND	-3	0	1
