Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612745	0028100006	OCT 30, 1981	HOU @ LAL	W	1	0	1	290	49	NA	NA	1	NA	NA	14	22	0.636	NA	NA	0	NA	NA	NA	NA	32	113	Away	1981-10-30	LAL	1	1	0
81	1610612745	0028100015	OCT 31, 1981	HOU @ SDC	L	1	1	0.5	240	41	NA	NA	0	NA	NA	28	43	0.651	NA	NA	0	NA	NA	NA	NA	36	110	Away	1981-10-31	SDC	-15	0	1
80	1610612745	0028100021	NOV 03, 1981	HOU vs. NYK	W	2	1	0.666666666666667	240	33	NA	NA	0	NA	NA	35	47	0.745	NA	NA	0	NA	NA	NA	NA	28	101	Home	1981-11-03	NYK	3	1	0
79	1610612745	0028100033	NOV 04, 1981	HOU @ DEN	L	2	2	0.5	240	42	NA	NA	0	NA	NA	16	19	0.842	NA	NA	0	NA	NA	NA	NA	25	100	Away	1981-11-04	DEN	-12	0	1
78	1610612745	0028100041	NOV 06, 1981	HOU @ KCK	L	2	3	0.4	240	36	NA	NA	1	NA	NA	13	24	0.542	NA	NA	0	NA	NA	NA	NA	27	86	Away	1981-11-06	KCK	-4	0	2
77	1610612745	0028100050	NOV 07, 1981	HOU vs. CLE	L	2	4	0.333333333333333	240	37	NA	NA	0	NA	NA	18	29	0.621	NA	NA	0	NA	NA	NA	NA	16	92	Home	1981-11-07	CLE	-4	0	3
76	1610612745	0028100069	NOV 11, 1981	HOU vs. LAL	L	2	5	0.285714285714286	240	42	NA	NA	0	NA	NA	9	14	0.643	NA	NA	0	NA	NA	NA	NA	24	93	Home	1981-11-11	LAL	-2	0	4
75	1610612745	0028100082	NOV 13, 1981	HOU vs. GOS	L	2	6	0.25	240	37	NA	NA	0	NA	NA	26	41	0.634	NA	NA	0	NA	NA	NA	NA	17	100	Home	1981-11-13	GOS	-2	0	5
74	1610612745	0028100086	NOV 14, 1981	HOU vs. UTH	W	3	6	0.333333333333333	265	45	NA	NA	0	NA	NA	19	31	0.613	NA	NA	0	NA	NA	NA	NA	23	109	Home	1981-11-14	UTH	4	1	0
73	1610612745	0028100102	NOV 17, 1981	HOU @ IND	W	4	6	0.4	240	42	NA	NA	0	NA	NA	18	27	0.667	NA	NA	0	NA	NA	NA	NA	24	102	Away	1981-11-17	IND	20	2	0
72	1610612745	0028100109	NOV 18, 1981	HOU @ BOS	W	5	6	0.454545454545455	240	41	NA	NA	0	NA	NA	24	29	0.828	NA	NA	0	NA	NA	NA	NA	22	106	Away	1981-11-18	BOS	2	3	0
71	1610612745	0028100121	NOV 20, 1981	HOU @ WAS	W	6	6	0.5	240	40	NA	NA	0	NA	NA	15	24	0.625	NA	NA	0	NA	NA	NA	NA	18	95	Away	1981-11-20	WAS	1	4	0
70	1610612745	0028100126	NOV 21, 1981	HOU @ PHL	L	6	7	0.461538461538462	240	43	87	0.494	0	2	0	20	27	0.741	16	NA	16	27	5	4	24	22	106	Away	1981-11-21	PHL	-29	0	1
69	1610612745	0028100138	NOV 24, 1981	HOU vs. NJN	L	6	8	0.428571428571429	240	33	NA	NA	0	NA	NA	18	31	0.581	NA	NA	0	NA	NA	NA	NA	17	84	Home	1981-11-24	NJN	-18	0	2
68	1610612745	0028100141	NOV 25, 1981	HOU @ PHX	L	6	9	0.4	240	43	NA	NA	2	NA	NA	26	34	0.676	NA	NA	0	NA	NA	NA	NA	28	114	Away	1981-11-25	PHX	-14	0	3
67	1610612745	0028100149	NOV 27, 1981	HOU @ SEA	L	6	10	0.375	240	44	NA	NA	1	NA	NA	21	32	0.656	NA	NA	0	NA	NA	NA	NA	30	110	Away	1981-11-27	SEA	-7	0	4
66	1610612745	0028100166	NOV 29, 1981	HOU @ LAL	L	6	11	0.352941176470588	240	41	NA	NA	1	NA	NA	21	28	0.75	NA	NA	0	NA	NA	NA	NA	19	104	Away	1981-11-29	LAL	-18	0	5
65	1610612745	0028100171	DEC 01, 1981	HOU vs. KCK	L	6	12	0.333333333333333	240	38	NA	NA	0	NA	NA	28	38	0.737	NA	NA	0	NA	NA	NA	NA	23	104	Home	1981-12-01	KCK	-2	0	6
64	1610612745	0028100200	DEC 05, 1981	HOU vs. POR	W	7	12	0.368421052631579	240	45	NA	NA	0	NA	NA	20	28	0.714	NA	NA	0	NA	NA	NA	NA	29	110	Home	1981-12-05	POR	12	1	0
63	1610612745	0028100209	DEC 08, 1981	HOU vs. SEA	L	7	13	0.35	240	40	NA	NA	1	NA	NA	15	16	0.938	NA	NA	0	NA	NA	NA	NA	23	96	Home	1981-12-08	SEA	-11	0	1
62	1610612745	0028100215	DEC 09, 1981	HOU @ MIL	L	7	14	0.333333333333333	240	34	NA	NA	1	NA	NA	14	28	0.5	NA	NA	0	NA	NA	NA	NA	23	83	Away	1981-12-09	MIL	-6	0	2
61	1610612745	0028100229	DEC 11, 1981	HOU @ CHI	L	7	15	0.318181818181818	240	45	NA	NA	1	NA	NA	14	19	0.737	NA	NA	0	NA	NA	NA	NA	34	105	Away	1981-12-11	CHI	-13	0	3
60	1610612745	0028100234	DEC 12, 1981	HOU vs. DAL	W	8	15	0.347826086956522	240	44	NA	NA	0	NA	NA	13	21	0.619	NA	NA	0	NA	NA	NA	NA	22	101	Home	1981-12-12	DAL	4	1	0
59	1610612745	0028100253	DEC 15, 1981	HOU vs. PHX	W	9	15	0.375	240	45	NA	NA	0	NA	NA	9	11	0.818	NA	NA	0	NA	NA	NA	NA	22	99	Home	1981-12-15	PHX	4	2	0
58	1610612745	0028100265	DEC 18, 1981	HOU @ DAL	W	10	15	0.4	240	45	NA	NA	0	NA	NA	22	29	0.759	NA	NA	0	NA	NA	NA	NA	33	112	Away	1981-12-18	DAL	19	3	0
57	1610612745	0028100277	DEC 19, 1981	HOU vs. CHI	W	11	15	0.423076923076923	240	43	NA	NA	0	NA	NA	16	22	0.727	NA	NA	0	NA	NA	NA	NA	19	102	Home	1981-12-19	CHI	7	4	0
56	1610612745	0028100289	DEC 22, 1981	HOU vs. DEN	L	11	16	0.407407407407407	240	47	NA	NA	1	NA	NA	14	21	0.667	NA	NA	0	NA	NA	NA	NA	23	109	Home	1981-12-22	DEN	-12	0	1
55	1610612745	0028100306	DEC 26, 1981	HOU @ UTH	W	12	16	0.428571428571429	240	49	NA	NA	1	NA	NA	16	24	0.667	NA	NA	0	NA	NA	NA	NA	20	115	Away	1981-12-26	UTH	11	1	0
54	1610612745	0028100320	DEC 29, 1981	HOU vs. ATL	L	12	17	0.413793103448276	240	38	NA	NA	1	NA	NA	16	27	0.593	NA	NA	0	NA	NA	NA	NA	24	93	Home	1981-12-29	ATL	-9	0	1
53	1610612745	0028100332	DEC 30, 1981	HOU @ SAN	L	12	18	0.4	240	38	NA	NA	0	NA	NA	28	38	0.737	NA	NA	0	NA	NA	NA	NA	26	104	Away	1981-12-30	SAN	-5	0	2
52	1610612745	0028100336	JAN 02, 1982	HOU @ SDC	W	13	18	0.419354838709677	240	43	NA	NA	0	NA	NA	22	34	0.647	NA	NA	0	NA	NA	NA	NA	21	108	Away	1982-01-02	SDC	7	1	0
51	1610612745	0028100355	JAN 05, 1982	HOU @ GOS	W	14	18	0.4375	240	50	NA	NA	0	NA	NA	12	16	0.75	NA	NA	0	NA	NA	NA	NA	28	112	Away	1982-01-05	GOS	1	2	0
50	1610612745	0028100366	JAN 07, 1982	HOU @ SEA	L	14	19	0.424242424242424	240	50	NA	NA	1	NA	NA	6	9	0.667	NA	NA	0	NA	NA	NA	NA	25	107	Away	1982-01-07	SEA	-9	0	1
49	1610612745	0028100386	JAN 10, 1982	HOU @ POR	W	15	19	0.441176470588235	240	48	NA	NA	0	NA	NA	15	23	0.652	NA	NA	0	NA	NA	NA	NA	24	111	Away	1982-01-10	POR	2	1	0
48	1610612745	0028100393	JAN 12, 1982	HOU vs. SDC	W	16	19	0.457142857142857	240	42	NA	NA	2	NA	NA	21	36	0.583	NA	NA	0	NA	NA	NA	NA	30	107	Home	1982-01-12	SDC	1	2	0
47	1610612745	0028100406	JAN 14, 1982	HOU vs. POR	L	16	20	0.444444444444444	240	42	NA	NA	1	NA	NA	15	20	0.75	NA	NA	0	NA	NA	NA	NA	16	100	Home	1982-01-14	POR	-11	0	1
46	1610612745	0028100415	JAN 15, 1982	HOU @ SAN	L	16	21	0.432432432432432	240	35	NA	NA	4	NA	NA	16	22	0.727	NA	NA	0	NA	NA	NA	NA	22	90	Away	1982-01-15	SAN	-38	0	2
45	1610612745	0028100421	JAN 16, 1982	HOU vs. SAN	W	17	21	0.447368421052632	240	44	NA	NA	0	NA	NA	28	37	0.757	NA	NA	0	NA	NA	NA	NA	21	116	Home	1982-01-16	SAN	17	1	0
44	1610612745	0028100435	JAN 19, 1982	HOU vs. KCK	W	18	21	0.461538461538462	240	46	NA	NA	1	NA	NA	27	32	0.844	NA	NA	0	NA	NA	NA	NA	25	120	Home	1982-01-19	KCK	8	2	0
43	1610612745	0028100454	JAN 22, 1982	HOU vs. UTH	W	19	21	0.475	240	54	NA	NA	0	NA	NA	20	24	0.833	NA	NA	0	NA	NA	NA	NA	21	128	Home	1982-01-22	UTH	18	3	0
42	1610612745	0028100460	JAN 23, 1982	HOU vs. DEN	L	19	22	0.463414634146341	240	49	NA	NA	0	NA	NA	11	14	0.786	NA	NA	0	NA	NA	NA	NA	17	109	Home	1982-01-23	DEN	-2	0	1
41	1610612745	0028100471	JAN 26, 1982	HOU vs. IND	W	20	22	0.476190476190476	240	46	NA	NA	0	NA	NA	12	17	0.706	NA	NA	0	NA	NA	NA	NA	23	104	Home	1982-01-26	IND	10	1	0
40	1610612745	0028100485	JAN 28, 1982	HOU vs. PHL	W	21	22	0.488372093023256	240	45	86	0.523	2	3	0.667	17	25	0.68	NA	NA	0	29	NA	5	15	28	109	Home	1982-01-28	PHL	8	2	0
39	1610612745	0028100490	FEB 02, 1982	HOU vs. SDC	W	22	22	0.5	240	49	NA	NA	0	NA	NA	24	31	0.774	NA	NA	0	NA	NA	NA	NA	21	122	Home	1982-02-02	SDC	16	3	0
38	1610612745	0028100516	FEB 05, 1982	HOU vs. PHX	W	23	22	0.511111111111111	240	43	NA	NA	0	NA	NA	20	23	0.87	NA	NA	0	NA	NA	NA	NA	26	106	Home	1982-02-05	PHX	2	4	0
37	1610612745	0028100529	FEB 07, 1982	HOU @ KCK	W	24	22	0.521739130434783	240	52	NA	NA	0	NA	NA	22	30	0.733	NA	NA	0	NA	NA	NA	NA	23	126	Away	1982-02-07	KCK	16	5	0
36	1610612745	0028100538	FEB 09, 1982	HOU @ SDC	W	25	22	0.531914893617021	240	50	NA	NA	1	NA	NA	28	37	0.757	NA	NA	0	NA	NA	NA	NA	25	129	Away	1982-02-09	SDC	8	6	0
35	1610612745	0028100548	FEB 11, 1982	HOU vs. SEA	W	26	22	0.541666666666667	240	53	NA	NA	0	NA	NA	11	17	0.647	NA	NA	0	NA	NA	NA	NA	21	117	Home	1982-02-11	SEA	17	7	0
34	1610612745	0028100562	FEB 13, 1982	HOU vs. WAS	W	27	22	0.551020408163265	240	43	NA	NA	2	NA	NA	23	30	0.767	NA	NA	0	NA	NA	NA	NA	17	111	Home	1982-02-13	WAS	7	8	0
33	1610612745	0028100576	FEB 16, 1982	HOU @ DET	L	27	23	0.54	240	49	NA	NA	0	NA	NA	11	15	0.733	NA	NA	0	NA	NA	NA	NA	22	109	Away	1982-02-16	DET	-2	0	1
32	1610612745	0028100585	FEB 17, 1982	HOU @ CLE	W	28	23	0.549019607843137	240	40	NA	NA	0	NA	NA	30	37	0.811	NA	NA	0	NA	NA	NA	NA	25	110	Away	1982-02-17	CLE	8	1	0
31	1610612745	0028100594	FEB 19, 1982	HOU @ NJN	W	29	23	0.557692307692308	240	39	NA	NA	0	NA	NA	25	33	0.758	NA	NA	0	NA	NA	NA	NA	21	103	Away	1982-02-19	NJN	7	2	0
30	1610612745	0028100605	FEB 21, 1982	HOU @ NYK	L	29	24	0.547169811320755	240	40	NA	NA	1	NA	NA	25	33	0.758	NA	NA	0	NA	NA	NA	NA	28	106	Away	1982-02-21	NYK	-16	0	1
29	1610612745	0028100616	FEB 23, 1982	HOU vs. DAL	W	30	24	0.555555555555556	240	44	NA	NA	0	NA	NA	17	22	0.773	NA	NA	0	NA	NA	NA	NA	15	105	Home	1982-02-23	DAL	10	1	0
28	1610612745	0028100624	FEB 24, 1982	HOU @ DEN	W	31	24	0.563636363636364	240	50	92	0.543	1	4	NA	19	25	0.76	NA	NA	0	NA	NA	NA	NA	25	120	Away	1982-02-24	DEN	10	2	0
27	1610612745	0028100636	FEB 26, 1982	HOU vs. GOS	W	32	24	0.571428571428571	240	39	NA	NA	1	NA	NA	32	39	0.821	NA	NA	0	NA	NA	NA	NA	23	111	Home	1982-02-26	GOS	16	3	0
26	1610612745	0028100638	FEB 27, 1982	HOU @ DAL	L	32	25	0.56140350877193	265	42	NA	NA	0	NA	NA	21	28	0.75	NA	NA	0	NA	NA	NA	NA	27	105	Away	1982-02-27	DAL	-3	0	1
25	1610612745	0028100657	MAR 02, 1982	HOU vs. SAN	L	32	26	0.551724137931034	240	43	NA	NA	2	NA	NA	29	38	0.763	NA	NA	0	NA	NA	NA	NA	22	117	Home	1982-03-02	SAN	-2	0	2
24	1610612745	0028100668	MAR 04, 1982	HOU @ UTH	W	33	26	0.559322033898305	240	45	NA	NA	1	NA	NA	37	42	0.881	NA	NA	0	NA	NA	NA	NA	23	128	Away	1982-03-04	UTH	4	1	0
23	1610612745	0028100673	MAR 05, 1982	HOU vs. BOS	L	33	27	0.55	240	40	84	NA	0	NA	NA	18	24	0.75	NA	NA	0	23	3	6	18	28	98	Home	1982-03-05	BOS	-2	0	1
22	1610612745	0028100689	MAR 07, 1982	HOU @ PHX	W	34	27	0.557377049180328	240	42	NA	NA	0	NA	NA	10	15	0.667	NA	NA	0	NA	NA	NA	NA	20	94	Away	1982-03-07	PHX	2	1	0
21	1610612745	0028100701	MAR 09, 1982	HOU vs. MIL	W	35	27	0.564516129032258	240	42	91	0.462	0	0	0	19	28	0.679	22	30	52	20	7	2	14	19	103	Home	1982-03-09	MIL	12	2	0
