Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
50	1610612755	0029800004	FEB 05, 1999	PHI @ CHH	W	1	0	1	240	32	84	0.381	3	12	0.25	11	16	0.688	14	38	52	19	11	10	12	26	78	Away	1999-02-05	CHH	12	1	0
49	1610612755	0029800014	FEB 06, 1999	PHI vs. ORL	W	2	0	1	240	34	74	0.459	2	7	0.286	25	33	0.758	17	33	50	19	14	4	18	27	95	Home	1999-02-06	ORL	20	2	0
48	1610612755	0029800036	FEB 09, 1999	PHI vs. DET	W	3	0	1	240	33	82	0.402	3	8	0.375	21	32	0.656	20	24	44	18	18	13	12	21	90	Home	1999-02-09	DET	4	3	0
47	1610612755	0029800062	FEB 12, 1999	PHI vs. SAS	L	3	1	0.75	240	30	77	0.39	3	9	0.333	31	38	0.816	17	29	46	17	9	5	12	36	94	Home	1999-02-12	SAS	-4	0	1
46	1610612755	0029800067	FEB 14, 1999	PHI vs. ATL	W	4	1	0.8	240	25	66	0.379	1	9	0.111	27	31	0.871	8	32	40	11	12	7	19	30	78	Home	1999-02-14	ATL	8	1	0
45	1610612755	0029800082	FEB 16, 1999	PHI vs. MIL	L	4	2	0.666666666666667	240	35	68	0.515	2	6	0.333	20	27	0.741	10	31	41	23	4	10	16	17	92	Home	1999-02-16	MIL	-1	0	1
44	1610612755	0029800104	FEB 18, 1999	PHI @ IND	L	4	3	0.571428571428571	240	36	82	0.439	1	9	0.111	22	30	0.733	17	25	42	18	8	4	13	23	95	Away	1999-02-18	IND	-4	0	2
43	1610612755	0029800106	FEB 19, 1999	PHI vs. NYK	L	4	4	0.5	240	25	71	0.352	3	10	0.3	14	22	0.636	14	26	40	12	10	8	19	20	67	Home	1999-02-19	NYK	-11	0	3
42	1610612755	0029800116	FEB 20, 1999	PHI vs. ATL	L	4	5	0.444444444444444	240	26	81	0.321	1	3	0.333	16	23	0.696	17	23	40	15	13	10	14	19	69	Home	1999-02-20	ATL	-7	0	4
41	1610612755	0029800133	FEB 22, 1999	PHI @ CLE	W	5	5	0.5	240	39	76	0.513	4	8	0.5	24	32	0.75	12	21	33	24	9	8	12	29	106	Away	1999-02-22	CLE	9	1	0
