Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
50	1610612748	0029800003	FEB 05, 1999	MIA vs. DET	L	0	1	0	240	32	70	0.457	5	15	0.333	12	20	0.6	7	25	32	22	4	10	15	22	81	Home	1999-02-05	DET	-14	0	1
49	1610612748	0029800020	FEB 07, 1999	MIA @ NYK	W	1	1	0.5	240	34	77	0.442	5	8	0.625	10	17	0.588	10	31	41	17	9	5	12	19	83	Away	1999-02-07	NYK	4	1	0
48	1610612748	0029800030	FEB 08, 1999	MIA @ CHH	L	1	2	0.333333333333333	240	32	74	0.432	8	20	0.4	19	24	0.792	13	29	42	21	2	5	16	27	91	Away	1999-02-08	CHH	-3	0	1
47	1610612748	0029800037	FEB 09, 1999	MIA vs. BOS	L	1	3	0.25	240	28	67	0.418	4	14	0.286	41	50	0.82	11	29	40	18	9	7	17	28	101	Home	1999-02-09	BOS	-7	0	2
46	1610612748	0029800052	FEB 11, 1999	MIA vs. TOR	W	2	3	0.4	240	33	73	0.452	10	25	0.4	26	33	0.788	9	26	35	26	14	5	12	21	102	Home	1999-02-11	TOR	18	1	0
45	1610612748	0029800075	FEB 15, 1999	MIA vs. NJN	W	3	3	0.5	240	30	66	0.455	4	13	0.308	31	45	0.689	14	36	50	14	4	12	15	18	95	Home	1999-02-15	NJN	23	2	0
44	1610612748	0029800084	FEB 16, 1999	MIA @ IND	W	4	3	0.571428571428571	240	33	70	0.471	5	16	0.313	18	29	0.621	8	28	36	20	7	6	6	20	89	Away	1999-02-16	IND	11	3	0
43	1610612748	0029800092	FEB 17, 1999	MIA @ DET	W	5	3	0.625	240	31	67	0.463	7	17	0.412	22	25	0.88	6	34	40	18	5	3	18	26	91	Away	1999-02-17	DET	11	4	0
42	1610612748	0029800117	FEB 20, 1999	MIA vs. HOU	W	6	3	0.666666666666667	240	29	75	0.387	6	17	0.353	17	20	0.85	12	29	41	21	3	3	7	14	81	Home	1999-02-20	HOU	10	5	0
41	1610612748	0029800139	FEB 23, 1999	MIA @ WAS	W	7	3	0.7	240	36	79	0.456	6	11	0.545	18	29	0.621	13	30	43	24	2	8	11	13	96	Away	1999-02-23	WAS	16	6	0
40	1610612748	0029800149	FEB 24, 1999	MIA @ CHH	W	8	3	0.727272727272727	240	33	78	0.423	5	13	0.385	20	29	0.69	15	30	45	22	9	8	12	25	91	Away	1999-02-24	CHH	8	7	0
39	1610612748	0029800166	FEB 26, 1999	MIA @ DET	L	8	4	0.666666666666667	240	31	75	0.413	11	21	0.524	20	28	0.714	15	29	44	20	7	7	13	23	93	Away	1999-02-26	DET	-2	0	1
38	1610612748	0029800178	FEB 28, 1999	MIA vs. ORL	W	9	4	0.692307692307692	240	26	66	0.394	6	10	0.6	26	28	0.929	10	24	34	16	14	4	16	19	84	Home	1999-02-28	ORL	6	1	0
37	1610612748	0029800195	MAR 02, 1999	MIA vs. NYK	W	10	4	0.714285714285714	265	32	81	0.395	6	17	0.353	15	22	0.682	13	36	49	17	2	8	11	18	85	Home	1999-03-02	NYK	1	2	0
36	1610612748	0029800213	MAR 04, 1999	MIA vs. DEN	W	11	4	0.733333333333333	240	36	71	0.507	7	14	0.5	16	23	0.696	8	25	33	25	9	7	13	24	95	Home	1999-03-04	DEN	8	3	0
35	1610612748	0029800221	MAR 05, 1999	MIA @ PHI	W	12	4	0.75	240	31	63	0.492	7	18	0.389	20	26	0.769	8	29	37	19	4	8	17	23	89	Away	1999-03-05	PHI	11	4	0
34	1610612748	0029800237	MAR 07, 1999	MIA @ IND	L	12	5	0.705882352941177	240	27	65	0.415	6	21	0.286	12	17	0.706	9	33	42	18	4	4	18	19	72	Away	1999-03-07	IND	-13	0	1
33	1610612748	0029800244	MAR 08, 1999	MIA vs. PHI	W	13	5	0.722222222222222	240	33	69	0.478	5	16	0.313	20	26	0.769	7	29	36	24	11	7	19	25	91	Home	1999-03-08	PHI	2	1	0
32	1610612748	0029800260	MAR 10, 1999	MIA vs. ATL	W	14	5	0.736842105263158	240	30	71	0.423	8	15	0.533	20	28	0.714	11	31	42	15	7	7	14	21	88	Home	1999-03-10	ATL	10	2	0
31	1610612748	0029800267	MAR 11, 1999	MIA vs. TOR	W	15	5	0.75	240	32	65	0.492	5	15	0.333	14	23	0.609	7	35	42	19	7	4	14	21	83	Home	1999-03-11	TOR	10	3	0
30	1610612748	0029800293	MAR 14, 1999	MIA vs. NJN	W	16	5	0.761904761904762	240	41	91	0.451	4	15	0.267	16	23	0.696	12	39	51	24	10	2	9	17	102	Home	1999-03-14	NJN	26	4	0
29	1610612748	0029800308	MAR 16, 1999	MIA vs. WAS	W	17	5	0.772727272727273	240	32	59	0.542	4	12	0.333	26	36	0.722	6	29	35	20	6	6	14	21	94	Home	1999-03-16	WAS	9	5	0
28	1610612748	0029800322	MAR 17, 1999	MIA @ ATL	W	18	5	0.782608695652174	240	31	69	0.449	5	18	0.278	19	20	0.95	6	27	33	17	2	5	7	20	86	Away	1999-03-17	ATL	1	6	0
27	1610612748	0029800344	MAR 20, 1999	MIA vs. IND	L	18	6	0.75	240	33	80	0.413	9	25	0.36	14	19	0.737	9	32	41	20	3	4	10	23	89	Home	1999-03-20	IND	-5	0	1
26	1610612748	0029800370	MAR 23, 1999	MIA @ UTA	L	18	7	0.72	240	34	73	0.466	10	23	0.435	3	6	0.5	6	27	33	17	9	6	15	24	81	Away	1999-03-23	UTA	-3	0	2
25	1610612748	0029800376	MAR 24, 1999	MIA @ MIL	W	19	7	0.730769230769231	240	29	72	0.403	4	21	0.19	22	36	0.611	13	36	49	20	5	5	13	18	84	Away	1999-03-24	MIL	8	1	0
24	1610612748	0029800392	MAR 26, 1999	MIA @ MIN	L	19	8	0.703703703703704	240	31	65	0.477	5	14	0.357	26	38	0.684	7	28	35	26	9	3	13	23	93	Away	1999-03-26	MIN	-7	0	1
23	1610612748	0029800407	MAR 28, 1999	MIA @ ORL	L	19	9	0.678571428571429	240	35	70	0.5	1	13	0.077	16	24	0.667	13	27	40	22	7	6	22	24	87	Away	1999-03-28	ORL	-7	0	2
22	1610612748	0029800439	APR 01, 1999	MIA vs. PHI	L	19	10	0.655172413793103	240	31	71	0.437	6	16	0.375	16	23	0.696	11	25	36	17	6	7	17	22	84	Home	1999-04-01	PHI	-4	0	3
21	1610612748	0029800455	APR 03, 1999	MIA @ NJN	L	19	11	0.633333333333333	240	27	74	0.365	6	19	0.316	17	20	0.85	13	41	54	15	3	11	20	28	77	Away	1999-04-03	NJN	-11	0	4
20	1610612748	0029800463	APR 04, 1999	MIA @ WAS	W	20	11	0.645161290322581	240	30	65	0.462	6	14	0.429	24	34	0.706	8	32	40	20	6	6	13	22	90	Away	1999-04-04	WAS	11	1	0
19	1610612748	0029800480	APR 06, 1999	MIA @ TOR	W	21	11	0.65625	240	37	81	0.457	4	14	0.286	14	21	0.667	17	36	53	23	4	12	12	24	92	Away	1999-04-06	TOR	22	2	0
18	1610612748	0029800489	APR 07, 1999	MIA vs. DAL	W	22	11	0.666666666666667	240	36	73	0.493	5	18	0.278	16	28	0.571	11	28	39	24	3	7	7	19	93	Home	1999-04-07	DAL	6	3	0
17	1610612748	0029800514	APR 10, 1999	MIA @ CHI	W	23	11	0.676470588235294	240	30	73	0.411	3	12	0.25	19	24	0.792	9	45	54	24	12	11	21	25	82	Away	1999-04-10	CHI	33	4	0
16	1610612748	0029800522	APR 11, 1999	MIA vs. MIL	W	24	11	0.685714285714286	240	34	62	0.548	6	17	0.353	21	26	0.808	7	25	32	23	6	6	16	18	95	Home	1999-04-11	MIL	3	5	0
15	1610612748	0029800536	APR 13, 1999	MIA vs. CHI	W	25	11	0.694444444444444	240	33	68	0.485	5	15	0.333	19	26	0.731	9	31	40	25	12	9	22	24	90	Home	1999-04-13	CHI	16	6	0
14	1610612748	0029800549	APR 14, 1999	MIA @ MIL	L	25	12	0.675675675675676	240	29	63	0.46	7	20	0.35	21	29	0.724	12	27	39	16	6	5	14	20	86	Away	1999-04-14	MIL	-12	0	1
13	1610612748	0029800559	APR 16, 1999	MIA @ BOS	L	25	13	0.657894736842105	240	32	75	0.427	4	15	0.267	13	17	0.765	10	40	50	17	3	5	17	14	81	Away	1999-04-16	BOS	-1	0	2
12	1610612748	0029800579	APR 18, 1999	MIA vs. IND	W	26	13	0.666666666666667	240	37	82	0.451	2	9	0.222	16	18	0.889	11	29	40	23	6	5	6	20	92	Home	1999-04-18	IND	4	1	0
11	1610612748	0029800590	APR 19, 1999	MIA @ CLE	W	27	13	0.675	240	29	58	0.5	9	16	0.563	27	31	0.871	9	27	36	21	8	15	15	18	94	Away	1999-04-19	CLE	7	2	0
10	1610612748	0029800604	APR 21, 1999	MIA vs. CLE	W	28	13	0.682926829268293	240	29	67	0.433	9	15	0.6	26	29	0.897	15	27	42	23	6	6	18	16	93	Home	1999-04-21	CLE	13	3	0
9	1610612748	0029800613	APR 22, 1999	MIA @ ORL	W	29	13	0.69047619047619	240	27	66	0.409	6	14	0.429	15	19	0.789	7	36	43	16	6	5	15	16	75	Away	1999-04-22	ORL	5	4	0
8	1610612748	0029800636	APR 25, 1999	MIA vs. NYK	L	29	14	0.674418604651163	240	29	74	0.392	6	15	0.4	16	22	0.727	8	23	31	16	10	2	11	19	80	Home	1999-04-25	NYK	-2	0	1
7	1610612748	0029800643	APR 26, 1999	MIA @ CLE	W	30	14	0.681818181818182	240	33	63	0.524	5	12	0.417	19	30	0.633	7	38	45	25	6	9	18	22	90	Away	1999-04-26	CLE	25	1	0
6	1610612748	0029800652	APR 27, 1999	MIA @ NJN	W	31	14	0.688888888888889	240	43	87	0.494	4	19	0.211	5	7	0.714	17	32	49	18	5	7	13	15	95	Away	1999-04-27	NJN	19	2	0
5	1610612748	0029800667	APR 29, 1999	MIA vs. BOS	L	31	15	0.673913043478261	240	35	71	0.493	6	17	0.353	20	25	0.8	9	27	36	23	12	2	20	15	96	Home	1999-04-29	BOS	-11	0	1
4	1610612748	0029800686	MAY 01, 1999	MIA vs. CHI	L	31	16	0.659574468085106	240	34	78	0.436	5	20	0.25	13	19	0.684	8	19	27	22	7	2	9	17	86	Home	1999-05-01	CHI	-15	0	2
3	1610612748	0029800691	MAY 02, 1999	MIA vs. CHH	W	32	16	0.666666666666667	240	38	73	0.521	6	17	0.353	18	27	0.667	7	32	39	24	5	3	12	19	100	Home	1999-05-02	CHH	7	1	0
2	1610612748	0029800705	MAY 04, 1999	MIA vs. ATL	W	33	16	0.673469387755102	240	34	76	0.447	8	21	0.381	17	25	0.68	13	28	41	22	6	2	9	27	93	Home	1999-05-04	ATL	14	2	0
1	1610612748	0029800714	MAY 05, 1999	MIA @ NYK	L	33	17	0.66	240	34	64	0.531	3	12	0.25	17	18	0.944	7	21	28	20	5	2	23	19	88	Away	1999-05-05	NYK	-13	0	1
