Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612754	0029000004	NOV 02, 1990	IND vs. NJN	W	1	0	1	240	35	83	0.422	1	6	0.167	29	37	0.784	19	41	60	24	8	7	20	27	100	Home	1990-11-02	NJN	19	1	0
81	1610612754	0029000024	NOV 03, 1990	IND @ ATL	L	1	1	0.5	240	44	88	0.5	3	8	0.375	29	36	0.806	12	23	35	32	6	0	15	27	120	Away	1990-11-03	ATL	-1	0	1
80	1610612754	0029000026	NOV 06, 1990	IND vs. MIN	W	2	1	0.666666666666667	240	35	79	0.443	1	3	0.333	27	33	0.818	13	23	36	21	8	6	9	22	98	Home	1990-11-06	MIN	2	1	0
79	1610612754	0029000049	NOV 09, 1990	IND vs. CLE	W	3	1	0.75	240	46	78	0.59	8	16	0.5	22	34	0.647	13	30	43	24	9	2	18	23	122	Home	1990-11-09	CLE	15	2	0
78	1610612754	0029000063	NOV 10, 1990	IND @ MIA	L	3	2	0.6	240	37	81	0.457	2	8	0.25	29	36	0.806	14	27	41	18	2	4	21	32	105	Away	1990-11-10	MIA	-15	0	1
77	1610612754	0029000072	NOV 13, 1990	IND vs. PHL	L	3	3	0.5	240	35	88	0.398	7	13	0.538	23	24	0.958	15	32	47	25	9	3	15	20	100	Home	1990-11-13	PHL	-8	0	2
76	1610612754	0029000087	NOV 14, 1990	IND @ CLE	L	3	4	0.428571428571429	240	36	87	0.414	1	4	0.25	22	29	0.759	14	24	38	22	7	3	15	25	95	Away	1990-11-14	CLE	-18	0	3
75	1610612754	0029000098	NOV 16, 1990	IND vs. MIA	W	4	4	0.5	240	38	79	0.481	3	6	0.5	27	32	0.844	9	44	53	25	9	15	20	28	106	Home	1990-11-16	MIA	26	1	0
74	1610612754	0029000103	NOV 17, 1990	IND @ ORL	L	4	5	0.444444444444444	240	34	88	0.386	4	12	0.308	17	19	0.895	14	30	44	14	12	7	18	30	89	Away	1990-11-17	ORL	-7	0	1
73	1610612754	0029000131	NOV 21, 1990	IND vs. DET	L	4	6	0.4	265	36	85	0.424	6	12	0.5	22	23	0.957	10	35	45	28	4	3	14	25	100	Home	1990-11-21	DET	-8	0	2
72	1610612754	0029000142	NOV 23, 1990	IND vs. HOU	W	5	6	0.454545454545455	240	43	84	0.512	3	4	0.75	23	27	0.852	8	24	32	32	10	4	12	17	112	Home	1990-11-23	HOU	1	1	0
71	1610612754	0029000148	NOV 24, 1990	IND @ WAS	L	5	7	0.416666666666667	265	39	95	0.411	2	10	0.182	25	29	0.862	14	36	50	19	9	7	15	27	105	Away	1990-11-24	WAS	-2	0	1
70	1610612754	0029000168	NOV 27, 1990	IND @ MIL	L	5	8	0.384615384615385	240	35	81	0.432	2	11	0.167	26	35	0.743	12	35	47	22	6	4	19	27	98	Away	1990-11-27	MIL	-14	0	2
69	1610612754	0029000172	NOV 28, 1990	IND @ PHL	L	5	9	0.357142857142857	240	43	88	0.489	2	10	0.182	18	21	0.857	12	27	39	27	1	1	12	30	106	Away	1990-11-28	PHL	-10	0	3
68	1610612754	0029000190	NOV 30, 1990	IND @ CHI	L	5	10	0.333333333333333	240	37	82	0.451	4	9	0.444	17	20	0.85	10	21	31	30	8	10	22	22	95	Away	1990-11-30	CHI	-29	0	4
67	1610612754	0029000204	DEC 02, 1990	IND vs. MIL	W	6	10	0.375	240	35	80	0.438	1	6	0.167	36	44	0.818	21	29	50	22	9	6	18	26	107	Home	1990-12-02	MIL	4	1	0
66	1610612754	0029000211	DEC 04, 1990	IND @ MIN	L	6	11	0.352941176470588	240	32	75	0.427	2	7	0.286	15	22	0.682	12	25	37	13	6	7	13	19	81	Away	1990-12-04	MIN	-2	0	1
65	1610612754	0029000222	DEC 05, 1990	IND vs. PHX	W	7	11	0.388888888888889	240	44	89	0.494	1	6	0.167	37	40	0.925	18	23	41	26	9	3	16	31	126	Home	1990-12-05	PHX	5	1	0
64	1610612754	0029000236	DEC 07, 1990	IND vs. POR	L	7	12	0.368421052631579	240	45	82	0.549	4	9	0.444	11	18	0.611	10	25	35	20	11	2	24	33	105	Home	1990-12-07	POR	-22	0	1
