Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612744	0028600009	OCT 31, 1986	GOS @ PHX	L	0	1	0	240	49	99	0.495	1	6	NA	24	31	0.774	18	27	45	26	15	3	18	31	123	Away	1986-10-31	PHX	-4	0	1
81	1610612744	0028600015	NOV 01, 1986	GOS vs. DEN	W	1	1	0.5	240	49	92	0.533	1	1	NA	32	39	0.821	14	34	48	28	7	2	28	30	131	Home	1986-11-01	DEN	22	1	0
80	1610612744	0028600024	NOV 03, 1986	GOS vs. NYK	W	2	1	0.666666666666667	240	40	79	0.506	0	4	NA	24	29	0.828	10	30	40	28	12	5	11	21	104	Home	1986-11-03	NYK	9	2	0
79	1610612744	0028600034	NOV 05, 1986	GOS vs. POR	W	3	1	0.75	240	42	92	0.457	0	4	NA	18	26	0.692	20	25	45	24	7	7	16	26	102	Home	1986-11-05	POR	10	3	0
78	1610612744	0028600047	NOV 07, 1986	GOS vs. CLE	L	3	2	0.6	240	46	95	0.484	0	2	NA	22	25	0.88	17	33	50	31	10	2	17	30	114	Home	1986-11-07	CLE	-1	0	1
77	1610612744	0028600064	NOV 11, 1986	GOS @ POR	L	3	3	0.5	240	45	92	0.489	1	5	NA	17	21	0.81	14	23	37	20	8	2	18	29	108	Away	1986-11-11	POR	-18	0	2
76	1610612744	0028600077	NOV 13, 1986	GOS vs. PHL	W	4	3	0.571428571428571	240	41	88	0.466	1	3	0.333	29	33	0.879	10	39	49	24	11	5	17	25	112	Home	1986-11-13	PHL	8	1	0
75	1610612744	0028600089	NOV 15, 1986	GOS vs. SEA	L	4	4	0.5	240	45	89	0.511	2	3	NA	29	43	0.674	12	31	43	24	7	0	14	21	121	Home	1986-11-15	SEA	-6	0	1
74	1610612744	0028600102	NOV 18, 1986	GOS @ MIL	L	4	5	0.444444444444444	240	27	71	0.38	0	1	NA	31	38	0.816	8	29	37	16	9	3	21	22	85	Away	1986-11-18	MIL	-26	0	2
73	1610612744	0028600110	NOV 19, 1986	GOS @ CLE	W	5	5	0.5	240	49	98	0.5	1	1	NA	13	14	0.929	15	30	45	26	11	14	15	23	112	Away	1986-11-19	CLE	8	1	0
72	1610612744	0028600119	NOV 21, 1986	GOS @ BOS	L	5	6	0.454545454545455	240	46	102	0.451	5	9	NA	23	27	0.852	16	17	33	27	11	2	12	27	120	Away	1986-11-21	BOS	-15	0	1
71	1610612744	0028600126	NOV 22, 1986	GOS @ NYK	W	6	6	0.5	240	37	86	0.43	1	3	NA	22	27	0.815	12	34	46	23	10	3	20	28	97	Away	1986-11-22	NYK	4	1	0
70	1610612744	0028600136	NOV 25, 1986	GOS vs. UTH	W	7	6	0.538461538461538	240	41	77	0.532	0	3	NA	29	36	0.806	11	31	42	22	11	5	19	21	111	Home	1986-11-25	UTH	5	2	0
69	1610612744	0028600161	NOV 28, 1986	GOS @ SAC	W	8	6	0.571428571428571	240	42	79	0.532	2	5	NA	17	22	0.773	15	26	41	23	11	6	18	24	103	Away	1986-11-28	SAC	6	3	0
68	1610612744	0028600166	NOV 29, 1986	GOS vs. CHI	W	9	6	0.6	240	42	77	0.545	2	4	NA	27	31	0.871	10	25	35	25	3	4	19	32	113	Home	1986-11-29	CHI	7	4	0
67	1610612744	0028600173	DEC 02, 1986	GOS vs. HOU	W	10	6	0.625	240	34	76	0.447	0	1	NA	36	38	0.947	11	32	43	20	8	1	19	24	104	Home	1986-12-02	HOU	5	5	0
66	1610612744	0028600190	DEC 04, 1986	GOS vs. LAL	W	11	6	0.647058823529412	240	49	91	0.538	1	5	NA	17	23	0.739	11	29	40	33	13	4	13	27	116	Home	1986-12-04	LAL	10	6	0
65	1610612744	0028600199	DEC 06, 1986	GOS vs. DAL	L	11	7	0.611111111111111	240	37	94	0.394	3	7	NA	27	36	0.75	19	29	48	22	9	5	12	21	104	Home	1986-12-06	DAL	-5	0	1
64	1610612744	0028600206	DEC 07, 1986	GOS @ LAL	L	11	8	0.578947368421053	240	39	92	0.424	0	4	NA	22	26	0.846	20	26	46	18	7	3	22	24	100	Away	1986-12-07	LAL	-32	0	2
63	1610612744	0028600213	DEC 09, 1986	GOS vs. PHX	L	11	9	0.55	240	39	94	0.415	0	2	NA	16	24	0.667	15	27	42	21	8	5	16	21	94	Home	1986-12-09	PHX	-15	0	3
62	1610612744	0028600224	DEC 11, 1986	GOS @ HOU	W	12	9	0.571428571428571	240	44	98	0.449	2	6	NA	21	23	0.913	16	24	40	26	13	4	15	20	111	Away	1986-12-11	HOU	7	1	0
61	1610612744	0028600238	DEC 13, 1986	GOS @ SAN	W	13	9	0.590909090909091	240	39	91	0.429	2	6	NA	37	43	0.86	14	30	44	24	7	7	6	20	117	Away	1986-12-13	SAN	15	2	0
60	1610612744	0028600251	DEC 16, 1986	GOS @ LAC	W	14	9	0.608695652173913	240	46	91	0.505	2	3	NA	25	30	0.833	13	30	43	23	9	4	10	29	119	Away	1986-12-16	LAC	2	3	0
59	1610612744	0028600263	DEC 18, 1986	GOS vs. WAS	L	14	10	0.583333333333333	240	43	94	0.457	2	5	NA	22	30	0.733	13	19	32	23	6	1	6	25	110	Home	1986-12-18	WAS	-18	0	1
58	1610612744	0028600279	DEC 20, 1986	GOS @ DEN	L	14	11	0.56	240	39	87	0.448	2	8	NA	32	41	0.78	14	31	45	18	7	3	23	36	112	Away	1986-12-20	DEN	-16	0	2
57	1610612744	0028600285	DEC 21, 1986	GOS @ SEA	W	15	11	0.576923076923077	240	40	83	0.482	2	2	NA	39	54	0.722	15	28	43	20	17	6	28	28	121	Away	1986-12-21	SEA	9	1	0
56	1610612744	0028600294	DEC 23, 1986	GOS vs. POR	W	16	11	0.592592592592593	240	40	87	0.46	3	7	NA	29	38	0.763	18	31	49	23	10	1	24	26	112	Home	1986-12-23	POR	1	2	0
55	1610612744	0028600306	DEC 26, 1986	GOS @ DET	L	16	12	0.571428571428571	240	44	92	0.478	0	6	NA	18	31	0.581	14	23	37	23	10	3	18	25	106	Away	1986-12-26	DET	-15	0	1
54	1610612744	0028600314	DEC 27, 1986	GOS @ ATL	L	16	13	0.551724137931034	240	44	97	0.454	2	4	NA	18	28	0.643	16	24	40	28	9	3	11	24	108	Away	1986-12-27	ATL	-11	0	2
53	1610612744	0028600321	DEC 29, 1986	GOS @ WAS	L	16	14	0.533333333333333	240	45	100	0.45	1	2	NA	14	21	0.667	19	28	47	20	14	1	21	30	105	Away	1986-12-29	WAS	-20	0	3
52	1610612744	0028600328	DEC 30, 1986	GOS @ CHI	W	17	14	0.548387096774194	240	38	90	0.422	0	3	NA	26	29	0.897	15	26	41	20	10	4	12	19	102	Away	1986-12-30	CHI	3	1	0
51	1610612744	0028600342	JAN 02, 1987	GOS vs. SAC	W	18	14	0.5625	240	46	92	0.5	3	7	NA	20	26	0.769	13	29	42	28	6	2	12	24	115	Home	1987-01-02	SAC	6	2	0
50	1610612744	0028600353	JAN 04, 1987	GOS vs. PHX	L	18	15	0.545454545454545	240	35	82	0.427	3	7	NA	28	39	0.718	21	27	48	19	4	1	16	26	101	Home	1987-01-04	PHX	-3	0	1
49	1610612744	0028600358	JAN 06, 1987	GOS vs. HOU	W	19	15	0.558823529411765	240	47	96	0.49	2	6	NA	22	25	0.88	14	27	41	28	15	3	22	23	118	Home	1987-01-06	HOU	18	1	0
48	1610612744	0028600371	JAN 08, 1987	GOS vs. SEA	L	19	16	0.542857142857143	240	40	91	0.44	2	7	NA	26	48	0.542	15	34	49	25	5	4	13	27	108	Home	1987-01-08	SEA	-7	0	1
47	1610612744	0028600388	JAN 10, 1987	GOS vs. LAL	W	20	16	0.555555555555556	240	48	101	0.475	3	7	NA	25	30	0.833	22	31	53	29	11	4	15	31	124	Home	1987-01-10	LAL	15	1	0
46	1610612744	0028600404	JAN 13, 1987	GOS vs. SAN	W	21	16	0.567567567567568	240	44	89	0.494	3	5	NA	20	28	0.714	10	35	45	30	8	6	17	23	111	Home	1987-01-13	SAN	2	2	0
45	1610612744	0028600413	JAN 15, 1987	GOS @ LAL	L	21	17	0.552631578947368	240	39	89	0.438	2	5	NA	29	34	0.853	13	25	38	27	8	3	19	30	109	Away	1987-01-15	LAL	-20	0	1
44	1610612744	0028600421	JAN 16, 1987	GOS vs. LAC	W	22	17	0.564102564102564	240	45	91	0.495	0	6	NA	28	40	0.7	18	34	52	29	9	3	16	26	118	Home	1987-01-16	LAC	12	1	0
43	1610612744	0028600432	JAN 18, 1987	GOS @ POR	W	23	17	0.575	240	42	82	0.512	1	4	NA	31	37	0.838	6	38	44	21	7	4	23	27	116	Away	1987-01-18	POR	13	2	0
42	1610612744	0028600442	JAN 20, 1987	GOS @ SAC	L	23	18	0.560975609756098	240	42	89	0.472	4	7	NA	26	28	0.929	12	25	37	19	9	1	19	27	114	Away	1987-01-20	SAC	-9	0	1
41	1610612744	0028600449	JAN 21, 1987	GOS @ DEN	L	23	19	0.547619047619048	240	41	76	0.539	2	3	NA	28	38	0.737	5	35	40	24	4	3	26	30	112	Away	1987-01-21	DEN	-17	0	2
40	1610612744	0028600457	JAN 23, 1987	GOS @ UTH	L	23	20	0.534883720930233	240	36	93	0.387	1	7	NA	27	37	0.73	15	33	48	20	11	6	19	27	100	Away	1987-01-23	UTH	-23	0	3
39	1610612744	0028600476	JAN 27, 1987	GOS vs. MIL	L	23	21	0.522727272727273	240	43	90	0.478	3	6	NA	26	31	0.839	17	34	51	26	6	7	21	27	115	Home	1987-01-27	MIL	-4	0	4
38	1610612744	0028600483	JAN 28, 1987	GOS @ PHX	L	23	22	0.511111111111111	240	40	88	0.455	4	10	NA	20	24	0.833	16	20	36	20	8	5	11	33	104	Away	1987-01-28	PHX	-27	0	5
37	1610612744	0028600497	JAN 30, 1987	GOS vs. SEA	W	24	22	0.521739130434783	240	50	87	0.575	1	1	NA	26	30	0.867	9	19	28	22	12	3	9	23	127	Home	1987-01-30	SEA	8	1	0
36	1610612744	0028600508	FEB 01, 1987	GOS vs. NJN	W	25	22	0.531914893617021	340	58	124	0.468	0	3	NA	34	44	0.773	18	43	61	33	16	7	19	32	150	Home	1987-02-01	NJN	3	2	0
35	1610612744	0028600524	FEB 03, 1987	GOS @ SAN	L	25	23	0.520833333333333	240	44	99	0.444	2	6	NA	13	22	0.591	15	25	40	22	11	5	13	26	103	Away	1987-02-03	SAN	-8	0	1
34	1610612744	0028600532	FEB 05, 1987	GOS @ HOU	L	25	24	0.510204081632653	240	45	96	0.469	2	5	NA	18	20	0.9	18	22	40	30	6	5	13	28	110	Away	1987-02-05	HOU	-10	0	2
33	1610612744	0028600540	FEB 10, 1987	GOS vs. IND	L	25	25	0.5	265	46	92	0.5	2	5	NA	31	35	0.886	10	29	39	29	11	3	11	27	125	Home	1987-02-10	IND	-1	0	3
32	1610612744	0028600555	FEB 12, 1987	GOS vs. BOS	L	25	26	0.490196078431373	240	44	95	0.463	1	4	NA	23	29	0.793	10	32	42	29	7	3	15	28	112	Home	1987-02-12	BOS	-22	0	4
31	1610612744	0028600570	FEB 14, 1987	GOS vs. ATL	W	26	26	0.5	240	38	101	0.376	5	9	NA	22	27	0.815	26	44	70	23	4	6	10	19	103	Home	1987-02-14	ATL	7	1	0
30	1610612744	0028600583	FEB 16, 1987	GOS @ IND	L	26	27	0.490566037735849	240	43	94	0.457	1	4	NA	6	9	0.667	14	25	39	26	5	4	14	22	93	Away	1987-02-16	IND	-19	0	1
29	1610612744	0028600587	FEB 18, 1987	GOS @ PHL	L	26	28	0.481481481481481	240	40	90	0.444	0	5	0	23	27	0.852	21	25	46	26	7	6	12	28	103	Away	1987-02-18	PHL	-11	0	2
28	1610612744	0028600595	FEB 19, 1987	GOS @ NJN	W	27	28	0.490909090909091	240	41	82	0.5	2	4	NA	26	37	0.703	11	32	43	23	11	9	11	29	110	Away	1987-02-19	NJN	4	1	0
27	1610612744	0028600604	FEB 21, 1987	GOS @ DAL	L	27	29	0.482142857142857	265	43	92	0.467	0	5	NA	25	30	0.833	15	30	45	26	5	5	22	40	111	Away	1987-02-21	DAL	-11	0	1
26	1610612744	0028600616	FEB 23, 1987	GOS vs. DAL	L	27	30	0.473684210526316	240	35	85	0.412	0	3	NA	25	28	0.893	13	22	35	20	8	1	15	30	95	Home	1987-02-23	DAL	-26	0	2
25	1610612744	0028600636	FEB 26, 1987	GOS vs. LAC	W	28	30	0.482758620689655	240	47	88	0.534	2	4	0.5	33	42	0.786	18	38	56	28	11	3	21	24	129	Home	1987-02-26	LAC	21	1	0
24	1610612744	0028600644	FEB 27, 1987	GOS @ LAL	L	28	31	0.474576271186441	240	48	89	0.539	2	8	NA	11	13	0.846	7	21	28	35	9	2	12	23	109	Away	1987-02-27	LAL	-12	0	1
23	1610612744	0028600666	MAR 03, 1987	GOS vs. LAL	L	28	32	0.466666666666667	240	46	99	0.465	2	7	NA	15	20	0.75	16	22	38	28	11	1	15	27	109	Home	1987-03-03	LAL	-5	0	2
22	1610612744	0028600676	MAR 05, 1987	GOS vs. HOU	W	29	32	0.475409836065574	240	42	83	0.506	0	2	NA	21	26	0.808	11	26	37	25	8	3	13	27	105	Home	1987-03-05	HOU	9	1	0
21	1610612744	0028600696	MAR 08, 1987	GOS vs. SAN	W	30	32	0.483870967741935	240	63	99	0.636	0	1	NA	11	12	0.917	14	30	44	43	6	2	13	20	137	Home	1987-03-08	SAN	26	2	0
20	1610612744	0028600706	MAR 10, 1987	GOS vs. SAC	W	31	32	0.492063492063492	240	49	83	0.59	0	1	NA	27	38	0.711	10	26	36	26	10	3	13	26	125	Home	1987-03-10	SAC	11	3	0
19	1610612744	0028600708	MAR 11, 1987	GOS @ LAC	W	32	32	0.5	240	43	79	0.544	1	3	NA	34	42	0.81	9	26	35	24	15	1	21	29	121	Away	1987-03-11	LAC	10	4	0
18	1610612744	0028600733	MAR 15, 1987	GOS @ POR	L	32	33	0.492307692307692	240	41	95	0.432	2	7	NA	24	30	0.8	23	26	49	23	8	3	24	25	108	Away	1987-03-15	POR	-11	0	1
17	1610612744	0028600742	MAR 17, 1987	GOS @ UTH	L	32	34	0.484848484848485	240	43	110	0.391	0	3	NA	17	26	0.654	23	29	52	24	5	0	10	22	103	Away	1987-03-17	UTH	-15	0	2
16	1610612744	0028600756	MAR 19, 1987	GOS vs. POR	W	33	34	0.492537313432836	240	43	93	0.462	1	3	NA	38	48	0.792	23	30	53	24	6	3	13	30	125	Home	1987-03-19	POR	1	1	0
15	1610612744	0028600771	MAR 21, 1987	GOS @ PHX	W	34	34	0.5	240	40	78	0.513	2	8	NA	23	32	0.719	9	29	38	25	10	3	11	23	105	Away	1987-03-21	PHX	3	2	0
14	1610612744	0028600793	MAR 25, 1987	GOS vs. DET	W	35	34	0.507246376811594	240	51	98	0.52	0	3	NA	25	31	0.806	19	32	51	30	5	8	15	25	127	Home	1987-03-25	DET	12	3	0
13	1610612744	0028600804	MAR 27, 1987	GOS @ SEA	W	36	34	0.514285714285714	240	44	84	0.524	1	3	NA	17	24	0.708	16	25	41	27	9	8	19	21	106	Away	1987-03-27	SEA	1	4	0
12	1610612744	0028600811	MAR 28, 1987	GOS vs. UTH	W	37	34	0.52112676056338	240	48	99	0.485	2	4	NA	18	23	0.783	20	34	54	26	6	3	18	24	116	Home	1987-03-28	UTH	6	5	0
11	1610612744	0028600837	APR 02, 1987	GOS @ DEN	L	37	35	0.513888888888889	240	37	89	0.416	0	2	NA	22	34	0.647	15	31	46	24	4	9	25	26	96	Away	1987-04-02	DEN	-36	0	1
10	1610612744	0028600846	APR 03, 1987	GOS @ DAL	L	37	36	0.506849315068493	240	43	81	0.531	2	3	NA	28	34	0.824	15	19	34	31	8	1	18	26	116	Away	1987-04-03	DAL	-20	0	2
9	1610612744	0028600860	APR 05, 1987	GOS @ SAN	W	38	36	0.513513513513513	265	48	95	0.505	0	5	NA	24	34	0.706	14	32	46	35	11	5	18	25	120	Away	1987-04-05	SAN	1	1	0
8	1610612744	0028600870	APR 07, 1987	GOS vs. DEN	L	38	37	0.506666666666667	265	45	95	0.474	5	11	NA	31	39	0.795	14	35	49	25	5	4	17	33	126	Home	1987-04-07	DEN	-3	0	1
7	1610612744	0028600881	APR 09, 1987	GOS vs. DAL	L	38	38	0.5	240	40	86	0.465	2	4	NA	18	31	0.581	11	22	33	20	6	0	15	23	100	Home	1987-04-09	DAL	-25	0	2
6	1610612744	0028600893	APR 11, 1987	GOS @ SAC	W	39	38	0.506493506493506	265	49	102	0.48	2	5	NA	24	31	0.774	13	30	43	23	10	10	14	31	124	Away	1987-04-11	SAC	6	1	0
5	1610612744	0028600898	APR 12, 1987	GOS vs. UTH	L	39	39	0.5	240	39	73	0.534	0	2	NA	29	33	0.879	12	23	35	26	5	2	18	24	107	Home	1987-04-12	UTH	-2	0	1
4	1610612744	0028600908	APR 14, 1987	GOS @ LAC	W	40	39	0.506329113924051	240	45	88	0.511	0	1	NA	27	37	0.73	20	26	46	31	12	9	18	16	117	Away	1987-04-14	LAC	9	1	0
3	1610612744	0028600919	APR 15, 1987	GOS vs. PHX	L	40	40	0.5	240	45	89	0.506	0	2	NA	26	28	0.929	16	33	49	31	5	3	22	34	116	Home	1987-04-15	PHX	-3	0	1
2	1610612744	0028600933	APR 18, 1987	GOS @ SEA	W	41	40	0.506172839506173	240	50	87	0.575	0	0	0	32	38	0.842	14	26	40	35	6	5	15	30	132	Away	1987-04-18	SEA	5	1	0
1	1610612744	0028600942	APR 19, 1987	GOS vs. LAC	W	42	40	0.51219512195122	240	46	91	0.505	2	5	NA	11	19	0.579	11	34	45	31	10	3	15	20	105	Home	1987-04-19	LAC	20	2	0
