Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612759	0028600007	OCT 31, 1986	SAN @ DEN	L	0	1	0	240	43	93	0.462	2	6	NA	16	24	0.667	16	18	34	27	7	4	17	22	104	Away	1986-10-31	DEN	-30	0	1
81	1610612759	0028600011	NOV 01, 1986	SAN vs. DAL	W	1	1	0.5	240	45	95	0.474	1	4	NA	17	24	0.708	16	21	37	33	8	1	10	23	108	Home	1986-11-01	DAL	3	1	0
80	1610612759	0028600032	NOV 04, 1986	SAN @ CHI	L	1	2	0.333333333333333	240	42	84	0.5	1	4	NA	19	28	0.679	2	30	32	30	10	4	10	20	104	Away	1986-11-04	CHI	-7	0	1
79	1610612759	0028600033	NOV 05, 1986	SAN @ NJN	W	2	2	0.5	240	40	89	0.449	0	3	NA	32	39	0.821	17	31	48	21	12	0	16	29	112	Away	1986-11-05	NJN	9	1	0
78	1610612759	0028600048	NOV 07, 1986	SAN @ PHL	L	2	3	0.4	240	40	82	0.488	0	6	0	17	23	0.739	13	30	43	27	8	3	23	18	97	Away	1986-11-07	PHL	-17	0	1
77	1610612759	0028600055	NOV 08, 1986	SAN @ IND	L	2	4	0.333333333333333	240	36	96	0.375	0	3	NA	25	35	0.714	15	25	40	19	17	3	20	28	97	Away	1986-11-08	IND	-33	0	2
76	1610612759	0028600062	NOV 11, 1986	SAN @ HOU	L	2	5	0.285714285714286	240	36	85	0.424	1	3	NA	22	34	0.647	13	33	46	28	12	4	23	28	95	Away	1986-11-11	HOU	-21	0	3
75	1610612759	0028600079	NOV 13, 1986	SAN vs. CLE	W	3	5	0.375	240	44	96	0.458	0	5	NA	27	36	0.75	19	32	51	18	15	1	12	32	115	Home	1986-11-13	CLE	13	1	0
74	1610612759	0028600091	NOV 15, 1986	SAN vs. PHX	L	3	6	0.333333333333333	240	46	106	0.434	2	7	NA	15	21	0.714	22	24	46	34	10	5	9	23	109	Home	1986-11-15	PHX	-7	0	1
73	1610612759	0028600106	NOV 19, 1986	SAN vs. LAL	L	3	7	0.3	240	41	90	0.456	3	6	NA	23	30	0.767	11	28	39	26	13	7	14	22	108	Home	1986-11-19	LAL	-9	0	2
72	1610612759	0028600121	NOV 21, 1986	SAN @ POR	L	3	8	0.272727272727273	240	48	102	0.471	1	5	NA	17	29	0.586	20	15	35	25	14	1	17	29	114	Away	1986-11-21	POR	-13	0	3
71	1610612759	0028600124	NOV 22, 1986	SAN @ LAC	W	4	8	0.333333333333333	240	45	86	0.523	0	1	NA	19	27	0.704	13	21	34	27	21	4	22	25	109	Away	1986-11-22	LAC	7	1	0
70	1610612759	0028600138	NOV 25, 1986	SAN vs. NJN	W	5	8	0.384615384615385	240	42	78	0.538	4	6	NA	29	42	0.69	11	26	37	29	14	3	14	19	117	Home	1986-11-25	NJN	18	2	0
69	1610612759	0028600155	NOV 28, 1986	SAN @ BOS	L	5	9	0.357142857142857	240	42	113	0.408	1	9	NA	11	16	0.688	16	29	45	30	12	4	14	21	96	Away	1986-11-28	BOS	-15	0	1
68	1610612759	0028600162	NOV 29, 1986	SAN @ WAS	L	5	10	0.333333333333333	240	44	101	0.436	1	7	NA	14	19	0.737	20	23	43	25	12	10	14	23	103	Away	1986-11-29	WAS	-13	0	2
67	1610612759	0028600177	DEC 02, 1986	SAN @ CLE	L	5	11	0.3125	240	42	96	0.438	1	6	NA	20	28	0.714	19	23	42	24	12	3	19	31	105	Away	1986-12-02	CLE	-10	0	3
66	1610612759	0028600187	DEC 04, 1986	SAN vs. SEA	L	5	12	0.294117647058824	240	40	96	0.417	1	6	NA	21	32	0.656	25	34	59	27	9	3	12	25	102	Home	1986-12-04	SEA	-7	0	4
65	1610612759	0028600202	DEC 06, 1986	SAN vs. CHI	W	6	12	0.333333333333333	240	46	89	0.517	1	1	NA	13	18	0.722	15	21	36	25	11	6	16	23	106	Home	1986-12-06	CHI	9	1	0
64	1610612759	0028600208	DEC 09, 1986	SAN vs. POR	L	6	13	0.315789473684211	240	35	88	0.398	0	4	NA	34	41	0.829	19	21	40	23	15	5	20	26	104	Home	1986-12-09	POR	-16	0	1
63	1610612759	0028600227	DEC 11, 1986	SAN @ SEA	L	6	14	0.3	240	37	74	0.5	1	6	NA	32	38	0.842	16	21	37	26	11	2	27	29	107	Away	1986-12-11	SEA	-6	0	2
