Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612738	0028600003	OCT 31, 1986	BOS vs. WAS	W	1	0	1	240	47	84	0.56	1	4	NA	25	25	1	14	30	44	31	5	6	18	27	120	Home	1986-10-31	WAS	18	1	0
81	1610612738	0028600012	NOV 01, 1986	BOS @ MIL	L	1	1	0.5	240	41	85	0.482	0	4	NA	23	28	0.821	12	33	45	23	4	7	19	20	105	Away	1986-11-01	MIL	-6	0	1
80	1610612738	0028600036	NOV 05, 1986	BOS vs. IND	W	2	1	0.666666666666667	240	52	89	0.584	2	3	NA	27	33	0.818	12	40	52	33	10	7	22	22	133	Home	1986-11-05	IND	31	1	0
79	1610612738	0028600050	NOV 07, 1986	BOS @ WAS	W	3	1	0.75	240	38	79	0.481	1	5	NA	11	19	0.579	9	31	40	25	8	13	15	19	88	Away	1986-11-07	WAS	2	2	0
78	1610612738	0028600066	NOV 11, 1986	BOS @ NJN	L	3	2	0.6	240	41	99	0.414	1	7	NA	27	33	0.818	20	32	52	20	10	8	19	26	110	Away	1986-11-11	NJN	-4	0	1
77	1610612738	0028600072	NOV 12, 1986	BOS vs. MIL	W	4	2	0.666666666666667	240	42	81	0.519	1	3	NA	39	48	0.813	10	39	49	24	11	5	21	18	124	Home	1986-11-12	MIL	8	1	0
76	1610612738	0028600081	NOV 14, 1986	BOS @ CHI	W	5	2	0.714285714285714	240	43	79	0.544	0	5	NA	24	27	0.889	12	28	40	28	5	5	19	27	110	Away	1986-11-14	CHI	12	2	0
75	1610612738	0028600088	NOV 15, 1986	BOS @ DET	W	6	2	0.75	240	46	84	0.548	2	5	NA	24	31	0.774	10	31	41	34	4	10	12	15	118	Away	1986-11-15	DET	7	3	0
74	1610612738	0028600105	NOV 19, 1986	BOS vs. ATL	W	7	2	0.777777777777778	240	41	80	0.513	1	4	NA	28	32	0.875	9	32	41	24	7	3	15	25	111	Home	1986-11-19	ATL	4	4	0
73	1610612738	0028600119	NOV 21, 1986	BOS vs. GOS	W	8	2	0.8	240	50	83	0.61	5	8	NA	30	38	0.789	13	33	46	31	8	10	21	21	135	Home	1986-11-21	GOS	15	5	0
72	1610612738	0028600125	NOV 22, 1986	BOS @ ATL	L	8	3	0.727272727272727	240	35	74	0.473	2	7	NA	24	29	0.828	10	28	38	27	7	3	21	25	96	Away	1986-11-22	ATL	-1	0	1
71	1610612738	0028600137	NOV 25, 1986	BOS @ PHL	L	8	4	0.666666666666667	240	40	87	0.46	1	4	0.25	19	27	0.704	14	33	47	28	4	6	15	21	100	Away	1986-11-25	PHL	-2	0	2
70	1610612738	0028600149	NOV 26, 1986	BOS vs. NYK	W	9	4	0.692307692307692	240	45	98	0.459	2	6	NA	9	14	0.643	19	37	56	22	5	6	15	16	101	Home	1986-11-26	NYK	11	1	0
69	1610612738	0028600155	NOV 28, 1986	BOS vs. SAN	W	10	4	0.714285714285714	240	46	90	0.511	3	9	NA	16	20	0.8	7	41	48	32	9	8	20	16	111	Home	1986-11-28	SAN	15	2	0
68	1610612738	0028600175	DEC 02, 1986	BOS vs. WAS	L	10	5	0.666666666666667	240	46	85	0.541	2	5	NA	15	16	0.938	9	26	35	32	5	11	15	16	109	Home	1986-12-02	WAS	-8	0	1
67	1610612738	0028600180	DEC 03, 1986	BOS vs. DEN	W	11	5	0.6875	240	41	77	0.532	5	7	NA	32	39	0.821	6	32	38	26	8	4	14	29	119	Home	1986-12-03	DEN	6	1	0
66	1610612738	0028600193	DEC 05, 1986	BOS vs. PHL	W	12	5	0.705882352941177	240	43	77	0.558	1	5	0.2	21	30	0.7	6	20	26	30	8	5	8	26	108	Home	1986-12-05	PHL	2	2	0
65	1610612738	0028600201	DEC 06, 1986	BOS @ CLE	L	12	6	0.666666666666667	240	33	82	0.402	1	6	NA	19	24	0.792	14	30	44	15	3	9	16	17	86	Away	1986-12-06	CLE	-2	0	1
64	1610612738	0028600219	DEC 10, 1986	BOS vs. NJN	W	13	6	0.684210526315789	240	42	92	0.457	3	8	NA	21	23	0.913	18	31	49	26	7	5	16	21	108	Home	1986-12-10	NJN	10	1	0
63	1610612738	0028600229	DEC 12, 1986	BOS vs. LAL	L	13	7	0.65	240	48	84	0.571	1	4	NA	13	15	0.867	5	27	32	29	3	9	14	12	110	Home	1986-12-12	LAL	-7	0	1
62	1610612738	0028600245	DEC 13, 1986	BOS @ WAS	W	14	7	0.666666666666667	240	43	88	0.489	2	2	NA	17	22	0.773	11	36	47	31	3	8	18	26	105	Away	1986-12-13	WAS	7	1	0
61	1610612738	0028600254	DEC 16, 1986	BOS @ NYK	W	15	7	0.681818181818182	240	44	79	0.557	3	5	NA	16	23	0.696	13	30	43	32	7	6	16	24	107	Away	1986-12-16	NYK	11	2	0
60	1610612738	0028600261	DEC 17, 1986	BOS vs. IND	W	16	7	0.695652173913043	240	44	97	0.454	3	8	NA	22	30	0.733	18	29	47	32	15	4	11	14	113	Home	1986-12-17	IND	12	3	0
59	1610612738	0028600271	DEC 19, 1986	BOS @ PHL	L	16	8	0.666666666666667	240	44	96	0.458	1	7	0.143	11	18	0.611	21	17	38	34	4	4	13	23	100	Away	1986-12-19	PHL	-22	0	1
58	1610612738	0028600276	DEC 20, 1986	BOS @ MIL	L	16	9	0.64	240	37	79	0.468	1	5	NA	25	34	0.735	10	27	37	16	7	7	20	19	100	Away	1986-12-20	MIL	-20	0	2
57	1610612738	0028600303	DEC 26, 1986	BOS @ PHX	W	17	9	0.653846153846154	240	52	86	0.605	5	9	NA	13	20	0.65	12	30	42	38	7	5	24	26	122	Away	1986-12-26	PHX	10	1	0
56	1610612738	0028600307	DEC 27, 1986	BOS @ LAC	W	18	9	0.666666666666667	240	46	85	0.541	3	9	NA	19	23	0.826	12	29	41	39	5	9	19	16	114	Away	1986-12-27	LAC	13	2	0
55	1610612738	0028600322	DEC 29, 1986	BOS @ SAC	W	19	9	0.678571428571429	240	49	84	0.583	2	4	NA	19	25	0.76	12	33	45	26	2	7	11	19	119	Away	1986-12-29	SAC	17	3	0
54	1610612738	0028600332	DEC 30, 1986	BOS @ SEA	W	20	9	0.689655172413793	240	37	78	0.474	4	6	NA	26	33	0.788	10	29	39	23	4	6	19	15	104	Away	1986-12-30	SEA	2	4	0
53	1610612738	0028600343	JAN 02, 1987	BOS vs. CHI	W	21	9	0.7	240	42	75	0.56	4	6	NA	25	27	0.926	6	32	38	34	5	9	16	22	113	Home	1987-01-02	CHI	14	5	0
52	1610612738	0028600364	JAN 07, 1987	BOS vs. MIL	W	22	9	0.709677419354839	240	45	84	0.536	5	9	NA	24	27	0.889	13	39	52	28	2	6	17	21	119	Home	1987-01-07	MIL	27	6	0
51	1610612738	0028600376	JAN 09, 1987	BOS vs. SAC	W	23	9	0.71875	240	42	82	0.512	1	6	NA	24	26	0.923	12	33	45	22	7	11	17	15	109	Home	1987-01-09	SAC	10	7	0
