Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612743	0028600007	OCT 31, 1986	DEN vs. SAN	W	1	0	1	240	55	102	0.539	1	2	NA	23	26	0.885	19	35	54	36	9	7	13	18	134	Home	1986-10-31	SAN	30	1	0
81	1610612743	0028600015	NOV 01, 1986	DEN @ GOS	L	1	1	0.5	240	42	104	0.404	3	6	NA	22	36	0.611	23	23	46	23	11	5	19	27	109	Away	1986-11-01	GOS	-22	0	1
80	1610612743	0028600023	NOV 04, 1986	DEN vs. NYK	W	2	1	0.666666666666667	240	43	94	0.457	0	1	NA	32	38	0.842	17	32	49	28	12	5	12	27	118	Home	1986-11-04	NYK	15	1	0
79	1610612743	0028600039	NOV 06, 1986	DEN vs. UTH	W	3	1	0.75	240	53	103	0.515	1	2	NA	28	32	0.875	19	32	51	34	8	4	14	25	135	Home	1986-11-06	UTH	14	2	0
78	1610612743	0028600043	NOV 07, 1986	DEN @ LAL	L	3	2	0.6	240	45	91	0.495	3	5	NA	23	28	0.821	5	28	33	33	5	1	19	25	116	Away	1986-11-07	LAL	-22	0	1
77	1610612743	0028600063	NOV 11, 1986	DEN @ LAC	L	3	3	0.5	240	47	98	0.48	2	5	NA	16	21	0.762	10	22	32	28	11	2	12	30	112	Away	1986-11-11	LAC	-3	0	2
76	1610612743	0028600075	NOV 12, 1986	DEN vs. SAC	L	3	4	0.428571428571429	240	41	90	0.456	2	8	NA	24	32	0.75	15	26	41	27	9	8	15	16	108	Home	1986-11-12	SAC	-2	0	3
75	1610612743	0028600082	NOV 14, 1986	DEN vs. DAL	W	4	4	0.5	240	52	103	0.505	4	7	NA	34	43	0.791	16	22	38	30	8	6	8	29	142	Home	1986-11-14	DAL	4	1	0
74	1610612743	0028600087	NOV 15, 1986	DEN @ UTH	L	4	5	0.444444444444444	240	34	96	0.354	2	14	NA	33	46	0.717	16	38	54	17	7	4	17	34	103	Away	1986-11-15	UTH	-8	0	1
73	1610612743	0028600099	NOV 18, 1986	DEN vs. NJN	W	5	5	0.5	240	46	98	0.469	1	7	NA	32	38	0.842	18	35	53	26	8	9	13	27	125	Home	1986-11-18	NJN	13	1	0
72	1610612743	0028600116	NOV 20, 1986	DEN vs. POR	W	6	5	0.545454545454545	240	56	107	0.523	1	1	NA	29	34	0.853	13	29	42	33	17	7	21	33	142	Home	1986-11-20	POR	14	2	0
71	1610612743	0028600127	NOV 22, 1986	DEN vs. PHX	W	7	5	0.583333333333333	240	50	101	0.495	0	1	NA	32	39	0.821	16	34	50	33	12	10	18	31	132	Home	1986-11-22	PHX	12	3	0
70	1610612743	0028600150	NOV 26, 1986	DEN vs. CHI	W	8	5	0.615384615384615	240	44	108	0.407	2	3	NA	19	26	0.731	19	27	46	22	6	3	7	25	109	Home	1986-11-26	CHI	2	4	0
69	1610612743	0028600153	NOV 28, 1986	DEN @ IND	L	8	6	0.571428571428571	240	40	102	0.392	1	4	NA	21	28	0.75	13	39	52	27	7	4	15	25	102	Away	1986-11-28	IND	-24	0	1
68	1610612743	0028600163	NOV 29, 1986	DEN @ MIL	L	8	7	0.533333333333333	240	41	87	0.471	0	2	NA	17	25	0.68	17	26	43	23	5	3	21	27	99	Away	1986-11-29	MIL	-32	0	2
67	1610612743	0028600176	DEC 02, 1986	DEN @ ATL	L	8	8	0.5	240	37	81	0.457	0	4	NA	26	36	0.722	12	26	38	13	7	0	17	22	100	Away	1986-12-02	ATL	-16	0	3
