Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612753	0020600005	NOV 01, 2006	ORL vs. CHI	W	1	0	1	240	35	59	0.593	6	8	0.75	33	42	0.786	6	30	36	21	7	7	23	23	109	Home	2006-11-01	CHI	15	1	0
81	1610612753	0020600019	NOV 03, 2006	ORL vs. PHI	L	1	1	0.5	240	39	73	0.534	2	9	0.222	23	33	0.697	14	30	44	18	7	3	23	28	103	Home	2006-11-03	PHI	-2	0	1
80	1610612753	0020600042	NOV 05, 2006	ORL @ ATL	L	1	2	0.333333333333333	240	31	74	0.419	2	11	0.182	18	29	0.621	14	28	42	8	6	6	21	27	82	Away	2006-11-05	ATL	-13	0	2
79	1610612753	0020600045	NOV 06, 2006	ORL vs. WAS	W	2	2	0.5	240	40	79	0.506	9	18	0.5	17	24	0.708	11	26	37	20	7	6	15	22	106	Home	2006-11-06	WAS	3	1	0
78	1610612753	0020600060	NOV 08, 2006	ORL vs. SEA	W	3	2	0.6	240	34	63	0.54	6	16	0.375	14	23	0.609	7	29	36	21	11	4	25	23	88	Home	2006-11-08	SEA	1	2	0
77	1610612753	0020600076	NOV 10, 2006	ORL @ IND	L	3	3	0.5	240	32	73	0.438	3	5	0.6	16	28	0.571	7	27	34	15	12	9	20	24	83	Away	2006-11-10	IND	-10	0	1
76	1610612753	0020600085	NOV 11, 2006	ORL @ MIN	W	4	3	0.571428571428571	240	41	82	0.5	3	11	0.273	24	32	0.75	15	31	46	21	5	2	11	26	109	Away	2006-11-11	MIN	11	1	0
75	1610612753	0020600097	NOV 13, 2006	ORL @ BOS	W	5	3	0.625	240	38	71	0.535	0	8	0	16	25	0.64	9	34	43	17	4	7	15	20	92	Away	2006-11-13	BOS	3	2	0
74	1610612753	0020600108	NOV 15, 2006	ORL vs. DEN	W	6	3	0.666666666666667	240	34	68	0.5	10	16	0.625	30	40	0.75	9	34	43	16	6	7	26	32	108	Home	2006-11-15	DEN	9	3	0
73	1610612753	0020600131	NOV 18, 2006	ORL vs. CHA	W	7	3	0.7	240	36	78	0.462	5	10	0.5	20	27	0.741	14	33	47	21	7	7	15	21	97	Home	2006-11-18	CHA	14	4	0
