Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612751	0028000009	OCT 10, 1980	NJN vs. IND	L	0	1	0	240	34	NA	NA	0	NA	NA	23	34	0.676	NA	NA	0	NA	NA	NA	NA	28	91	Home	1980-10-10	IND	-19	0	1
81	1610612751	0028000012	OCT 11, 1980	NJN @ CLE	W	1	1	0.5	240	42	NA	NA	1	NA	NA	14	17	0.824	NA	NA	0	NA	NA	NA	NA	15	99	Away	1980-10-11	CLE	3	1	0
80	1610612751	0028000022	OCT 13, 1980	NJN vs. DET	W	2	1	0.666666666666667	240	44	NA	NA	0	NA	NA	20	26	0.769	NA	NA	0	NA	NA	NA	NA	28	108	Home	1980-10-13	DET	16	2	0
79	1610612751	0028000033	OCT 15, 1980	NJN vs. PHL	L	2	2	0.5	240	44	NA	NA	1	NA	NA	22	28	0.786	NA	NA	0	NA	NA	NA	NA	19	111	Home	1980-10-15	PHL	-8	0	1
78	1610612751	0028000043	OCT 17, 1980	NJN @ WAS	W	3	2	0.6	240	43	NA	NA	0	NA	NA	28	30	0.933	NA	NA	0	NA	NA	NA	NA	29	114	Away	1980-10-17	WAS	2	1	0
77	1610612751	0028000051	OCT 18, 1980	NJN @ CHI	W	4	2	0.666666666666667	240	40	NA	NA	0	NA	NA	27	30	0.9	NA	NA	0	NA	NA	NA	NA	24	107	Away	1980-10-18	CHI	17	2	0
76	1610612751	0028000054	OCT 19, 1980	NJN @ MIL	L	4	3	0.571428571428571	240	37	NA	NA	2	NA	NA	17	26	0.654	NA	NA	0	NA	NA	NA	NA	22	93	Away	1980-10-19	MIL	-12	0	1
75	1610612751	0028000066	OCT 22, 1980	NJN vs. BOS	L	4	4	0.5	240	37	NA	NA	0	NA	NA	30	34	0.882	NA	NA	0	NA	NA	NA	NA	29	104	Home	1980-10-22	BOS	-4	0	2
74	1610612751	0028000075	OCT 24, 1980	NJN vs. CLE	L	4	5	0.444444444444444	240	43	NA	NA	1	NA	NA	25	32	0.781	NA	NA	0	NA	NA	NA	NA	26	112	Home	1980-10-24	CLE	-14	0	3
73	1610612751	0028000090	OCT 25, 1980	NJN @ NYK	L	4	6	0.4	240	38	NA	NA	1	NA	NA	24	29	0.828	NA	NA	0	NA	NA	NA	NA	24	101	Away	1980-10-25	NYK	-4	0	4
72	1610612751	0028000108	OCT 29, 1980	NJN vs. MIL	L	4	7	0.363636363636364	240	41	NA	NA	3	NA	NA	31	45	0.689	NA	NA	0	NA	NA	NA	NA	28	116	Home	1980-10-29	MIL	-16	0	5
71	1610612751	0028000115	OCT 31, 1980	NJN vs. WAS	W	5	7	0.416666666666667	240	40	NA	NA	3	NA	NA	17	24	0.708	NA	NA	0	NA	NA	NA	NA	15	100	Home	1980-10-31	WAS	2	1	0
70	1610612751	0028000121	NOV 01, 1980	NJN @ IND	L	5	8	0.384615384615385	240	38	NA	NA	0	NA	NA	24	34	0.706	NA	NA	0	NA	NA	NA	NA	28	100	Away	1980-11-01	IND	-13	0	1
69	1610612751	0028000147	NOV 05, 1980	NJN vs. CHI	L	5	9	0.357142857142857	240	41	NA	NA	1	NA	NA	22	27	0.815	NA	NA	0	NA	NA	NA	NA	34	105	Home	1980-11-05	CHI	-15	0	2
68	1610612751	0028000160	NOV 08, 1980	NJN vs. ATL	W	6	9	0.4	240	47	NA	NA	1	NA	NA	20	32	0.625	NA	NA	0	NA	NA	NA	NA	28	115	Home	1980-11-08	ATL	4	1	0
67	1610612751	0028000181	NOV 12, 1980	NJN vs. DEN	W	7	9	0.4375	240	47	NA	NA	0	NA	NA	24	28	0.857	NA	NA	0	NA	NA	NA	NA	28	118	Home	1980-11-12	DEN	7	2	0
66	1610612751	0028000190	NOV 14, 1980	NJN @ BOS	L	7	10	0.411764705882353	240	39	NA	NA	0	NA	NA	24	32	0.75	NA	NA	0	NA	NA	NA	NA	33	102	Away	1980-11-14	BOS	-24	0	1
65	1610612751	0028000205	NOV 15, 1980	NJN @ PHL	L	7	11	0.388888888888889	240	44	NA	NA	0	NA	NA	20	28	0.714	NA	NA	0	NA	NA	NA	NA	16	108	Away	1980-11-15	PHL	-7	0	2
64	1610612751	0028000206	NOV 16, 1980	NJN vs. DET	W	8	11	0.421052631578947	240	32	NA	NA	0	NA	NA	25	36	0.694	NA	NA	0	NA	NA	NA	NA	21	89	Home	1980-11-16	DET	9	1	0
63	1610612751	0028000222	NOV 19, 1980	NJN vs. SAN	L	8	12	0.4	265	44	NA	NA	1	NA	NA	15	21	0.714	NA	NA	0	NA	NA	NA	NA	27	104	Home	1980-11-19	SAN	-8	0	1
62	1610612751	0028000230	NOV 21, 1980	NJN vs. HOU	L	8	13	0.380952380952381	240	44	NA	NA	0	NA	NA	20	29	0.69	NA	NA	0	NA	NA	NA	NA	26	108	Home	1980-11-21	HOU	-8	0	2
61	1610612751	0028000239	NOV 22, 1980	NJN @ DET	L	8	14	0.363636363636364	240	43	NA	NA	0	NA	NA	17	29	0.586	NA	NA	0	NA	NA	NA	NA	22	103	Away	1980-11-22	DET	-14	0	3
60	1610612751	0028000255	NOV 26, 1980	NJN @ KCK	L	8	15	0.347826086956522	240	37	NA	NA	0	NA	NA	26	37	0.703	NA	NA	0	NA	NA	NA	NA	35	100	Away	1980-11-26	KCK	-18	0	4
59	1610612751	0028000266	NOV 28, 1980	NJN vs. UTH	W	9	15	0.375	240	45	NA	NA	0	NA	NA	32	39	0.821	NA	NA	0	NA	NA	NA	NA	23	122	Home	1980-11-28	UTH	27	1	0
58	1610612751	0028000282	NOV 30, 1980	NJN @ SEA	L	9	16	0.36	240	38	NA	NA	0	NA	NA	13	14	0.929	NA	NA	0	NA	NA	NA	NA	31	89	Away	1980-11-30	SEA	-24	0	1
