Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612748	0028900006	NOV 03, 1989	MIA vs. NJN	L	0	1	0	240	35	93	0.376	1	4	0.25	19	32	0.594	19	32	51	19	7	8	16	26	90	Home	1989-11-03	NJN	-20	0	1
81	1610612748	0028900013	NOV 04, 1989	MIA @ NYK	L	0	2	0	240	40	92	0.435	1	1	1	18	28	0.643	18	20	38	25	11	5	21	29	99	Away	1989-11-04	NYK	-20	0	2
80	1610612748	0028900033	NOV 07, 1989	MIA @ NJN	W	1	2	0.333333333333333	240	35	79	0.443	0	3	0	13	30	0.433	16	37	53	13	8	12	25	24	83	Away	1989-11-07	NJN	6	1	0
79	1610612748	0028900038	NOV 08, 1989	MIA @ PHL	L	1	3	0.25	240	39	89	0.438	1	5	0.2	12	21	0.571	16	28	44	25	11	1	26	30	91	Away	1989-11-08	PHL	-24	0	1
78	1610612748	0028900047	NOV 10, 1989	MIA @ IND	L	1	4	0.2	240	40	88	0.455	1	7	0.143	17	18	0.944	9	29	38	24	10	3	16	26	98	Away	1989-11-10	IND	-4	0	2
77	1610612748	0028900057	NOV 11, 1989	MIA vs. DET	W	2	4	0.333333333333333	240	30	70	0.429	0	2	0	28	39	0.718	11	31	42	17	6	4	12	25	88	Home	1989-11-11	DET	4	1	0
76	1610612748	0028900078	NOV 14, 1989	MIA vs. HOU	W	3	4	0.428571428571429	240	41	83	0.494	1	3	0.333	18	28	0.643	10	29	39	26	13	4	24	25	101	Home	1989-11-14	HOU	2	2	0
75	1610612748	0028900086	NOV 15, 1989	MIA @ DET	L	3	5	0.375	240	35	89	0.393	1	10	0.1	23	27	0.852	15	21	36	13	5	5	17	30	94	Away	1989-11-15	DET	-36	0	1
74	1610612748	0028900107	NOV 18, 1989	MIA @ DAL	L	3	6	0.333333333333333	240	41	85	0.482	4	6	0.667	13	17	0.765	12	31	43	28	9	3	22	28	99	Away	1989-11-18	DAL	-1	0	2
73	1610612748	0028900114	NOV 19, 1989	MIA @ HOU	L	3	7	0.3	240	38	89	0.427	0	2	0	18	29	0.621	22	22	44	21	8	5	28	30	94	Away	1989-11-19	HOU	-38	0	3
