Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612752	0028900005	NOV 03, 1989	NYK @ DET	L	0	1	0	240	41	83	0.494	3	10	0.3	18	26	0.692	13	25	38	23	12	5	20	26	103	Away	1989-11-03	DET	-3	0	1
81	1610612752	0028900013	NOV 04, 1989	NYK vs. MIA	W	1	1	0.5	240	42	88	0.477	3	12	0.25	32	35	0.914	18	29	47	26	12	6	26	22	119	Home	1989-11-04	MIA	20	1	0
80	1610612752	0028900024	NOV 06, 1989	NYK @ ORL	L	1	2	0.333333333333333	240	46	105	0.438	3	13	0.231	15	19	0.789	14	26	40	25	13	2	16	25	110	Away	1989-11-06	ORL	-8	0	1
79	1610612752	0028900046	NOV 09, 1989	NYK vs. NJN	W	2	2	0.5	240	37	88	0.42	3	7	0.429	30	41	0.732	16	31	47	22	11	7	20	22	107	Home	1989-11-09	NJN	2	1	0
78	1610612752	0028900065	NOV 11, 1989	NYK @ LAC	W	3	2	0.6	240	42	79	0.532	5	11	0.455	23	38	0.605	18	27	45	20	8	9	26	32	112	Away	1989-11-11	LAC	1	2	0
77	1610612752	0028900080	NOV 14, 1989	NYK @ POR	L	3	3	0.5	240	44	86	0.512	4	10	0.4	25	36	0.694	15	30	45	23	5	5	19	27	117	Away	1989-11-14	POR	-1	0	1
76	1610612752	0028900090	NOV 16, 1989	NYK @ SAC	W	4	3	0.571428571428571	240	51	104	0.49	7	12	0.583	12	14	0.857	21	34	55	28	10	5	20	20	121	Away	1989-11-16	SAC	19	1	0
75	1610612752	0028900108	NOV 18, 1989	NYK vs. MIN	W	5	3	0.625	240	44	75	0.587	4	6	0.667	19	26	0.731	9	30	39	31	8	9	13	22	111	Home	1989-11-18	MIN	15	2	0
74	1610612752	0028900120	NOV 21, 1989	NYK vs. HOU	W	6	3	0.666666666666667	265	38	94	0.404	2	6	0.333	36	45	0.8	19	32	51	25	13	3	21	15	114	Home	1989-11-21	HOU	8	3	0
73	1610612752	0028900129	NOV 22, 1989	NYK @ CLE	L	6	4	0.6	240	34	81	0.42	5	13	0.385	12	17	0.706	11	31	42	18	3	4	17	27	85	Away	1989-11-22	CLE	-12	0	1
72	1610612752	0028900152	NOV 25, 1989	NYK vs. MIL	W	7	4	0.636363636363636	240	41	79	0.519	2	6	0.333	41	48	0.854	13	34	47	33	11	7	22	24	125	Home	1989-11-25	MIL	17	1	0
71	1610612752	0028900159	NOV 27, 1989	NYK vs. CHH	W	8	4	0.666666666666667	240	45	89	0.506	2	5	0.4	27	31	0.871	18	35	53	29	4	5	22	21	119	Home	1989-11-27	CHH	11	2	0
