Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612760	0028500017	OCT 26, 1985	SEA @ DAL	L	0	1	0	240	42	88	0.477	2	5	NA	9	11	0.818	7	31	38	30	7	5	18	34	95	Away	1985-10-26	DAL	-6	0	1
81	1610612760	0028500022	OCT 29, 1985	SEA @ HOU	L	0	2	0	240	39	87	0.448	3	6	NA	18	24	0.75	12	20	32	21	16	5	20	24	99	Away	1985-10-29	HOU	-12	0	2
80	1610612760	0028500035	OCT 31, 1985	SEA @ DEN	L	0	3	0	240	27	68	0.397	0	4	NA	19	30	0.633	12	30	42	13	5	5	28	27	73	Away	1985-10-31	DEN	-17	0	3
79	1610612760	0028500048	NOV 02, 1985	SEA vs. CHI	W	1	3	0.25	240	44	86	0.512	0	3	NA	30	36	0.833	13	29	42	30	11	6	19	27	118	Home	1985-11-02	CHI	18	1	0
78	1610612760	0028500063	NOV 05, 1985	SEA vs. NYK	W	2	3	0.4	240	29	69	0.42	0	0	NA	26	35	0.743	16	31	47	19	7	4	23	28	84	Home	1985-11-05	NYK	4	2	0
77	1610612760	0028500067	NOV 06, 1985	SEA @ GOS	L	2	4	0.333333333333333	240	38	78	0.487	0	0	NA	25	33	0.758	11	29	40	25	5	2	16	30	101	Away	1985-11-06	GOS	-4	0	1
76	1610612760	0028500081	NOV 08, 1985	SEA @ POR	L	2	5	0.285714285714286	240	33	78	0.423	1	3	NA	21	25	0.84	16	25	41	21	11	4	23	29	88	Away	1985-11-08	POR	-4	0	2
75	1610612760	0028500086	NOV 09, 1985	SEA @ SAC	L	2	6	0.25	240	30	73	0.411	0	0	NA	33	42	0.786	9	25	34	17	12	5	18	40	93	Away	1985-11-09	SAC	-5	0	3
74	1610612760	0028500101	NOV 12, 1985	SEA vs. DAL	W	3	6	0.333333333333333	240	39	84	0.464	0	1	NA	31	39	0.795	15	35	50	23	6	9	18	30	109	Home	1985-11-12	DAL	19	1	0
73	1610612760	0028500102	NOV 13, 1985	SEA @ LAC	W	4	6	0.4	240	36	81	0.444	0	0	NA	21	25	0.84	19	27	46	20	9	4	20	26	93	Away	1985-11-13	LAC	4	2	0
72	1610612760	0028500002	NOV 15, 1985	SEA @ PHX	L	4	7	0.363636363636364	240	41	99	0.414	7	12	NA	10	18	0.556	14	25	39	25	6	5	16	33	99	Away	1985-11-15	PHX	-18	0	1
71	1610612760	0028500126	NOV 16, 1985	SEA @ SAN	L	4	8	0.333333333333333	265	33	89	0.371	3	5	NA	26	30	0.867	14	38	52	19	10	4	19	29	95	Away	1985-11-16	SAN	-2	0	2
70	1610612760	0028500142	NOV 20, 1985	SEA vs. MIL	L	4	9	0.307692307692308	240	40	96	0.417	3	8	NA	23	36	0.639	20	18	38	26	6	2	13	26	106	Home	1985-11-20	MIL	-10	0	3
69	1610612760	0028500152	NOV 22, 1985	SEA vs. HOU	W	5	9	0.357142857142857	240	45	80	0.563	1	4	NA	31	34	0.912	9	26	35	33	12	5	28	32	122	Home	1985-11-22	HOU	19	1	0
68	1610612760	0028500165	NOV 24, 1985	SEA vs. DEN	W	6	9	0.4	240	49	97	0.505	0	0	NA	12	17	0.706	21	30	51	35	13	8	18	19	110	Home	1985-11-24	DEN	26	2	0
67	1610612760	0028500171	NOV 26, 1985	SEA vs. LAC	W	7	9	0.4375	240	56	89	0.629	0	2	NA	19	22	0.864	8	37	45	36	12	6	18	25	131	Home	1985-11-26	LAC	32	3	0
66	1610612760	0028500189	NOV 29, 1985	SEA @ LAL	L	7	10	0.411764705882353	240	44	87	0.506	2	6	NA	17	22	0.773	8	29	37	25	14	3	11	22	107	Away	1985-11-29	LAL	-1	0	1
65	1610612760	0028500206	NOV 30, 1985	SEA @ DEN	W	8	10	0.444444444444444	290	50	104	0.481	1	7	NA	30	36	0.833	16	43	59	21	10	7	16	42	131	Away	1985-11-30	DEN	8	1	0
64	1610612760	0028500213	DEC 03, 1985	SEA vs. SAN	W	9	10	0.473684210526316	240	46	74	0.622	0	2	NA	31	42	0.738	6	32	38	36	8	3	21	30	123	Home	1985-12-03	SAN	20	2	0
63	1610612760	0028500232	DEC 05, 1985	SEA @ CLE	L	9	11	0.45	240	39	90	0.433	0	2	NA	19	24	0.792	11	25	36	26	7	1	11	29	97	Away	1985-12-05	CLE	-3	0	1
62	1610612760	0028500240	DEC 06, 1985	SEA @ WAS	L	9	12	0.428571428571429	240	40	81	0.494	1	4	NA	28	34	0.824	12	20	32	22	8	5	18	29	109	Away	1985-12-06	WAS	-6	0	2
61	1610612760	0028500250	DEC 08, 1985	SEA @ PHL	W	10	12	0.454545454545455	240	37	84	0.44	0	2	0	31	34	0.912	19	21	40	25	16	11	19	27	105	Away	1985-12-08	PHL	5	1	0
60	1610612760	0028500254	DEC 10, 1985	SEA @ MIL	L	10	13	0.434782608695652	240	37	97	0.381	2	8	NA	22	33	0.667	23	31	54	17	8	3	21	28	98	Away	1985-12-10	MIL	-19	0	1
59	1610612760	0028500264	DEC 11, 1985	SEA @ ATL	L	10	14	0.416666666666667	240	35	85	0.412	1	4	NA	26	32	0.813	17	27	44	16	9	1	16	23	97	Away	1985-12-11	ATL	-8	0	2
58	1610612760	0028500272	DEC 13, 1985	SEA vs. LAC	W	11	14	0.44	240	46	81	0.568	1	2	NA	21	24	0.875	12	30	42	31	6	6	21	25	114	Home	1985-12-13	LAC	19	1	0
57	1610612760	0028500285	DEC 15, 1985	SEA @ GOS	L	11	15	0.423076923076923	240	42	72	0.583	1	2	NA	20	25	0.8	5	27	32	26	7	0	16	28	105	Away	1985-12-15	GOS	-7	0	1
56	1610612760	0028500290	DEC 17, 1985	SEA vs. PHX	L	11	16	0.407407407407407	240	36	79	0.456	2	6	NA	25	31	0.806	13	25	38	22	7	4	21	38	99	Home	1985-12-17	PHX	-5	0	2
55	1610612760	0028500304	DEC 19, 1985	SEA vs. DET	L	11	17	0.392857142857143	240	42	91	0.462	0	1	NA	13	17	0.765	20	29	49	23	9	4	17	21	97	Home	1985-12-19	DET	-2	0	3
54	1610612760	0028500317	DEC 21, 1985	SEA vs. POR	L	11	18	0.379310344827586	240	35	84	0.417	0	6	NA	27	35	0.771	13	20	33	24	12	4	22	31	97	Home	1985-12-21	POR	-17	0	4
53	1610612760	0028500343	DEC 27, 1985	SEA vs. GOS	W	12	18	0.4	240	50	89	0.562	1	4	NA	13	19	0.684	15	33	48	38	14	3	25	22	114	Home	1985-12-27	GOS	12	1	0
52	1610612760	0028500347	DEC 28, 1985	SEA vs. LAC	L	12	19	0.387096774193548	240	42	93	0.452	1	2	NA	21	27	NA	23	25	48	24	6	4	14	23	106	Home	1985-12-28	LAC	-5	0	1
51	1610612760	0028500361	DEC 30, 1985	SEA @ UTH	L	12	20	0.375	240	42	81	0.519	0	2	NA	21	29	0.724	15	23	38	23	11	1	20	28	105	Away	1985-12-30	UTH	-2	0	2
50	1610612760	0028500369	JAN 03, 1986	SEA vs. DEN	W	13	20	0.393939393939394	240	45	89	0.506	0	1	NA	27	37	0.73	21	31	52	25	6	2	15	26	117	Home	1986-01-03	DEN	10	1	0
49	1610612760	0028500385	JAN 06, 1986	SEA vs. PHX	L	13	21	0.382352941176471	240	38	87	0.437	0	3	NA	21	30	0.7	9	17	26	20	10	2	19	29	97	Home	1986-01-06	PHX	-17	0	1
48	1610612760	0028500392	JAN 07, 1986	SEA vs. UTH	W	14	21	0.4	240	34	76	0.447	0	0	NA	23	28	0.821	13	30	43	21	12	6	19	21	91	Home	1986-01-07	UTH	7	1	0
47	1610612760	0028500405	JAN 09, 1986	SEA @ DEN	L	14	22	0.388888888888889	240	33	69	0.478	2	3	NA	22	25	0.88	8	31	39	21	10	2	25	30	90	Away	1986-01-09	DEN	-4	0	1
46	1610612760	0028500414	JAN 11, 1986	SEA vs. LAL	W	15	22	0.405405405405405	240	41	95	0.432	0	3	NA	23	27	0.852	14	32	46	27	11	1	6	23	105	Home	1986-01-11	LAL	6	1	0
45	1610612760	0028500424	JAN 13, 1986	SEA vs. DAL	L	15	23	0.394736842105263	240	38	91	0.418	2	2	NA	11	15	0.733	14	31	45	21	6	2	15	28	89	Home	1986-01-13	DAL	-1	0	1
44	1610612760	0028500436	JAN 15, 1986	SEA @ LAC	L	15	24	0.384615384615385	240	39	84	0.464	1	6	NA	24	32	0.75	11	24	35	24	10	2	13	28	103	Away	1986-01-15	LAC	-7	0	2
43	1610612760	0028500447	JAN 17, 1986	SEA @ PHX	L	15	25	0.375	240	40	87	0.46	2	4	NA	18	18	1	13	17	30	21	15	3	15	28	100	Away	1986-01-17	PHX	-3	0	3
42	1610612760	0028500455	JAN 18, 1986	SEA @ SAC	L	15	26	0.365853658536585	265	40	90	0.444	0	1	NA	16	22	0.727	16	23	39	20	9	3	18	25	96	Away	1986-01-18	SAC	-2	0	4
41	1610612760	0028500471	JAN 21, 1986	SEA vs. HOU	L	15	27	0.357142857142857	240	42	77	0.545	2	4	NA	10	21	0.476	8	17	25	25	8	3	14	23	96	Home	1986-01-21	HOU	-4	0	5
40	1610612760	0028500483	JAN 23, 1986	SEA @ POR	L	15	28	0.348837209302326	290	39	98	0.398	2	8	NA	27	33	0.844	18	39	57	21	7	4	22	30	107	Away	1986-01-23	POR	-10	0	6
39	1610612760	0028500495	JAN 25, 1986	SEA vs. NJN	W	16	28	0.363636363636364	240	40	81	0.494	0	2	NA	26	35	0.743	15	23	38	31	15	3	14	26	106	Home	1986-01-25	NJN	7	1	0
38	1610612760	0028500516	JAN 28, 1986	SEA vs. PHL	L	16	29	0.355555555555556	240	42	90	0.467	2	4	0.5	13	18	0.722	15	20	35	24	11	2	12	16	99	Home	1986-01-28	PHL	-7	0	1
37	1610612760	0028500524	JAN 30, 1986	SEA @ NJN	W	17	29	0.369565217391304	240	35	75	0.467	0	4	NA	19	24	0.792	10	32	42	19	9	2	15	23	89	Away	1986-01-30	NJN	7	1	0
36	1610612760	0028500530	JAN 31, 1986	SEA @ IND	L	17	30	0.361702127659574	240	37	88	0.42	4	10	NA	16	22	0.727	19	23	42	27	7	1	13	33	94	Away	1986-01-31	IND	-7	0	1
35	1610612760	0028500545	FEB 02, 1986	SEA @ BOS	L	17	31	0.354166666666667	240	37	83	0.446	0	6	NA	27	32	0.844	15	17	32	24	9	0	18	26	101	Away	1986-02-02	BOS	-13	0	2
34	1610612760	0028500553	FEB 04, 1986	SEA @ SAN	L	17	32	0.346938775510204	265	50	95	0.526	1	5	NA	18	21	0.857	12	20	32	33	12	3	14	30	119	Away	1986-02-04	SAN	-5	0	3
33	1610612760	0028500565	FEB 06, 1986	SEA @ SAC	L	17	33	0.34	240	36	72	0.5	1	6	NA	33	40	0.825	7	26	33	19	14	2	18	25	106	Away	1986-02-06	SAC	-9	0	4
32	1610612760	0028500571	FEB 11, 1986	SEA vs. UTH	W	18	33	0.352941176470588	240	39	96	0.406	0	2	NA	27	29	0.931	24	35	59	17	11	4	21	28	105	Home	1986-02-11	UTH	13	1	0
31	1610612760	0028500590	FEB 13, 1986	SEA vs. BOS	L	18	34	0.346153846153846	240	40	95	0.421	2	7	NA	16	20	0.8	17	32	49	21	6	1	13	33	98	Home	1986-02-13	BOS	-9	0	1
30	1610612760	0028500603	FEB 15, 1986	SEA vs. WAS	W	19	34	0.358490566037736	240	37	76	0.487	1	3	NA	37	46	0.804	11	32	43	28	8	6	17	32	112	Home	1986-02-15	WAS	6	1	0
29	1610612760	0028500612	FEB 17, 1986	SEA vs. ATL	W	20	34	0.37037037037037	240	36	79	0.456	0	3	NA	28	31	0.903	7	29	36	23	9	3	17	25	100	Home	1986-02-17	ATL	13	2	0
28	1610612760	0028500622	FEB 19, 1986	SEA @ DET	L	20	35	0.363636363636364	240	45	92	0.489	1	1	NA	22	33	0.667	16	31	47	23	8	5	16	24	113	Away	1986-02-19	DET	-5	0	1
27	1610612760	0028500635	FEB 21, 1986	SEA @ NYK	L	20	36	0.357142857142857	240	40	83	0.482	0	8	NA	24	31	0.774	15	28	43	24	9	3	24	22	104	Away	1986-02-21	NYK	-13	0	2
26	1610612760	0028500640	FEB 22, 1986	SEA @ CHI	L	20	37	0.350877192982456	315	48	97	0.495	0	3	NA	29	36	0.806	9	37	46	25	8	5	17	24	125	Away	1986-02-22	CHI	-4	0	3
25	1610612760	0028500664	FEB 25, 1986	SEA vs. SAC	L	20	38	0.344827586206897	240	40	86	0.465	0	0	NA	20	25	0.8	10	28	38	24	9	3	15	22	100	Home	1986-02-25	SAC	-2	0	4
24	1610612760	0028500670	FEB 27, 1986	SEA vs. POR	W	21	38	0.355932203389831	240	38	89	0.427	2	2	NA	29	36	0.806	20	28	48	24	12	2	12	28	107	Home	1986-02-27	POR	13	1	0
23	1610612760	0028500695	MAR 03, 1986	SEA vs. HOU	W	22	38	0.366666666666667	240	52	93	0.559	1	2	NA	13	20	0.65	13	41	54	34	1	4	17	23	118	Home	1986-03-03	HOU	13	2	0
22	1610612760	0028500707	MAR 05, 1986	SEA vs. IND	L	22	39	0.360655737704918	240	43	87	0.494	2	6	NA	24	33	0.727	10	23	33	28	6	4	13	21	112	Home	1986-03-05	IND	-8	0	1
