Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612744	0029600013	NOV 01, 1996	GSW vs. LAC	L	0	1	0	240	27	75	0.36	7	18	0.389	24	29	0.828	12	27	39	20	8	3	20	17	85	Home	1996-11-01	LAC	-12	0	1
81	1610612744	0029600028	NOV 03, 1996	GSW @ VAN	W	1	1	0.5	240	38	79	0.481	8	19	0.421	21	27	0.778	12	36	48	21	7	5	22	14	105	Away	1996-11-03	VAN	10	1	0
80	1610612744	0029600038	NOV 05, 1996	GSW vs. POR	L	1	2	0.333333333333333	240	35	78	0.449	2	13	0.154	21	29	0.724	13	28	41	26	4	3	20	25	93	Home	1996-11-05	POR	-18	0	1
79	1610612744	0029600050	NOV 07, 1996	GSW vs. NYK	L	1	3	0.25	240	34	72	0.472	7	19	0.368	25	27	0.926	10	11	21	29	10	3	20	31	100	Home	1996-11-07	NYK	-5	0	2
78	1610612744	0029600061	NOV 08, 1996	GSW @ DEN	L	1	4	0.2	240	33	74	0.446	5	14	0.357	20	22	0.909	6	31	37	18	7	10	21	20	91	Away	1996-11-08	DEN	-3	0	3
77	1610612744	0029600087	NOV 12, 1996	GSW @ SEA	L	1	5	0.166666666666667	240	39	81	0.481	11	19	0.579	13	19	0.684	12	24	36	23	4	1	19	20	102	Away	1996-11-12	SEA	-19	0	4
76	1610612744	0029600102	NOV 14, 1996	GSW vs. MIL	W	2	5	0.285714285714286	240	39	77	0.506	1	10	0.1	16	23	0.696	9	25	34	24	7	8	11	14	95	Home	1996-11-14	MIL	9	1	0
75	1610612744	0029600122	NOV 16, 1996	GSW @ HOU	L	2	6	0.25	240	43	95	0.453	3	15	0.2	14	18	0.778	19	20	39	24	17	3	17	18	103	Away	1996-11-16	HOU	-12	0	1
74	1610612744	0029600125	NOV 17, 1996	GSW @ SAS	W	3	6	0.333333333333333	240	36	71	0.507	8	17	0.471	22	27	0.815	9	31	40	21	9	7	14	23	102	Away	1996-11-17	SAS	10	1	0
73	1610612744	0029600136	NOV 19, 1996	GSW vs. LAL	L	3	7	0.3	240	41	80	0.513	14	26	0.538	13	18	0.722	10	27	37	32	3	3	15	22	109	Home	1996-11-19	LAL	-3	0	1
72	1610612744	0029600154	NOV 21, 1996	GSW @ UTA	L	3	8	0.272727272727273	265	32	82	0.39	6	21	0.286	34	43	0.791	15	29	44	14	7	6	17	32	104	Away	1996-11-21	UTA	-5	0	2
71	1610612744	0029600167	NOV 23, 1996	GSW vs. HOU	L	3	9	0.25	265	44	75	0.587	11	17	0.647	16	20	0.8	2	32	34	32	6	5	20	31	115	Home	1996-11-23	HOU	-5	0	3
70	1610612744	0029600186	NOV 26, 1996	GSW vs. MIA	L	3	10	0.230769230769231	240	35	91	0.385	3	15	0.2	15	16	0.938	21	23	44	24	12	6	14	22	88	Home	1996-11-26	MIA	-19	0	4
69	1610612744	0029600198	NOV 28, 1996	GSW vs. NJN	W	4	10	0.285714285714286	240	41	86	0.477	6	12	0.5	36	47	0.766	17	32	49	28	2	3	9	31	124	Home	1996-11-28	NJN	6	1	0
68	1610612744	0029600207	NOV 29, 1996	GSW @ POR	L	4	11	0.266666666666667	240	29	70	0.414	5	14	0.357	30	37	0.811	10	17	27	17	9	4	13	21	93	Away	1996-11-29	POR	-26	0	1
67	1610612744	0029600220	DEC 01, 1996	GSW vs. POR	W	5	11	0.3125	240	28	75	0.373	7	15	0.467	35	40	0.875	19	38	57	17	10	11	18	28	98	Home	1996-12-01	POR	28	1	0
