Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612739	0029600002	NOV 01, 1996	CLE @ NJN	W	1	0	1	240	34	72	0.472	5	10	0.5	17	20	0.85	12	23	35	16	10	1	15	24	90	Away	1996-11-01	NJN	13	1	0
81	1610612739	0029600015	NOV 02, 1996	CLE @ WAS	W	2	0	1	265	37	85	0.435	2	14	0.143	22	26	0.846	17	35	52	13	7	2	17	33	98	Away	1996-11-02	WAS	2	2	0
80	1610612739	0029600034	NOV 05, 1996	CLE vs. SAS	L	2	1	0.666666666666667	240	29	78	0.372	3	14	0.214	7	14	0.5	15	25	40	20	6	4	15	22	68	Home	1996-11-05	SAS	-6	0	1
79	1610612739	0029600058	NOV 08, 1996	CLE vs. VAN	W	3	1	0.75	240	35	79	0.443	8	21	0.381	10	14	0.714	15	34	49	24	8	6	18	22	88	Home	1996-11-08	VAN	16	1	0
78	1610612739	0029600070	NOV 10, 1996	CLE vs. DEN	W	4	1	0.8	240	37	76	0.471	11	20	0.522	16	24	0.667	10	22	32	26	9	7	14	20	101	Home	1996-11-10	DEN	15	2	0
77	1610612739	0029600082	NOV 12, 1996	CLE @ ATL	L	4	2	0.666666666666667	240	30	68	0.441	8	23	0.348	15	23	0.652	13	25	38	16	6	5	18	22	83	Away	1996-11-12	ATL	-4	0	1
76	1610612739	0029600092	NOV 13, 1996	CLE vs. POR	W	5	2	0.714285714285714	240	32	77	0.416	6	14	0.429	11	11	1	7	29	36	21	9	7	14	21	81	Home	1996-11-13	POR	11	1	0
75	1610612739	0029600106	NOV 15, 1996	CLE @ PHI	W	6	2	0.75	240	40	80	0.5	8	17	0.471	17	24	0.708	9	29	38	29	12	4	14	28	105	Away	1996-11-15	PHI	16	2	0
74	1610612739	0029600119	NOV 16, 1996	CLE vs. DET	L	6	3	0.666666666666667	240	33	65	0.508	11	21	0.524	21	30	0.7	10	25	35	20	1	2	10	32	98	Home	1996-11-16	DET	-4	0	1
73	1610612739	0029600132	NOV 19, 1996	CLE vs. ATL	W	7	3	0.7	240	30	81	0.37	6	14	0.429	7	9	0.778	14	36	50	22	3	7	13	16	73	Home	1996-11-19	ATL	10	1	0
