Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612755	0029200004	NOV 06, 1992	PHL vs. NJN	L	0	1	0	240	41	78	0.526	0	3	0	29	43	0.674	6	29	35	25	11	8	18	23	111	Home	1992-11-06	NJN	-3	0	1
81	1610612755	0029200016	NOV 07, 1992	PHL @ NYK	L	0	2	0	240	30	80	0.375	3	10	0.3	22	28	0.786	8	31	39	17	9	2	17	27	85	Away	1992-11-07	NYK	-4	0	2
80	1610612755	0029200038	NOV 11, 1992	PHL @ IND	L	0	3	0	240	47	100	0.47	4	12	0.333	16	26	0.615	19	24	43	27	10	4	16	24	114	Away	1992-11-11	IND	-6	0	3
79	1610612755	0029200055	NOV 13, 1992	PHL @ BOS	W	1	3	0.25	240	47	83	0.566	3	3	1	29	32	0.906	10	27	37	33	8	4	9	20	126	Away	1992-11-13	BOS	11	1	0
78	1610612755	0029200085	NOV 18, 1992	PHL vs. ORL	L	1	4	0.2	240	42	90	0.467	4	12	0.333	22	25	0.88	4	26	30	26	15	8	13	22	110	Home	1992-11-18	ORL	-10	0	1
77	1610612755	0029200096	NOV 20, 1992	PHL vs. MIA	W	2	4	0.333333333333333	315	52	115	0.452	2	11	0.182	23	29	0.793	22	36	58	36	14	9	26	33	129	Home	1992-11-20	MIA	1	1	0
76	1610612755	0029200105	NOV 21, 1992	PHL @ NJN	W	3	4	0.428571428571429	240	39	93	0.419	1	5	0.2	25	29	0.862	19	33	52	18	9	4	13	18	104	Away	1992-11-21	NJN	9	2	0
75	1610612755	0029200121	NOV 24, 1992	PHL @ CHH	L	3	5	0.375	240	49	100	0.49	1	8	0.125	20	29	0.69	11	29	40	28	9	4	9	22	119	Away	1992-11-24	CHH	-8	0	1
74	1610612755	0029200129	NOV 25, 1992	PHL vs. ATL	L	3	6	0.333333333333333	240	41	84	0.488	4	12	0.333	19	25	0.76	10	29	39	31	8	9	15	17	105	Home	1992-11-25	ATL	-6	0	2
73	1610612755	0029200146	NOV 27, 1992	PHL vs. MIL	L	3	7	0.3	240	45	92	0.489	5	14	0.357	16	20	0.8	11	23	34	35	10	7	15	25	111	Home	1992-11-27	MIL	-4	0	3
72	1610612755	0029200159	NOV 28, 1992	PHL vs. BOS	L	3	8	0.272727272727273	240	42	78	0.538	3	10	0.3	22	27	0.815	8	25	33	27	5	4	17	19	109	Home	1992-11-28	BOS	-8	0	4
71	1610612755	0029200177	DEC 02, 1992	PHL vs. SAN	L	3	9	0.25	240	33	85	0.388	3	13	0.231	13	17	0.765	7	33	40	23	6	4	18	18	82	Home	1992-12-02	SAN	-16	0	5
70	1610612755	0029200189	DEC 04, 1992	PHL vs. DET	L	3	10	0.230769230769231	240	36	84	0.429	3	7	0.429	24	30	0.8	14	32	46	22	4	4	15	19	99	Home	1992-12-04	DET	-2	0	6
69	1610612755	0029200194	DEC 05, 1992	PHL @ DET	L	3	11	0.214285714285714	240	36	92	0.391	1	5	0.2	15	22	0.682	12	37	49	22	10	5	16	19	88	Away	1992-12-05	DET	-24	0	7
68	1610612755	0029200220	DEC 09, 1992	PHL vs. SEA	W	4	11	0.266666666666667	240	45	84	0.536	6	10	0.6	19	27	0.704	14	31	45	34	7	11	16	19	115	Home	1992-12-09	SEA	11	1	0
67	1610612755	0029200235	DEC 11, 1992	PHL vs. LAC	L	4	12	0.25	240	39	85	0.459	3	14	0.214	29	34	0.853	12	27	39	33	5	8	19	19	110	Home	1992-12-11	LAC	-15	0	1
66	1610612755	0029200240	DEC 12, 1992	PHL @ ATL	W	5	12	0.294117647058824	240	35	84	0.417	4	9	0.444	29	38	0.763	16	36	52	24	10	2	17	23	103	Away	1992-12-12	ATL	7	1	0
65	1610612755	0029200255	DEC 15, 1992	PHL @ ORL	L	5	13	0.277777777777778	240	37	99	0.374	6	13	0.462	27	34	0.794	16	23	39	23	7	6	10	28	107	Away	1992-12-15	ORL	-12	0	1
64	1610612755	0029200263	DEC 16, 1992	PHL vs. CLE	L	5	14	0.263157894736842	240	38	90	0.422	1	4	0.25	20	23	0.87	17	29	46	23	4	5	22	26	97	Home	1992-12-16	CLE	-18	0	2
63	1610612755	0029200281	DEC 18, 1992	PHL vs. UTH	L	5	15	0.25	240	40	91	0.44	1	2	0.5	17	25	0.68	18	30	48	21	8	2	17	16	98	Home	1992-12-18	UTH	-14	0	3
62	1610612755	0029200291	DEC 19, 1992	PHL @ CHI	W	6	15	0.285714285714286	240	40	78	0.513	3	3	1	15	21	0.714	5	27	32	23	11	6	14	14	98	Away	1992-12-19	CHI	2	1	0
61	1610612755	0029200296	DEC 21, 1992	PHL vs. IND	W	7	15	0.318181818181818	240	43	88	0.489	1	6	0.167	26	39	0.667	18	33	51	31	12	5	14	29	113	Home	1992-12-21	IND	12	2	0
60	1610612755	0029200329	DEC 26, 1992	PHL @ POR	L	7	16	0.304347826086957	265	47	103	0.456	6	18	0.333	15	23	0.652	16	33	49	30	6	8	14	21	115	Away	1992-12-26	POR	-6	0	1
59	1610612755	0029200333	DEC 27, 1992	PHL @ LAC	W	8	16	0.333333333333333	240	43	82	0.524	2	6	0.333	22	24	0.917	15	29	44	22	7	8	21	20	110	Away	1992-12-27	LAC	4	1	0
58	1610612755	0029200350	DEC 30, 1992	PHL @ UTH	L	8	17	0.32	240	41	91	0.451	4	14	0.286	24	26	0.923	13	28	41	25	9	7	18	24	110	Away	1992-12-30	UTH	-9	0	1
57	1610612755	0029200359	JAN 02, 1993	PHL @ SAC	L	8	18	0.307692307692308	240	32	82	0.39	4	9	0.444	30	39	0.769	8	29	37	23	8	7	29	23	98	Away	1993-01-02	SAC	-56	0	2
56	1610612755	0029200386	JAN 06, 1993	PHL vs. NJN	W	9	18	0.333333333333333	240	53	97	0.546	4	8	0.5	22	26	0.846	15	34	49	31	10	7	10	16	132	Home	1993-01-06	NJN	26	1	0
55	1610612755	0029200404	JAN 08, 1993	PHL @ WAS	W	10	18	0.357142857142857	240	47	90	0.522	3	6	0.5	22	31	0.71	16	31	47	33	6	5	18	26	119	Away	1993-01-08	WAS	2	2	0
54	1610612755	0029200408	JAN 09, 1993	PHL vs. CHI	W	11	18	0.379310344827586	240	37	75	0.493	3	8	0.375	27	31	0.871	8	39	47	27	13	8	20	19	104	Home	1993-01-09	CHI	13	3	0
53	1610612755	0029200423	JAN 12, 1993	PHL @ IND	L	11	19	0.366666666666667	240	34	87	0.391	0	11	0	25	34	0.735	14	26	40	20	8	7	16	17	93	Away	1993-01-12	IND	-19	0	1
52	1610612755	0029200433	JAN 13, 1993	PHL vs. GOS	W	12	19	0.387096774193548	240	49	94	0.521	5	11	0.455	26	28	0.929	11	34	45	29	12	16	19	17	129	Home	1993-01-13	GOS	7	1	0
51	1610612755	0029200448	JAN 15, 1993	PHL @ NJN	L	12	20	0.375	265	38	84	0.452	5	14	0.357	24	38	0.632	10	43	53	14	9	7	27	25	105	Away	1993-01-15	NJN	-5	0	1
50	1610612755	0029200452	JAN 16, 1993	PHL vs. DET	W	13	20	0.393939393939394	240	51	96	0.531	3	7	0.429	18	22	0.818	15	32	47	36	9	14	7	14	123	Home	1993-01-16	DET	15	1	0
49	1610612755	0029200464	JAN 18, 1993	PHL vs. ORL	W	14	20	0.411764705882353	265	46	94	0.489	4	10	0.4	28	32	0.875	10	31	41	24	7	15	16	24	124	Home	1993-01-18	ORL	6	2	0
