Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612765	0028700010	NOV 06, 1987	DET vs. NYK	W	1	0	1	240	32	69	0.464	1	2	0.5	45	58	0.776	12	36	48	17	12	5	26	29	110	Home	1987-11-06	NYK	11	1	0
81	1610612765	0028700012	NOV 07, 1987	DET @ MIL	L	1	1	0.5	240	34	80	0.425	0	2	0	37	47	0.787	10	34	44	19	4	5	18	32	105	Away	1987-11-07	MIL	-14	0	1
80	1610612765	0028700028	NOV 10, 1987	DET @ IND	L	1	2	0.333333333333333	240	45	95	0.474	0	2	0	28	33	0.848	19	24	43	19	7	7	11	23	118	Away	1987-11-10	IND	-3	0	2
79	1610612765	0028700050	NOV 13, 1987	DET @ PHL	W	2	2	0.5	240	46	88	0.523	0	2	0	21	29	0.724	18	32	50	26	7	10	18	26	113	Away	1987-11-13	PHL	19	1	0
78	1610612765	0028700052	NOV 14, 1987	DET @ CLE	W	3	2	0.6	240	50	82	0.61	1	3	0.333	27	33	0.818	7	32	39	31	8	5	16	22	128	Away	1987-11-14	CLE	15	2	0
77	1610612765	0028700075	NOV 18, 1987	DET vs. PHL	L	3	3	0.5	240	43	99	0.434	0	4	0	23	28	0.821	18	32	50	21	7	3	12	28	109	Home	1987-11-18	PHL	-4	0	1
76	1610612765	0028700089	NOV 20, 1987	DET vs. GOS	W	4	3	0.571428571428571	240	52	94	0.553	0	1	0	27	30	0.9	14	28	42	28	7	7	15	22	131	Home	1987-11-20	GOS	23	1	0
75	1610612765	0028700101	NOV 21, 1987	DET @ CHI	W	5	3	0.625	265	50	87	0.575	2	2	1	42	60	0.7	8	33	41	27	4	4	19	30	144	Away	1987-11-21	CHI	12	2	0
74	1610612765	0028700106	NOV 24, 1987	DET @ HOU	W	6	3	0.666666666666667	240	37	81	0.457	0	2	0	23	31	0.742	14	36	50	22	9	5	16	22	97	Away	1987-11-24	HOU	14	3	0
73	1610612765	0028700117	NOV 25, 1987	DET @ DAL	L	6	4	0.6	240	45	107	0.421	2	4	0.5	15	20	0.75	19	30	49	34	8	4	13	27	107	Away	1987-11-25	DAL	-6	0	1
