Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612747	0029900011	NOV 02, 1999	LAL @ UTA	W	1	0	1	240	33	76	0.434	8	13	0.615	17	26	0.654	16	29	45	22	9	6	16	27	91	Away	1999-11-02	UTA	7	1	0
81	1610612747	0029900018	NOV 03, 1999	LAL vs. VAN	W	2	0	1	240	46	91	0.505	1	8	0.125	10	17	0.588	15	32	47	31	11	5	13	26	103	Home	1999-11-03	VAN	15	2	0
80	1610612747	0029900043	NOV 06, 1999	LAL @ POR	L	2	1	0.666666666666667	240	31	78	0.397	3	12	0.25	17	34	0.5	15	24	39	16	8	3	14	24	82	Away	1999-11-06	POR	-15	0	1
79	1610612747	0029900049	NOV 07, 1999	LAL vs. DAL	W	3	1	0.75	240	40	86	0.465	5	19	0.263	20	37	0.541	15	36	51	24	7	2	11	29	105	Home	1999-11-07	DAL	8	1	0
78	1610612747	0029900057	NOV 09, 1999	LAL @ DAL	W	4	1	0.8	240	53	85	0.624	5	12	0.417	12	28	0.429	14	39	53	21	8	6	21	24	123	Away	1999-11-09	DAL	22	2	0
77	1610612747	0029900065	NOV 10, 1999	LAL @ HOU	W	5	1	0.833333333333333	240	32	81	0.395	5	12	0.417	20	24	0.833	12	30	42	20	10	4	15	29	89	Away	1999-11-10	HOU	1	3	0
76	1610612747	0029900079	NOV 12, 1999	LAL vs. HOU	L	5	2	0.714285714285714	240	28	83	0.337	3	9	0.333	22	25	0.88	15	24	39	15	9	5	15	21	81	Home	1999-11-12	HOU	-16	0	1
75	1610612747	0029900093	NOV 14, 1999	LAL vs. ATL	W	6	2	0.75	240	36	84	0.429	4	9	0.444	17	33	0.515	18	29	47	19	12	7	12	21	93	Home	1999-11-14	ATL	5	1	0
74	1610612747	0029900099	NOV 15, 1999	LAL @ PHX	W	7	2	0.777777777777778	240	29	76	0.382	2	10	0.2	31	46	0.674	14	38	52	11	4	11	10	18	91	Away	1999-11-15	PHX	9	2	0
73	1610612747	0029900122	NOV 18, 1999	LAL @ DEN	L	7	3	0.7	240	34	75	0.453	6	13	0.462	8	22	0.364	7	28	35	28	7	8	12	26	82	Away	1999-11-18	DEN	-11	0	1
72	1610612747	0029900133	NOV 19, 1999	LAL vs. CHI	W	8	3	0.727272727272727	240	29	63	0.46	2	7	0.286	43	64	0.672	11	35	46	19	7	10	18	29	103	Home	1999-11-19	CHI	8	1	0
71	1610612747	0029900147	NOV 21, 1999	LAL vs. TOR	L	8	4	0.666666666666667	240	42	91	0.462	4	16	0.25	14	27	0.519	15	35	50	26	3	4	11	26	102	Home	1999-11-21	TOR	-9	0	1
70	1610612747	0029900168	NOV 24, 1999	LAL vs. UTA	W	9	4	0.692307692307692	240	31	64	0.484	2	10	0.2	26	41	0.634	11	33	44	17	8	4	16	22	90	Home	1999-11-24	UTA	8	1	0
69	1610612747	0029900179	NOV 26, 1999	LAL vs. NJN	W	10	4	0.714285714285714	240	45	83	0.542	4	10	0.4	9	14	0.643	8	36	44	28	5	7	10	20	103	Home	1999-11-26	NJN	23	2	0
68	1610612747	0029900209	NOV 30, 1999	LAL @ SEA	W	11	4	0.733333333333333	240	40	77	0.519	5	12	0.417	16	21	0.762	7	37	44	27	7	8	9	20	101	Away	1999-11-30	SEA	24	3	0
67	1610612747	0029900214	DEC 01, 1999	LAL vs. GSW	W	12	4	0.75	240	35	93	0.376	1	11	0.091	22	29	0.759	23	34	57	18	10	5	13	23	93	Home	1999-12-01	GSW	18	4	0
66	1610612747	0029900230	DEC 03, 1999	LAL vs. POR	W	13	4	0.764705882352941	240	31	86	0.36	4	19	0.211	27	41	0.659	17	40	57	12	9	7	6	22	93	Home	1999-12-03	POR	13	5	0
65	1610612747	0029900245	DEC 05, 1999	LAL vs. ORL	W	14	4	0.777777777777778	240	40	82	0.488	11	17	0.647	26	37	0.703	17	27	44	28	15	4	22	28	117	Home	1999-12-05	ORL	17	6	0
64	1610612747	0029900258	DEC 07, 1999	LAL vs. WAS	W	15	4	0.789473684210526	240	32	72	0.444	2	6	0.333	25	38	0.658	6	39	45	21	6	15	11	18	91	Home	1999-12-07	WAS	11	7	0
63	1610612747	0029900267	DEC 08, 1999	LAL @ SAC	L	15	5	0.75	240	35	83	0.422	3	15	0.2	18	23	0.783	10	27	37	16	4	2	17	25	91	Away	1999-12-08	SAC	-12	0	1
62	1610612747	0029900293	DEC 11, 1999	LAL @ VAN	W	16	5	0.761904761904762	240	39	81	0.481	1	8	0.125	27	34	0.794	13	29	42	20	7	10	7	16	106	Away	1999-12-11	VAN	12	1	0
61	1610612747	0029900296	DEC 12, 1999	LAL vs. DET	W	17	5	0.772727272727273	240	42	100	0.42	2	14	0.143	15	25	0.6	26	37	63	20	7	10	12	29	101	Home	1999-12-12	DET	8	2	0
60	1610612747	0029900305	DEC 14, 1999	LAL vs. LAC	W	18	5	0.782608695652174	240	39	91	0.429	1	8	0.125	16	25	0.64	19	40	59	21	11	10	12	17	95	Home	1999-12-14	LAC	27	3	0
59	1610612747	0029900318	DEC 16, 1999	LAL @ ATL	W	19	5	0.791666666666667	240	35	87	0.402	0	5	0	25	36	0.694	19	32	51	15	4	5	10	29	95	Away	1999-12-16	ATL	7	4	0
58	1610612747	0029900327	DEC 17, 1999	LAL @ MIN	W	20	5	0.8	240	35	78	0.449	4	12	0.333	23	33	0.697	13	33	46	28	7	4	17	16	97	Away	1999-12-17	MIN	9	5	0
57	1610612747	0029900344	DEC 19, 1999	LAL @ TOR	W	21	5	0.807692307692308	240	32	75	0.427	2	5	0.4	28	40	0.7	10	34	44	13	8	9	15	20	94	Away	1999-12-19	TOR	6	6	0
56	1610612747	0029900346	DEC 20, 1999	LAL @ BOS	W	22	5	0.814814814814815	240	34	65	0.523	3	10	0.3	28	41	0.683	6	39	45	19	10	5	21	22	99	Away	1999-12-20	BOS	9	7	0
55	1610612747	0029900379	DEC 25, 1999	LAL vs. SAS	W	23	5	0.821428571428571	240	38	83	0.458	1	10	0.1	22	32	0.688	11	32	43	24	8	6	13	23	99	Home	1999-12-25	SAS	6	8	0
54	1610612747	0029900394	DEC 27, 1999	LAL vs. DAL	W	24	5	0.827586206896552	240	44	90	0.489	3	8	0.375	17	22	0.773	13	42	55	26	7	5	12	18	108	Home	1999-12-27	DAL	2	9	0
53	1610612747	0029900409	DEC 29, 1999	LAL vs. PHX	W	25	5	0.833333333333333	240	41	79	0.519	7	12	0.583	14	23	0.609	14	39	53	26	8	8	20	16	103	Home	1999-12-29	PHX	16	10	0
52	1610612747	0029900440	JAN 04, 2000	LAL @ LAC	W	26	5	0.838709677419355	240	50	104	0.481	3	7	0.429	19	27	0.704	19	40	59	23	8	6	8	19	122	Away	2000-01-04	LAC	24	11	0
51	1610612747	0029900447	JAN 05, 2000	LAL vs. LAC	W	27	5	0.84375	240	50	100	0.5	3	12	0.25	15	23	0.652	20	40	60	29	5	6	10	21	118	Home	2000-01-05	LAC	17	12	0
50	1610612747	0029900461	JAN 07, 2000	LAL vs. CHH	W	28	5	0.848484848484849	240	27	80	0.338	8	19	0.421	25	34	0.735	15	37	52	17	9	6	19	26	87	Home	2000-01-07	CHH	4	13	0
49	1610612747	0029900473	JAN 08, 2000	LAL @ SEA	W	29	5	0.852941176470588	240	40	76	0.526	9	25	0.36	21	28	0.75	11	30	41	25	9	4	13	26	110	Away	2000-01-08	SEA	10	14	0
48	1610612747	0029900483	JAN 10, 2000	LAL vs. DEN	W	30	5	0.857142857142857	240	52	107	0.486	8	18	0.444	18	26	0.692	26	33	59	33	12	12	11	19	130	Home	2000-01-10	DEN	35	15	0
47	1610612747	0029900496	JAN 12, 2000	LAL @ MIL	W	31	5	0.861111111111111	240	39	81	0.481	6	13	0.462	19	25	0.76	10	32	42	22	11	5	18	23	103	Away	2000-01-12	MIL	9	16	0
