Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612761	0021300006	OCT 30, 2013	TOR vs. BOS	W	1	0	1	240	38	86	0.442	5	17	0.294	12	23	0.522	19	29	48	15	9	6	17	25	93	Home	2013-10-30	BOS	6	1	0
81	1610612761	0021300023	NOV 01, 2013	TOR @ ATL	L	1	1	0.5	240	40	88	0.455	7	23	0.304	8	14	0.571	10	32	42	15	5	6	12	25	95	Away	2013-11-01	ATL	-7	0	1
80	1610612761	0021300037	NOV 02, 2013	TOR @ MIL	W	2	1	0.666666666666667	240	31	78	0.397	7	23	0.304	28	38	0.737	18	42	60	19	6	0	17	22	97	Away	2013-11-02	MIL	7	1	0
79	1610612761	0021300051	NOV 05, 2013	TOR vs. MIA	L	2	2	0.5	240	31	72	0.431	6	21	0.286	27	33	0.818	13	27	40	15	4	1	15	21	95	Home	2013-11-05	MIA	-9	0	1
78	1610612761	0021300060	NOV 06, 2013	TOR @ CHA	L	2	3	0.4	240	35	79	0.443	7	16	0.438	13	15	0.867	11	27	38	18	2	3	12	27	90	Away	2013-11-06	CHA	-2	0	2
77	1610612761	0021300074	NOV 08, 2013	TOR @ IND	L	2	4	0.333333333333333	240	32	81	0.395	6	18	0.333	14	16	0.875	15	27	42	16	7	6	15	22	84	Away	2013-11-08	IND	-7	0	3
76	1610612761	0021300085	NOV 09, 2013	TOR vs. UTA	W	3	4	0.428571428571429	240	40	83	0.482	10	25	0.4	25	29	0.862	13	27	40	23	8	4	12	20	115	Home	2013-11-09	UTA	24	1	0
75	1610612761	0021300103	NOV 11, 2013	TOR @ HOU	L	3	5	0.375	290	38	114	0.333	8	25	0.32	20	27	0.741	20	31	51	10	12	5	13	38	104	Away	2013-11-11	HOU	-6	0	1
74	1610612761	0021300114	NOV 13, 2013	TOR @ MEM	W	4	5	0.444444444444444	240	31	67	0.463	8	15	0.533	33	39	0.846	9	28	37	14	12	6	13	21	103	Away	2013-11-13	MEM	16	1	0
73	1610612761	0021300126	NOV 15, 2013	TOR vs. CHI	L	4	6	0.4	240	29	82	0.354	5	21	0.238	17	22	0.773	11	32	43	19	8	6	16	21	80	Home	2013-11-15	CHI	-16	0	1
72	1610612761	0021300147	NOV 17, 2013	TOR vs. POR	L	4	7	0.363636363636364	265	42	94	0.447	3	17	0.176	23	31	0.742	15	36	51	17	6	3	16	23	110	Home	2013-11-17	POR	-8	0	2
