Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612754	0021200004	OCT 31, 2012	IND @ TOR	W	1	0	1	240	37	78	0.474	5	11	0.455	11	16	0.688	9	37	46	22	3	10	18	16	90	Away	2012-10-31	TOR	2	1	0
81	1610612754	0021200015	NOV 02, 2012	IND @ CHA	L	1	1	0.5	240	33	83	0.398	7	26	0.269	16	27	0.593	14	38	52	19	5	5	17	16	89	Away	2012-11-02	CHA	-1	0	1
80	1610612754	0021200028	NOV 03, 2012	IND vs. SAC	W	2	1	0.666666666666667	290	39	99	0.394	4	22	0.182	24	27	0.889	21	46	67	16	10	14	21	19	106	Home	2012-11-03	SAC	8	1	0
79	1610612754	0021200047	NOV 05, 2012	IND @ SAS	L	2	2	0.5	240	27	79	0.342	6	20	0.3	19	22	0.864	17	31	48	11	3	7	19	17	79	Away	2012-11-05	SAS	-22	0	1
78	1610612754	0021200055	NOV 07, 2012	IND @ ATL	L	2	3	0.4	240	35	85	0.412	8	26	0.308	8	9	0.889	11	30	41	18	10	7	15	14	86	Away	2012-11-07	ATL	-3	0	2
77	1610612754	0021200076	NOV 09, 2012	IND @ MIN	L	2	4	0.333333333333333	240	37	84	0.44	5	18	0.278	15	17	0.882	11	26	37	18	7	4	13	21	94	Away	2012-11-09	MIN	-2	0	3
76	1610612754	0021200082	NOV 10, 2012	IND vs. WAS	W	3	4	0.428571428571429	240	34	80	0.425	7	16	0.438	14	24	0.583	14	34	48	16	4	4	12	12	89	Home	2012-11-10	WAS	4	1	0
75	1610612754	0021200105	NOV 13, 2012	IND vs. TOR	L	3	5	0.375	240	24	75	0.32	5	15	0.333	19	25	0.76	14	35	49	14	8	7	12	16	72	Home	2012-11-13	TOR	-2	0	1
74	1610612754	0021200111	NOV 14, 2012	IND @ MIL	L	3	6	0.333333333333333	240	30	80	0.375	5	20	0.25	20	31	0.645	16	37	53	19	3	4	19	18	85	Away	2012-11-14	MIL	-14	0	2
73	1610612754	0021200124	NOV 16, 2012	IND vs. DAL	W	4	6	0.4	240	39	83	0.47	6	16	0.375	19	31	0.613	10	36	46	23	11	5	8	15	103	Home	2012-11-16	DAL	20	1	0
72	1610612754	0021200139	NOV 18, 2012	IND @ NYK	L	4	7	0.363636363636364	240	28	71	0.394	8	20	0.4	12	18	0.667	9	38	47	21	4	7	19	18	76	Away	2012-11-18	NYK	-12	0	1
