Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612740	0021200008	OCT 31, 2012	NOH vs. SAS	L	0	1	0	240	35	80	0.438	4	17	0.235	21	23	0.913	9	34	43	26	7	6	13	20	95	Home	2012-10-31	SAS	-4	0	1
81	1610612740	0021200021	NOV 02, 2012	NOH vs. UTA	W	1	1	0.5	240	37	81	0.457	5	14	0.357	9	14	0.643	12	30	42	23	7	4	12	16	88	Home	2012-11-02	UTA	2	1	0
80	1610612740	0021200031	NOV 03, 2012	NOH @ CHI	W	2	1	0.666666666666667	240	32	75	0.427	5	18	0.278	20	23	0.87	9	35	44	13	7	9	16	21	89	Away	2012-11-03	CHI	7	2	0
79	1610612740	0021200058	NOV 07, 2012	NOH vs. PHI	L	2	2	0.5	240	23	69	0.333	4	19	0.211	12	16	0.75	11	36	47	18	8	9	20	12	62	Home	2012-11-07	PHI	-15	0	1
78	1610612740	0021200074	NOV 09, 2012	NOH vs. CHA	W	3	2	0.6	240	43	83	0.518	8	22	0.364	13	21	0.619	13	27	40	29	5	7	9	15	107	Home	2012-11-09	CHA	8	1	0
77	1610612740	0021200112	NOV 14, 2012	NOH @ HOU	L	3	3	0.5	240	34	84	0.405	8	24	0.333	20	21	0.952	9	29	38	17	6	8	10	16	96	Away	2012-11-14	HOU	-4	0	1
76	1610612740	0021200125	NOV 16, 2012	NOH vs. OKC	L	3	4	0.428571428571429	240	33	78	0.423	7	12	0.583	22	28	0.786	15	25	40	23	7	4	11	20	95	Home	2012-11-16	OKC	-15	0	2
75	1610612740	0021200136	NOV 17, 2012	NOH @ MIL	L	3	5	0.375	240	41	77	0.532	10	21	0.476	21	22	0.955	8	28	36	32	4	2	19	26	113	Away	2012-11-17	MIL	-4	0	3
74	1610612740	0021200155	NOV 20, 2012	NOH vs. NYK	L	3	6	0.333333333333333	240	29	69	0.42	8	18	0.444	14	21	0.667	5	31	36	16	2	3	13	21	80	Home	2012-11-20	NYK	-22	0	4
73	1610612740	0021200160	NOV 21, 2012	NOH @ IND	L	3	7	0.3	265	39	92	0.424	6	10	0.6	23	27	0.852	16	32	48	17	3	7	9	26	107	Away	2012-11-21	IND	-8	0	5
72	1610612740	0021200181	NOV 23, 2012	NOH @ PHX	L	3	8	0.272727272727273	265	40	78	0.513	13	26	0.5	15	18	0.833	6	35	41	27	8	6	18	24	108	Away	2012-11-23	PHX	-3	0	6
71	1610612740	0021200196	NOV 25, 2012	NOH @ DEN	L	3	9	0.25	240	33	85	0.388	6	13	0.462	12	20	0.6	15	25	40	23	6	6	14	18	84	Away	2012-11-25	DEN	-18	0	7
70	1610612740	0021200203	NOV 26, 2012	NOH @ LAC	W	4	9	0.307692307692308	240	36	71	0.507	15	25	0.6	18	23	0.783	7	29	36	23	6	3	15	19	105	Away	2012-11-26	LAC	7	1	0
