Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612757	0021200012	OCT 31, 2012	POR vs. LAL	W	1	0	1	240	42	83	0.506	9	20	0.45	23	28	0.821	10	20	30	19	10	5	12	20	116	Home	2012-10-31	LAL	10	1	0
81	1610612757	0021200022	NOV 02, 2012	POR @ OKC	L	1	1	0.5	240	32	89	0.36	9	26	0.346	19	24	0.792	11	33	44	17	4	0	11	25	92	Away	2012-11-02	OKC	-14	0	1
80	1610612757	0021200032	NOV 03, 2012	POR @ HOU	W	2	1	0.666666666666667	265	39	93	0.419	10	24	0.417	7	12	0.583	10	43	53	28	11	8	16	18	95	Away	2012-11-03	HOU	10	1	0
79	1610612757	0021200046	NOV 05, 2012	POR @ DAL	L	2	2	0.5	240	36	93	0.387	5	22	0.227	14	18	0.778	23	25	48	13	5	3	13	13	91	Away	2012-11-05	DAL	-23	0	1
78	1610612757	0021200067	NOV 08, 2012	POR vs. LAC	L	2	3	0.4	240	32	75	0.427	7	20	0.35	19	30	0.633	9	22	31	19	10	4	13	22	90	Home	2012-11-08	LAC	-13	0	2
77	1610612757	0021200088	NOV 10, 2012	POR vs. SAS	L	2	4	0.333333333333333	240	42	89	0.472	10	22	0.455	15	19	0.789	12	25	37	23	14	5	15	23	109	Home	2012-11-10	SAS	-3	0	3
76	1610612757	0021200102	NOV 12, 2012	POR vs. ATL	L	2	5	0.285714285714286	240	30	83	0.361	6	23	0.261	21	26	0.808	16	31	47	15	13	6	20	19	87	Home	2012-11-12	ATL	-8	0	4
75	1610612757	0021200107	NOV 13, 2012	POR @ SAC	W	3	5	0.375	240	35	72	0.486	14	27	0.519	19	22	0.864	11	33	44	20	9	5	15	18	103	Away	2012-11-13	SAC	17	1	0
74	1610612757	0021200129	NOV 16, 2012	POR vs. HOU	W	4	5	0.444444444444444	265	44	86	0.512	10	25	0.4	21	29	0.724	10	27	37	21	4	8	15	24	119	Home	2012-11-16	HOU	2	2	0
73	1610612757	0021200145	NOV 18, 2012	POR vs. CHI	W	5	5	0.5	240	39	79	0.494	9	22	0.409	15	20	0.75	10	24	34	15	8	1	16	17	102	Home	2012-11-18	CHI	8	3	0
72	1610612757	0021200168	NOV 21, 2012	POR @ PHX	L	5	6	0.454545454545455	240	31	77	0.403	5	19	0.263	20	26	0.769	13	19	32	14	7	2	20	21	87	Away	2012-11-21	PHX	-27	0	1
71	1610612757	0021200182	NOV 23, 2012	POR vs. MIN	W	6	6	0.5	240	42	78	0.538	11	25	0.44	8	18	0.444	6	27	33	24	7	6	12	26	103	Home	2012-11-23	MIN	8	1	0
70	1610612757	0021200193	NOV 25, 2012	POR @ BKN	L	6	7	0.461538461538462	240	34	78	0.436	7	17	0.412	10	13	0.769	9	25	34	22	8	6	16	19	85	Away	2012-11-25	BKN	-13	0	1
69	1610612757	0021200198	NOV 26, 2012	POR @ DET	L	6	8	0.428571428571429	240	36	85	0.424	6	19	0.316	23	31	0.742	17	25	42	23	10	9	11	24	101	Away	2012-11-26	DET	-7	0	2
68	1610612757	0021200209	NOV 28, 2012	POR @ WAS	L	6	9	0.4	240	30	86	0.349	10	31	0.323	12	18	0.667	18	27	45	14	10	3	11	20	82	Away	2012-11-28	WAS	-2	0	3
67	1610612757	0021200225	NOV 30, 2012	POR @ BOS	L	6	10	0.375	240	24	69	0.348	3	15	0.2	27	37	0.73	10	27	37	12	12	4	21	19	78	Away	2012-11-30	BOS	-18	0	4
66	1610612757	0021200234	DEC 01, 2012	POR @ CLE	W	7	10	0.411764705882353	290	46	94	0.489	9	25	0.36	17	21	0.81	12	29	41	25	7	9	14	21	118	Away	2012-12-01	CLE	1	1	0
65	1610612757	0021200245	DEC 03, 2012	POR @ CHA	W	8	10	0.444444444444444	265	43	92	0.467	12	35	0.343	20	26	0.769	13	35	48	28	8	7	13	20	118	Away	2012-12-03	CHA	6	2	0
