Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
66	1610612742	0021100002	DEC 25, 2011	DAL vs. MIA	L	0	1	0	240	31	82	0.378	9	28	0.321	23	30	0.767	8	23	31	23	10	0	17	29	94	Home	2011-12-25	MIA	-11	0	1
65	1610612742	0021100012	DEC 26, 2011	DAL vs. DEN	L	0	2	0	240	32	76	0.421	8	27	0.296	21	27	0.778	5	32	37	19	11	3	19	28	93	Home	2011-12-26	DEN	-22	0	2
64	1610612742	0021100035	DEC 29, 2011	DAL @ OKC	L	0	3	0	240	38	90	0.422	9	26	0.346	17	21	0.81	14	24	38	25	14	1	12	24	102	Away	2011-12-29	OKC	-2	0	3
63	1610612742	0021100047	DEC 30, 2011	DAL vs. TOR	W	1	3	0.25	240	32	72	0.444	7	25	0.28	28	38	0.737	7	33	40	21	11	4	10	13	99	Home	2011-12-30	TOR	13	1	0
62	1610612742	0021100061	JAN 01, 2012	DAL @ MIN	L	1	4	0.2	240	29	77	0.377	7	24	0.292	17	21	0.81	6	29	35	17	11	9	17	22	82	Away	2012-01-01	MIN	-17	0	1
61	1610612742	0021100073	JAN 02, 2012	DAL vs. OKC	W	2	4	0.333333333333333	240	39	80	0.488	5	16	0.313	17	20	0.85	11	30	41	21	8	4	12	23	100	Home	2012-01-02	OKC	13	1	0
60	1610612742	0021100090	JAN 04, 2012	DAL vs. PHX	W	3	4	0.428571428571429	240	38	91	0.418	8	22	0.364	14	21	0.667	19	34	53	30	10	2	13	19	98	Home	2012-01-04	PHX	9	2	0
59	1610612742	0021100095	JAN 05, 2012	DAL @ SAS	L	3	5	0.375	240	27	77	0.351	1	19	0.053	16	21	0.762	11	41	52	11	5	8	15	13	71	Away	2012-01-05	SAS	-22	0	1
58	1610612742	0021100117	JAN 07, 2012	DAL vs. NOH	W	4	5	0.444444444444444	240	32	74	0.432	8	19	0.421	24	29	0.828	6	29	35	22	12	2	14	21	96	Home	2012-01-07	NOH	15	1	0
57	1610612742	0021100135	JAN 10, 2012	DAL @ DET	W	5	5	0.5	240	38	69	0.551	4	15	0.267	20	27	0.741	5	31	36	28	13	4	14	23	100	Away	2012-01-10	DET	14	2	0
56	1610612742	0021100146	JAN 11, 2012	DAL @ BOS	W	6	5	0.545454545454545	240	35	79	0.443	6	16	0.375	14	25	0.56	12	31	43	18	11	3	14	21	90	Away	2012-01-11	BOS	5	3	0
55	1610612742	0021100165	JAN 13, 2012	DAL vs. MIL	W	7	5	0.583333333333333	240	39	75	0.52	10	22	0.455	14	18	0.778	8	35	43	20	13	6	17	17	102	Home	2012-01-13	MIL	26	4	0
