Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
66	1610612766	0021100007	DEC 26, 2011	CHA vs. MIL	W	1	0	1	240	38	86	0.442	4	19	0.211	16	21	0.762	15	37	52	27	3	6	16	20	96	Home	2011-12-26	MIL	1	1	0
65	1610612766	0021100024	DEC 28, 2011	CHA vs. MIA	L	1	1	0.5	240	39	82	0.476	7	18	0.389	10	16	0.625	15	38	53	22	5	9	21	22	95	Home	2011-12-28	MIA	-1	0	1
64	1610612766	0021100039	DEC 30, 2011	CHA vs. ORL	L	1	2	0.333333333333333	240	30	83	0.361	5	15	0.333	14	18	0.778	12	29	41	19	6	3	12	23	79	Home	2011-12-30	ORL	-21	0	2
63	1610612766	0021100059	JAN 01, 2012	CHA @ MIA	L	1	3	0.25	240	35	92	0.38	6	18	0.333	14	21	0.667	11	29	40	20	9	3	16	20	90	Away	2012-01-01	MIA	-39	0	3
62	1610612766	0021100076	JAN 03, 2012	CHA @ CLE	L	1	4	0.2	240	40	90	0.444	4	14	0.286	17	19	0.895	10	36	46	20	2	6	13	22	101	Away	2012-01-03	CLE	-14	0	4
61	1610612766	0021100085	JAN 04, 2012	CHA @ NYK	W	2	4	0.333333333333333	240	47	85	0.553	7	11	0.636	17	21	0.81	7	30	37	27	9	0	13	16	118	Away	2012-01-04	NYK	8	1	0
60	1610612766	0021100101	JAN 06, 2012	CHA vs. ATL	L	2	5	0.285714285714286	265	40	87	0.46	7	18	0.389	9	13	0.692	13	30	43	23	5	9	14	20	96	Home	2012-01-06	ATL	-6	0	1
59	1610612766	0021100111	JAN 07, 2012	CHA @ IND	L	2	6	0.25	240	29	89	0.326	5	16	0.313	14	21	0.667	22	26	48	12	4	7	13	21	77	Away	2012-01-07	IND	-22	0	2
58	1610612766	0021100129	JAN 09, 2012	CHA @ NYK	L	2	7	0.222222222222222	240	34	82	0.415	7	19	0.368	12	15	0.8	10	39	49	21	4	3	17	24	87	Away	2012-01-09	NYK	-4	0	3
57	1610612766	0021100134	JAN 10, 2012	CHA vs. HOU	L	2	8	0.2	240	30	88	0.341	1	13	0.077	9	11	0.818	12	32	44	16	6	7	14	19	70	Home	2012-01-10	HOU	-12	0	4
56	1610612766	0021100154	JAN 12, 2012	CHA @ ATL	L	2	9	0.181818181818182	240	33	78	0.423	1	8	0.125	14	16	0.875	4	26	30	21	3	6	12	19	81	Away	2012-01-12	ATL	-30	0	5
55	1610612766	0021100161	JAN 13, 2012	CHA vs. DET	L	2	10	0.166666666666667	240	33	74	0.446	1	8	0.125	14	16	0.875	7	27	34	22	6	9	12	15	81	Home	2012-01-13	DET	-17	0	6
54	1610612766	0021100171	JAN 14, 2012	CHA vs. GSW	W	3	10	0.230769230769231	240	38	76	0.5	7	13	0.538	29	38	0.763	8	29	37	21	3	2	14	25	112	Home	2012-01-14	GSW	12	1	0
53	1610612766	0021100188	JAN 16, 2012	CHA vs. CLE	L	3	11	0.214285714285714	240	38	86	0.442	4	17	0.235	14	26	0.538	12	27	39	20	11	8	10	23	94	Home	2012-01-16	CLE	-8	0	1
52	1610612766	0021100195	JAN 17, 2012	CHA @ ORL	L	3	12	0.2	240	36	77	0.468	5	17	0.294	12	17	0.706	5	31	36	23	11	6	17	22	89	Away	2012-01-17	ORL	-7	0	2
51	1610612766	0021100232	JAN 21, 2012	CHA @ CHI	L	3	13	0.1875	240	35	74	0.473	2	11	0.182	17	23	0.739	9	35	44	18	4	5	16	17	89	Away	2012-01-21	CHI	-6	0	3
50	1610612766	0021100239	JAN 22, 2012	CHA @ NJN	L	3	14	0.176470588235294	240	37	79	0.468	5	14	0.357	8	15	0.533	7	27	34	18	9	6	13	20	87	Away	2012-01-22	NJN	-10	0	4
49	1610612766	0021100252	JAN 24, 2012	CHA vs. NYK	L	3	15	0.166666666666667	240	27	82	0.329	3	11	0.273	21	22	0.955	9	24	33	10	5	8	13	22	78	Home	2012-01-24	NYK	-33	0	5
