Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
66	1610612760	0021100004	DEC 25, 2011	OKC vs. ORL	W	1	0	1	240	34	72	0.472	10	19	0.526	19	26	0.731	7	36	43	21	8	5	16	22	97	Home	2011-12-25	ORL	8	1	0
65	1610612760	0021100011	DEC 26, 2011	OKC @ MIN	W	2	0	1	240	35	78	0.449	5	16	0.313	29	31	0.935	8	34	42	18	6	5	17	26	104	Away	2011-12-26	MIN	4	2	0
64	1610612760	0021100027	DEC 28, 2011	OKC @ MEM	W	3	0	1	240	29	77	0.377	10	25	0.4	30	38	0.789	12	29	41	16	4	8	10	24	98	Away	2011-12-28	MEM	3	3	0
63	1610612760	0021100035	DEC 29, 2011	OKC vs. DAL	W	4	0	1	240	37	63	0.587	6	14	0.429	24	32	0.75	6	32	38	19	8	8	26	19	104	Home	2011-12-29	DAL	2	4	0
62	1610612760	0021100053	DEC 31, 2011	OKC vs. PHX	W	5	0	1	240	41	77	0.532	9	22	0.409	16	18	0.889	8	37	45	25	9	6	21	27	107	Home	2011-12-31	PHX	10	5	0
61	1610612760	0021100073	JAN 02, 2012	OKC @ DAL	L	5	1	0.833333333333333	240	31	77	0.403	5	19	0.263	20	26	0.769	12	29	41	12	6	5	13	17	87	Away	2012-01-02	DAL	-13	0	1
60	1610612760	0021100079	JAN 03, 2012	OKC vs. POR	L	5	2	0.714285714285714	240	36	83	0.434	5	20	0.25	16	21	0.762	10	30	40	22	7	6	10	22	93	Home	2012-01-03	POR	-10	0	2
59	1610612760	0021100105	JAN 06, 2012	OKC vs. HOU	W	6	2	0.75	240	42	80	0.525	6	14	0.429	19	25	0.76	8	31	39	20	7	4	11	18	109	Home	2012-01-06	HOU	15	1	0
58	1610612760	0021100115	JAN 07, 2012	OKC @ HOU	W	7	2	0.777777777777778	240	36	85	0.424	7	21	0.333	19	22	0.864	18	26	44	18	3	3	16	16	98	Away	2012-01-07	HOU	3	2	0
57	1610612760	0021100122	JAN 08, 2012	OKC vs. SAS	W	8	2	0.8	240	38	75	0.507	7	19	0.368	25	29	0.862	7	41	48	25	10	8	14	19	108	Home	2012-01-08	SAS	12	3	0
56	1610612760	0021100137	JAN 10, 2012	OKC @ MEM	W	9	2	0.818181818181818	240	34	74	0.459	6	15	0.4	26	32	0.813	14	37	51	14	4	6	14	23	100	Away	2012-01-10	MEM	5	4	0
55	1610612760	0021100148	JAN 11, 2012	OKC @ NOH	W	10	2	0.833333333333333	240	35	73	0.479	7	20	0.35	18	26	0.692	7	29	36	19	6	10	11	18	95	Away	2012-01-11	NOH	10	5	0
54	1610612760	0021100177	JAN 14, 2012	OKC vs. NYK	W	11	2	0.846153846153846	240	34	71	0.479	7	18	0.389	29	34	0.853	7	31	38	18	12	11	21	22	104	Home	2012-01-14	NYK	12	6	0
53	1610612760	0021100192	JAN 16, 2012	OKC @ BOS	W	12	2	0.857142857142857	240	36	80	0.45	7	19	0.368	18	19	0.947	9	31	40	13	12	6	12	19	97	Away	2012-01-16	BOS	9	7	0
52	1610612760	0021100203	JAN 18, 2012	OKC @ WAS	L	12	3	0.8	240	37	77	0.481	4	19	0.211	24	30	0.8	6	37	43	15	9	7	21	31	102	Away	2012-01-18	WAS	-3	0	1
51	1610612760	0021100231	JAN 21, 2012	OKC @ NJN	W	13	3	0.8125	240	32	77	0.416	4	17	0.235	16	24	0.667	14	41	55	13	8	10	19	16	84	Away	2012-01-21	NJN	10	1	0
50	1610612760	0021100247	JAN 23, 2012	OKC vs. DET	W	14	3	0.823529411764706	240	41	77	0.532	7	16	0.438	10	14	0.714	9	42	51	21	4	10	19	22	99	Home	2012-01-23	DET	20	2	0
49	1610612760	0021100263	JAN 25, 2012	OKC vs. NOH	W	15	3	0.833333333333333	240	34	64	0.531	5	13	0.385	28	33	0.848	5	26	31	21	10	8	21	17	101	Home	2012-01-25	NOH	10	3	0
48	1610612760	0021100284	JAN 27, 2012	OKC @ GSW	W	16	3	0.842105263157895	240	42	88	0.477	4	17	0.235	32	37	0.865	19	34	53	23	8	3	22	15	120	Away	2012-01-27	GSW	11	4	0
47	1610612760	0021100307	JAN 30, 2012	OKC @ LAC	L	16	4	0.8	240	38	78	0.487	9	22	0.409	15	23	0.652	10	26	36	15	8	8	17	17	100	Away	2012-01-30	LAC	-12	0	1
46	1610612760	0021100321	FEB 01, 2012	OKC @ DAL	W	17	4	0.80952380952381	240	33	81	0.407	5	20	0.25	24	33	0.727	15	40	55	17	11	13	14	20	95	Away	2012-02-01	DAL	9	1	0
45	1610612760	0021100339	FEB 03, 2012	OKC vs. MEM	W	18	4	0.818181818181818	240	34	71	0.479	7	17	0.412	26	33	0.788	10	25	35	14	8	12	17	16	101	Home	2012-02-03	MEM	7	2	0
44	1610612760	0021100350	FEB 04, 2012	OKC @ SAS	L	18	5	0.782608695652174	240	36	77	0.468	7	21	0.333	17	28	0.607	7	36	43	18	6	12	13	25	96	Away	2012-02-04	SAS	-11	0	1
43	1610612760	0021100366	FEB 06, 2012	OKC @ POR	W	19	5	0.791666666666667	265	43	95	0.453	6	22	0.273	19	22	0.864	18	41	59	17	7	8	19	27	111	Away	2012-02-06	POR	4	1	0
42	1610612760	0021100372	FEB 07, 2012	OKC @ GSW	W	20	5	0.8	240	44	84	0.524	11	26	0.423	20	21	0.952	8	25	33	24	9	3	15	25	119	Away	2012-02-07	GSW	3	2	0
41	1610612760	0021100387	FEB 09, 2012	OKC @ SAC	L	20	6	0.769230769230769	240	37	77	0.481	7	18	0.389	20	26	0.769	12	28	40	13	6	17	23	24	101	Away	2012-02-09	SAC	-5	0	1
40	1610612760	0021100399	FEB 10, 2012	OKC @ UTA	W	21	6	0.777777777777778	240	35	74	0.473	4	20	0.2	27	32	0.844	10	36	46	12	10	4	15	20	101	Away	2012-02-10	UTA	14	1	0
