Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612744	0020100017	OCT 31, 2001	GSW @ POR	L	0	1	0	240	34	81	0.42	2	7	0.286	17	22	0.773	12	29	41	17	9	8	14	20	87	Away	2001-10-31	POR	-5	0	1
81	1610612744	0020100025	NOV 01, 2001	GSW vs. PHX	L	0	2	0	240	36	73	0.493	3	6	0.5	26	42	0.619	16	32	48	24	8	11	21	19	101	Home	2001-11-01	PHX	-6	0	2
80	1610612744	0020100044	NOV 03, 2001	GSW @ LAC	W	1	2	0.333333333333333	265	42	98	0.429	3	9	0.333	23	31	0.742	21	28	49	23	6	7	15	31	110	Away	2001-11-03	LAC	2	1	0
79	1610612744	0020100049	NOV 04, 2001	GSW vs. POR	W	2	2	0.5	240	35	91	0.385	4	10	0.4	22	35	0.629	28	37	65	22	7	3	19	17	96	Home	2001-11-04	POR	10	2	0
78	1610612744	0020100064	NOV 07, 2001	GSW @ TOR	L	2	3	0.4	240	29	90	0.322	4	10	0.4	30	41	0.732	20	32	52	19	8	5	11	18	92	Away	2001-11-07	TOR	-17	0	1
77	1610612744	0020100078	NOV 09, 2001	GSW @ WAS	W	3	3	0.5	240	39	75	0.52	4	7	0.571	27	34	0.794	12	33	45	22	9	3	23	30	109	Away	2001-11-09	WAS	9	1	0
76	1610612744	0020100086	NOV 10, 2001	GSW @ NYK	W	4	3	0.571428571428571	240	32	75	0.427	6	11	0.545	20	26	0.769	12	41	53	21	5	5	16	20	90	Away	2001-11-10	NYK	19	2	0
75	1610612744	0020100098	NOV 12, 2001	GSW @ MEM	W	5	3	0.625	240	34	78	0.436	4	8	0.5	14	22	0.636	16	33	49	16	10	9	24	30	86	Away	2001-11-12	MEM	7	3	0
74	1610612744	0020100115	NOV 14, 2001	GSW vs. TOR	L	5	4	0.555555555555556	240	30	81	0.37	0	9	0	22	33	0.667	20	39	59	17	6	10	17	20	82	Home	2001-11-14	TOR	-7	0	1
73	1610612744	0020100129	NOV 16, 2001	GSW @ SEA	L	5	5	0.5	240	34	82	0.415	4	16	0.25	19	23	0.826	20	27	47	16	7	4	21	17	91	Away	2001-11-16	SEA	-9	0	2
