Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612763	0021500011	OCT 28, 2015	MEM vs. CLE	L	0	1	0	240	29	82	0.354	2	16	0.125	16	22	0.727	11	29	40	15	8	3	16	18	76	Home	2015-10-28	CLE	-30	0	1
81	1610612763	0021500018	OCT 29, 2015	MEM @ IND	W	1	1	0.5	240	41	82	0.5	7	16	0.438	23	29	0.793	12	30	42	26	12	5	14	25	112	Away	2015-10-29	IND	9	1	0
80	1610612763	0021500036	OCT 31, 2015	MEM vs. BKN	W	2	1	0.666666666666667	240	34	80	0.425	9	23	0.391	24	28	0.857	11	31	42	26	6	2	9	19	101	Home	2015-10-31	BKN	10	2	0
79	1610612763	0021500051	NOV 02, 2015	MEM @ GSW	L	2	2	0.5	240	26	96	0.271	3	23	0.13	14	20	0.7	11	33	44	21	8	7	11	24	69	Away	2015-11-02	GSW	-50	0	1
78	1610612763	0021500058	NOV 03, 2015	MEM @ SAC	W	3	2	0.6	240	40	83	0.482	3	20	0.15	20	25	0.8	12	38	50	23	5	7	16	31	103	Away	2015-11-03	SAC	14	1	0
77	1610612763	0021500074	NOV 05, 2015	MEM @ POR	L	3	3	0.5	240	37	77	0.481	7	20	0.35	15	21	0.714	7	29	36	20	4	5	8	14	96	Away	2015-11-05	POR	-19	0	1
76	1610612763	0021500091	NOV 07, 2015	MEM @ UTA	L	3	4	0.428571428571429	240	30	91	0.33	6	19	0.316	13	14	0.929	13	31	44	16	8	1	14	21	79	Away	2015-11-07	UTA	-10	0	2
75	1610612763	0021500105	NOV 09, 2015	MEM @ LAC	L	3	5	0.375	240	35	80	0.438	2	11	0.182	20	29	0.69	10	30	40	21	11	3	14	28	92	Away	2015-11-09	LAC	-2	0	3
74	1610612763	0021500120	NOV 11, 2015	MEM vs. GSW	L	3	6	0.333333333333333	240	24	70	0.343	3	15	0.2	33	36	0.917	10	31	41	15	14	5	21	26	84	Home	2015-11-11	GSW	-16	0	4
73	1610612763	0021500133	NOV 13, 2015	MEM vs. POR	W	4	6	0.4	240	36	86	0.419	6	16	0.375	23	27	0.852	14	21	35	22	10	0	8	21	101	Home	2015-11-13	POR	1	1	0
72	1610612763	0021500146	NOV 15, 2015	MEM @ MIN	W	5	6	0.454545454545455	240	40	71	0.563	9	17	0.529	25	27	0.926	4	30	34	21	7	6	15	16	114	Away	2015-11-15	MIN	8	2	0
71	1610612763	0021500155	NOV 16, 2015	MEM vs. OKC	W	6	6	0.5	240	37	84	0.44	12	17	0.706	36	39	0.923	12	22	34	23	11	4	10	22	122	Home	2015-11-16	OKC	8	3	0
70	1610612763	0021500180	NOV 20, 2015	MEM vs. HOU	W	7	6	0.538461538461538	240	36	85	0.424	8	24	0.333	16	19	0.842	8	39	47	26	16	4	11	30	96	Home	2015-11-20	HOU	12	4	0
69	1610612763	0021500195	NOV 21, 2015	MEM @ SAS	L	7	7	0.5	240	32	74	0.432	1	9	0.111	17	17	1	7	28	35	19	13	2	16	23	82	Away	2015-11-21	SAS	-10	0	1
68	1610612763	0021500211	NOV 24, 2015	MEM vs. DAL	W	8	7	0.533333333333333	240	37	86	0.43	7	21	0.333	29	37	0.784	5	37	42	20	12	4	9	24	110	Home	2015-11-24	DAL	14	1	0
67	1610612763	0021500220	NOV 25, 2015	MEM @ HOU	W	9	7	0.5625	240	39	80	0.488	3	16	0.188	21	23	0.913	9	32	41	21	8	3	17	23	102	Away	2015-11-25	HOU	9	2	0
66	1610612763	0021500233	NOV 27, 2015	MEM vs. ATL	L	9	8	0.529411764705882	240	35	80	0.438	12	30	0.4	19	21	0.905	5	32	37	20	3	1	13	25	101	Home	2015-11-27	ATL	-15	0	1
65	1610612763	0021500251	NOV 29, 2015	MEM vs. PHI	W	10	8	0.555555555555556	240	34	81	0.42	4	13	0.308	20	27	0.741	15	34	49	19	11	7	26	18	92	Home	2015-11-29	PHI	8	1	0
64	1610612763	0021500266	DEC 01, 2015	MEM @ NOP	W	11	8	0.578947368421053	240	43	90	0.478	2	10	0.2	25	26	0.962	13	36	49	21	3	4	6	23	113	Away	2015-12-01	NOP	9	2	0
63	1610612763	0021500280	DEC 03, 2015	MEM vs. SAS	L	11	9	0.55	240	30	80	0.375	2	16	0.125	21	25	0.84	9	28	37	19	6	6	11	17	83	Home	2015-12-03	SAS	-20	0	1
62	1610612763	0021500299	DEC 06, 2015	MEM vs. PHX	W	12	9	0.571428571428571	240	36	90	0.4	5	15	0.333	18	24	0.75	15	31	46	23	8	5	12	16	95	Home	2015-12-06	PHX	2	1	0
61	1610612763	0021500316	DEC 08, 2015	MEM vs. OKC	L	12	10	0.545454545454545	240	33	81	0.407	3	14	0.214	19	22	0.864	11	22	33	14	6	4	15	17	88	Home	2015-12-08	OKC	-37	0	1
60	1610612763	0021500322	DEC 09, 2015	MEM @ DET	W	13	10	0.565217391304348	240	41	88	0.466	4	15	0.267	7	13	0.538	16	37	53	23	4	4	17	15	93	Away	2015-12-09	DET	1	1	0
