Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612759	0021500013	OCT 28, 2015	SAS @ OKC	L	0	1	0	240	45	93	0.484	5	15	0.333	11	13	0.846	7	29	36	22	11	9	13	18	106	Away	2015-10-28	OKC	-6	0	1
81	1610612759	0021500028	OCT 30, 2015	SAS vs. BKN	W	1	1	0.5	240	40	86	0.465	9	22	0.409	13	13	1	12	44	56	23	7	4	18	16	102	Home	2015-10-30	BKN	27	1	0
80	1610612759	0021500040	NOV 01, 2015	SAS @ BOS	W	2	1	0.666666666666667	240	36	83	0.434	5	19	0.263	18	25	0.72	10	41	51	22	10	6	18	16	95	Away	2015-11-01	BOS	8	2	0
79	1610612759	0021500048	NOV 02, 2015	SAS @ NYK	W	3	1	0.75	240	39	79	0.494	4	13	0.308	12	17	0.706	8	37	45	21	6	7	13	12	94	Away	2015-11-02	NYK	10	3	0
78	1610612759	0021500061	NOV 04, 2015	SAS @ WAS	L	3	2	0.6	240	37	81	0.457	7	22	0.318	18	20	0.9	9	40	49	21	5	3	20	21	99	Away	2015-11-04	WAS	-3	0	1
77	1610612759	0021500090	NOV 07, 2015	SAS vs. CHA	W	4	2	0.666666666666667	240	45	81	0.556	9	21	0.429	15	23	0.652	6	36	42	35	11	3	12	26	114	Home	2015-11-07	CHA	20	1	0
76	1610612759	0021500103	NOV 09, 2015	SAS @ SAC	W	5	2	0.714285714285714	240	46	87	0.529	6	23	0.261	8	11	0.727	8	38	46	34	11	7	16	19	106	Away	2015-11-09	SAC	18	2	0
75	1610612759	0021500123	NOV 11, 2015	SAS @ POR	W	6	2	0.75	240	46	82	0.561	7	15	0.467	14	18	0.778	8	34	42	27	4	4	11	21	113	Away	2015-11-11	POR	12	3	0
74	1610612759	0021500142	NOV 14, 2015	SAS vs. PHI	W	7	2	0.777777777777778	240	33	85	0.388	5	16	0.313	21	25	0.84	12	42	54	23	10	7	13	9	92	Home	2015-11-14	PHI	9	4	0
73	1610612759	0021500156	NOV 16, 2015	SAS vs. POR	W	8	2	0.8	240	38	89	0.427	7	23	0.304	10	13	0.769	12	35	47	29	9	10	6	13	93	Home	2015-11-16	POR	13	5	0
72	1610612759	0021500172	NOV 18, 2015	SAS vs. DEN	W	9	2	0.818181818181818	240	42	86	0.488	9	18	0.5	16	20	0.8	10	40	50	33	5	13	10	13	109	Home	2015-11-18	DEN	11	6	0
71	1610612759	0021500182	NOV 20, 2015	SAS @ NOP	L	9	3	0.75	240	34	84	0.405	9	17	0.529	13	16	0.813	5	38	43	22	5	8	8	17	90	Away	2015-11-20	NOP	-14	0	1
70	1610612759	0021500195	NOV 21, 2015	SAS vs. MEM	W	10	3	0.769230769230769	240	34	72	0.472	7	21	0.333	17	22	0.773	7	33	40	20	7	6	17	20	92	Home	2015-11-21	MEM	10	1	0
69	1610612759	0021500207	NOV 23, 2015	SAS vs. PHX	W	11	3	0.785714285714286	240	42	82	0.512	9	20	0.45	5	10	0.5	11	27	38	21	18	3	20	20	98	Home	2015-11-23	PHX	14	2	0
