Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612741	0021500002	OCT 27, 2015	CHI vs. CLE	W	1	0	1	240	37	87	0.425	7	19	0.368	16	23	0.696	7	40	47	13	6	10	13	22	97	Home	2015-10-27	CLE	2	1	0
81	1610612741	0021500006	OCT 28, 2015	CHI @ BKN	W	2	0	1	240	42	78	0.538	14	28	0.5	17	20	0.85	5	34	39	20	9	3	19	24	115	Away	2015-10-28	BKN	15	2	0
80	1610612741	0021500025	OCT 30, 2015	CHI @ DET	L	2	1	0.666666666666667	265	34	84	0.405	7	22	0.318	19	26	0.731	8	42	50	18	8	8	19	24	94	Away	2015-10-30	DET	-4	0	1
79	1610612741	0021500043	NOV 01, 2015	CHI vs. ORL	W	3	1	0.75	240	33	87	0.379	7	28	0.25	19	22	0.864	11	36	47	23	7	8	13	16	92	Home	2015-11-01	ORL	5	1	0
78	1610612741	0021500053	NOV 03, 2015	CHI @ CHA	L	3	2	0.6	240	44	90	0.489	14	30	0.467	3	8	0.375	4	29	33	26	5	0	12	19	105	Away	2015-11-03	CHA	-25	0	1
77	1610612741	0021500070	NOV 05, 2015	CHI vs. OKC	W	4	2	0.666666666666667	240	40	90	0.444	7	18	0.389	17	21	0.81	11	36	47	20	3	7	6	17	104	Home	2015-11-05	OKC	6	1	0
76	1610612741	0021500085	NOV 07, 2015	CHI vs. MIN	L	4	3	0.571428571428571	265	33	93	0.355	11	32	0.344	16	23	0.696	10	40	50	20	7	6	18	26	93	Home	2015-11-07	MIN	-9	0	1
75	1610612741	0021500100	NOV 09, 2015	CHI @ PHI	W	5	3	0.625	240	41	96	0.427	10	25	0.4	19	23	0.826	13	45	58	28	6	10	14	19	111	Away	2015-11-09	PHI	23	1	0
74	1610612741	0021500132	NOV 13, 2015	CHI vs. CHA	W	6	3	0.666666666666667	240	37	84	0.44	4	16	0.25	24	31	0.774	10	47	57	27	4	6	11	16	102	Home	2015-11-13	CHA	5	2	0
73	1610612741	0021500153	NOV 16, 2015	CHI vs. IND	W	7	3	0.7	240	35	86	0.407	6	15	0.4	20	32	0.625	10	38	48	26	9	9	8	20	96	Home	2015-11-16	IND	1	3	0
72	1610612741	0021500174	NOV 18, 2015	CHI @ PHX	W	8	3	0.727272727272727	240	41	83	0.494	9	19	0.474	12	14	0.857	11	36	47	24	7	2	19	17	103	Away	2015-11-18	PHX	6	4	0
71	1610612741	0021500187	NOV 20, 2015	CHI @ GSW	L	8	4	0.666666666666667	240	35	88	0.398	7	22	0.318	17	23	0.739	15	28	43	22	11	2	12	19	94	Away	2015-11-20	GSW	-12	0	1
