Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612765	0028300006	OCT 28, 1983	DET vs. BOS	W	1	0	1	240	42	100	0.42	0	NA	NA	43	51	0.843	NA	NA	0	26	NA	NA	NA	38	127	Home	1983-10-28	BOS	6	1	0
81	1610612765	0028300014	OCT 29, 1983	DET @ ATL	L	1	1	0.5	240	40	88	0.455	3	NA	NA	32	38	0.842	NA	NA	0	NA	NA	NA	NA	29	115	Away	1983-10-29	ATL	-2	0	1
80	1610612765	0028300022	NOV 01, 1983	DET vs. MIL	W	2	1	0.666666666666667	240	41	86	0.477	0	NA	NA	24	29	0.828	NA	NA	0	26	NA	NA	NA	21	106	Home	1983-11-01	MIL	13	1	0
79	1610612765	0028300036	NOV 03, 1983	DET @ WAS	L	2	2	0.5	240	33	82	NA	0	NA	NA	22	39	0.564	NA	NA	0	18	NA	NA	NA	32	88	Away	1983-11-03	WAS	-23	0	1
78	1610612765	0028300045	NOV 04, 1983	DET vs. HOU	L	2	3	0.4	240	38	86	NA	0	NA	NA	32	38	0.842	NA	NA	0	23	NA	NA	NA	21	108	Home	1983-11-04	HOU	-5	0	2
77	1610612765	0028300072	NOV 09, 1983	DET vs. PHL	W	3	3	0.5	240	52	100	0.52	1	1	NA	15	17	0.882	20	NA	20	30	7	5	15	24	120	Home	1983-11-09	PHL	4	1	0
76	1610612765	0028300082	NOV 11, 1983	DET @ BOS	L	3	4	0.428571428571429	240	47	98	0.48	0	NA	NA	24	28	0.857	NA	NA	0	27	NA	NA	NA	26	118	Away	1983-11-11	BOS	-8	0	1
75	1610612765	0028300089	NOV 12, 1983	DET vs. KCK	W	4	4	0.5	240	49	99	0.495	0	NA	NA	33	43	0.767	NA	NA	0	33	NA	NA	NA	30	131	Home	1983-11-12	KCK	25	1	0
74	1610612765	0028300099	NOV 15, 1983	DET @ CHI	L	4	5	0.444444444444444	240	42	86	0.488	1	NA	NA	25	30	0.833	NA	NA	0	30	NA	NA	NA	27	110	Away	1983-11-15	CHI	-2	0	1
73	1610612765	0028300108	NOV 16, 1983	DET vs. SEA	W	5	5	0.5	240	52	91	0.571	0	NA	NA	18	25	0.72	NA	NA	0	32	NA	NA	NA	30	122	Home	1983-11-16	SEA	2	1	0
72	1610612765	0028300119	NOV 18, 1983	DET vs. UTH	W	6	5	0.545454545454545	240	55	113	0.487	0	NA	NA	18	23	0.783	NA	NA	0	29	NA	NA	NA	23	128	Home	1983-11-18	UTH	8	2	0
71	1610612765	0028300123	NOV 19, 1983	DET @ NYK	L	6	6	0.5	265	39	99	0.394	1	NA	NA	22	29	0.759	NA	NA	0	21	NA	NA	NA	25	101	Away	1983-11-19	NYK	-3	0	1
70	1610612765	0028300142	NOV 22, 1983	DET @ PHL	L	6	7	0.461538461538462	240	40	88	0.455	1	3	0.333	27	34	0.794	13	NA	13	24	13	9	17	41	108	Away	1983-11-22	PHL	-4	0	2
69	1610612765	0028300150	NOV 23, 1983	DET @ IND	W	7	7	0.5	240	43	90	0.478	0	NA	NA	29	39	0.744	NA	NA	0	23	NA	NA	NA	29	115	Away	1983-11-23	IND	2	1	0
68	1610612765	0028300153	NOV 25, 1983	DET vs. WAS	L	7	8	0.466666666666667	240	43	104	0.413	0	NA	NA	25	34	0.735	NA	NA	0	32	NA	NA	NA	30	111	Home	1983-11-25	WAS	-9	0	1
67	1610612765	0028300172	NOV 27, 1983	DET @ BOS	L	7	9	0.4375	240	39	93	0.419	1	NA	NA	20	29	0.69	NA	NA	0	18	NA	NA	NA	25	99	Away	1983-11-27	BOS	-15	0	2
66	1610612765	0028300174	NOV 29, 1983	DET vs. CLE	W	8	9	0.470588235294118	240	37	83	0.446	0	NA	NA	29	41	0.707	NA	NA	0	22	NA	NA	NA	20	103	Home	1983-11-29	CLE	10	1	0
65	1610612765	0028300194	DEC 02, 1983	DET vs. ATL	W	9	9	0.5	240	46	103	0.447	0	NA	NA	36	44	0.818	NA	NA	0	32	NA	NA	NA	25	128	Home	1983-12-02	ATL	36	2	0
64	1610612765	0028300207	DEC 03, 1983	DET vs. IND	W	10	9	0.526315789473684	240	49	87	0.563	0	NA	NA	19	29	0.655	NA	NA	0	28	NA	NA	NA	29	117	Home	1983-12-03	IND	18	3	0
63	1610612765	0028300229	DEC 08, 1983	DET @ GOS	L	10	10	0.5	240	51	101	0.505	3	NA	NA	24	31	0.774	NA	NA	0	23	NA	NA	NA	30	129	Away	1983-12-08	GOS	-1	0	1
62	1610612765	0028300231	DEC 09, 1983	DET @ POR	L	10	11	0.476190476190476	240	43	96	0.448	1	NA	NA	30	36	0.833	NA	NA	0	25	NA	NA	NA	32	117	Away	1983-12-09	POR	-6	0	2
61	1610612765	0028300251	DEC 11, 1983	DET @ SEA	L	10	12	0.454545454545455	240	52	115	0.452	2	NA	NA	25	30	0.833	NA	NA	0	30	NA	NA	NA	33	131	Away	1983-12-11	SEA	-4	0	3
60	1610612765	0028300255	DEC 13, 1983	DET @ DEN	W	11	12	0.478260869565217	315	74	136	0.544	1	NA	NA	37	60	0.617	NA	NA	0	47	NA	NA	NA	44	186	Away	1983-12-13	DEN	2	1	0
59	1610612765	0028300286	DEC 17, 1983	DET vs. BOS	L	11	13	0.458333333333333	240	46	111	0.414	2	NA	NA	21	26	0.808	NA	NA	0	31	NA	NA	NA	35	115	Home	1983-12-17	BOS	-14	0	1
58	1610612765	0028300291	DEC 20, 1983	DET vs. DAL	W	12	13	0.48	240	53	101	0.525	0	NA	NA	10	15	0.667	NA	NA	0	27	NA	NA	NA	30	116	Home	1983-12-20	DAL	12	1	0
57	1610612765	0028300296	DEC 21, 1983	DET @ CLE	W	13	13	0.5	240	45	93	0.484	0	NA	NA	29	37	0.784	NA	NA	0	24	NA	NA	NA	18	119	Away	1983-12-21	CLE	7	2	0
56	1610612765	0028300307	DEC 23, 1983	DET vs. PHL	L	13	14	0.481481481481481	240	38	85	0.447	0	0	NA	30	34	0.882	NA	NA	0	26	NA	5	15	28	106	Home	1983-12-23	PHL	-2	0	1
55	1610612765	0028300327	DEC 27, 1983	DET vs. POR	W	14	14	0.5	240	59	111	0.532	0	NA	NA	22	28	0.786	NA	NA	0	36	NA	NA	NA	25	140	Home	1983-12-27	POR	40	1	0
54	1610612765	0028300332	DEC 28, 1983	DET @ NYK	W	15	14	0.517241379310345	240	41	78	0.526	0	NA	NA	29	37	0.784	NA	NA	0	26	NA	NA	NA	26	111	Away	1983-12-28	NYK	3	2	0
53	1610612765	0028300342	DEC 30, 1983	DET vs. CHI	W	16	14	0.533333333333333	240	41	86	0.477	0	NA	NA	21	27	0.778	NA	NA	0	32	NA	NA	NA	27	103	Home	1983-12-30	CHI	7	3	0
52	1610612765	0028300360	JAN 03, 1984	DET @ WAS	L	16	15	0.516129032258065	240	45	98	0.459	0	NA	NA	12	17	0.706	NA	NA	0	29	NA	NA	NA	22	102	Away	1984-01-03	WAS	-1	0	1
51	1610612765	0028300368	JAN 04, 1984	DET vs. PHX	W	17	15	0.53125	240	52	90	0.578	0	NA	NA	24	30	0.8	NA	NA	0	30	NA	NA	NA	23	128	Home	1984-01-04	PHX	14	1	0
50	1610612765	0028300380	JAN 06, 1984	DET vs. NYK	W	18	15	0.545454545454545	240	44	98	0.449	0	NA	NA	30	33	0.909	NA	NA	0	26	NA	NA	NA	26	118	Home	1984-01-06	NYK	11	2	0
49	1610612765	0028300390	JAN 08, 1984	DET @ MIL	W	19	15	0.558823529411765	240	43	88	0.489	0	NA	NA	25	29	0.862	NA	NA	0	25	NA	NA	NA	23	111	Away	1984-01-08	MIL	11	3	0
48	1610612765	0028300409	JAN 11, 1984	DET @ IND	W	20	15	0.571428571428571	240	48	95	0.505	0	NA	NA	16	23	0.696	NA	NA	0	28	NA	NA	NA	20	112	Away	1984-01-11	IND	16	4	0
47	1610612765	0028300419	JAN 13, 1984	DET vs. CHI	W	21	15	0.583333333333333	240	48	97	0.495	0	NA	NA	19	22	0.864	NA	NA	0	39	NA	NA	NA	26	115	Home	1984-01-13	CHI	11	5	0
46	1610612765	0028300423	JAN 14, 1984	DET @ CLE	W	22	15	0.594594594594595	265	52	100	0.52	0	NA	NA	28	32	0.875	NA	NA	0	35	NA	NA	NA	28	132	Away	1984-01-14	CLE	1	6	0
45	1610612765	0028300435	JAN 17, 1984	DET @ PHL	L	22	16	0.578947368421053	240	45	101	0.446	0	4	0	27	34	0.794	NA	NA	0	25	NA	7	15	28	117	Away	1984-01-17	PHL	-11	0	1
44	1610612765	0028300448	JAN 18, 1984	DET vs. NJN	L	22	17	0.564102564102564	240	47	106	0.443	1	NA	NA	20	24	0.833	NA	NA	0	30	NA	NA	NA	28	115	Home	1984-01-18	NJN	-9	0	2
43	1610612765	0028300461	JAN 20, 1984	DET vs. ATL	W	23	17	0.575	240	50	108	0.463	0	NA	NA	16	21	0.762	NA	NA	0	29	NA	NA	NA	31	116	Home	1984-01-20	ATL	22	1	0
42	1610612765	0028300462	JAN 21, 1984	DET @ NJN	L	23	18	0.560975609756098	240	44	106	0.415	0	NA	NA	15	22	0.682	NA	NA	0	26	NA	NA	NA	19	103	Away	1984-01-21	NJN	-17	0	1
41	1610612765	0028300479	JAN 24, 1984	DET vs. IND	L	23	19	0.547619047619048	240	44	89	0.494	0	NA	NA	19	24	0.792	NA	NA	0	22	NA	NA	NA	22	107	Home	1984-01-24	IND	-7	0	2
40	1610612765	0028300496	JAN 31, 1984	DET @ CLE	L	23	20	0.534883720930233	265	37	99	0.374	0	NA	NA	38	44	0.864	NA	NA	0	27	NA	NA	NA	31	112	Away	1984-01-31	CLE	-2	0	3
39	1610612765	0028300514	FEB 02, 1984	DET @ WAS	W	24	20	0.545454545454545	240	53	95	0.558	0	NA	NA	33	39	0.846	NA	NA	0	32	NA	NA	NA	28	139	Away	1984-02-02	WAS	10	1	0
38	1610612765	0028300522	FEB 03, 1984	DET vs. SDC	W	25	20	0.555555555555556	240	54	105	0.514	0	NA	NA	18	26	0.692	NA	NA	0	36	NA	NA	NA	27	126	Home	1984-02-03	SDC	15	2	0
37	1610612765	0028300534	FEB 05, 1984	DET @ BOS	L	25	21	0.543478260869565	265	56	116	0.483	0	NA	NA	22	29	0.759	NA	NA	0	21	NA	NA	NA	30	134	Away	1984-02-05	BOS	-3	0	1
36	1610612765	0028300547	FEB 07, 1984	DET vs. CLE	W	26	21	0.553191489361702	240	54	92	0.587	0	NA	NA	22	29	0.759	NA	NA	0	36	NA	NA	NA	23	130	Home	1984-02-07	CLE	31	1	0
35	1610612765	0028300561	FEB 10, 1984	DET vs. GOS	W	27	21	0.5625	240	56	117	0.479	0	NA	NA	22	25	0.88	NA	NA	0	34	NA	NA	NA	30	134	Home	1984-02-10	GOS	18	2	0
34	1610612765	0028300570	FEB 11, 1984	DET vs. SAN	L	27	22	0.551020408163265	240	50	106	0.472	0	NA	NA	16	21	0.762	NA	NA	0	30	NA	NA	NA	26	116	Home	1984-02-11	SAN	-7	0	1
33	1610612765	0028300585	FEB 14, 1984	DET @ HOU	W	28	22	0.56	240	42	90	0.467	0	NA	NA	42	50	0.84	NA	NA	0	22	NA	NA	NA	26	126	Away	1984-02-14	HOU	7	1	0
32	1610612765	0028300612	FEB 18, 1984	DET @ DAL	W	29	22	0.568627450980392	240	51	100	0.51	0	NA	NA	18	21	0.857	NA	NA	0	21	NA	NA	NA	27	120	Away	1984-02-18	DAL	5	2	0
31	1610612765	0028300614	FEB 19, 1984	DET @ SAN	W	30	22	0.576923076923077	265	56	126	0.444	0	NA	NA	30	43	0.698	NA	NA	0	34	NA	NA	NA	27	142	Away	1984-02-19	SAN	2	3	0
30	1610612765	0028300621	FEB 21, 1984	DET @ KCK	L	30	23	0.566037735849057	240	42	92	0.457	1	NA	NA	27	40	0.675	NA	NA	0	21	NA	NA	NA	30	112	Away	1984-02-21	KCK	-7	0	1
29	1610612765	0028300634	FEB 22, 1984	DET vs. NYK	W	31	23	0.574074074074074	240	43	91	0.473	1	NA	NA	27	41	0.659	NA	NA	0	24	NA	NA	NA	24	114	Home	1984-02-22	NYK	3	1	0
28	1610612765	0028300645	FEB 24, 1984	DET @ IND	L	31	24	0.563636363636364	240	39	93	0.419	0	NA	NA	22	38	0.579	NA	NA	0	18	NA	NA	NA	24	100	Away	1984-02-24	IND	-8	0	1
27	1610612765	0028300659	FEB 26, 1984	DET vs. CLE	W	32	24	0.571428571428571	240	51	98	0.52	1	NA	NA	18	20	0.9	NA	NA	0	28	NA	NA	NA	20	121	Home	1984-02-26	CLE	12	1	0
26	1610612765	0028300668	FEB 28, 1984	DET @ ATL	W	33	24	0.578947368421053	240	39	83	0.47	0	NA	NA	23	24	0.958	NA	NA	0	23	NA	NA	NA	25	101	Away	1984-02-28	ATL	5	2	0
25	1610612765	0028300670	FEB 29, 1984	DET vs. WAS	W	34	24	0.586206896551724	240	54	102	0.529	0	NA	NA	29	33	0.879	NA	NA	0	40	NA	NA	NA	24	137	Home	1984-02-29	WAS	31	3	0
24	1610612765	0028300685	MAR 02, 1984	DET vs. NYK	L	34	25	0.576271186440678	240	40	91	0.44	0	NA	NA	22	32	0.688	NA	NA	0	22	NA	NA	NA	27	102	Home	1984-03-02	NYK	-15	0	1
23	1610612765	0028300699	MAR 04, 1984	DET vs. LAL	L	34	26	0.566666666666667	240	45	102	0.441	1	NA	NA	23	31	0.742	NA	NA	0	29	NA	NA	NA	24	114	Home	1984-03-04	LAL	-4	0	2
22	1610612765	0028300702	MAR 06, 1984	DET @ CHI	W	35	26	0.573770491803279	240	51	91	0.56	0	NA	NA	22	28	0.786	NA	NA	0	25	NA	NA	NA	28	124	Away	1984-03-06	CHI	16	1	0
21	1610612765	0028300714	MAR 07, 1984	DET vs. ATL	W	36	26	0.580645161290323	240	48	86	0.558	0	NA	NA	11	16	0.688	NA	NA	0	30	NA	NA	NA	27	107	Home	1984-03-07	ATL	14	2	0
20	1610612765	0028300720	MAR 09, 1984	DET vs. NJN	W	37	26	0.587301587301587	240	45	89	0.506	0	NA	NA	32	41	0.78	NA	NA	0	29	NA	NA	NA	27	122	Home	1984-03-09	NJN	4	3	0
19	1610612765	0028300730	MAR 10, 1984	DET vs. WAS	W	38	26	0.59375	240	42	96	0.438	0	NA	NA	31	41	0.756	NA	NA	0	NA	NA	NA	NA	24	115	Home	1984-03-10	WAS	15	4	0
