Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612746	0028300007	OCT 28, 1983	SDC @ POR	L	0	1	0	240	34	69	0.493	1	NA	NA	24	32	0.75	NA	NA	0	19	NA	NA	NA	31	93	Away	1983-10-28	POR	-14	0	1
81	1610612746	0028300016	OCT 29, 1983	SDC vs. DEN	W	1	1	0.5	240	52	95	0.547	1	NA	NA	36	46	0.783	NA	NA	0	27	NA	NA	NA	36	141	Home	1983-10-29	DEN	13	1	0
80	1610612746	0028300035	NOV 02, 1983	SDC vs. LAL	W	2	1	0.666666666666667	240	47	91	0.516	0	NA	NA	16	23	0.696	NA	NA	0	30	NA	NA	NA	24	110	Home	1983-11-02	LAL	4	2	0
79	1610612746	0028300044	NOV 04, 1983	SDC vs. SEA	W	3	1	0.75	240	52	97	0.536	0	NA	NA	17	27	0.63	NA	NA	0	31	NA	NA	NA	31	121	Home	1983-11-04	SEA	24	3	0
78	1610612746	0028300054	NOV 05, 1983	SDC @ DEN	L	3	2	0.6	240	52	96	0.542	0	NA	NA	17	25	0.68	NA	NA	0	27	NA	NA	NA	NA	121	Away	1983-11-05	DEN	-6	0	1
77	1610612746	0028300061	NOV 08, 1983	SDC @ WAS	L	3	3	0.5	240	45	95	0.474	0	NA	NA	23	30	0.767	NA	NA	0	23	NA	NA	NA	30	113	Away	1983-11-08	WAS	-6	0	2
76	1610612746	0028300073	NOV 09, 1983	SDC @ BOS	L	3	4	0.428571428571429	240	51	106	0.481	2	NA	NA	18	24	0.75	NA	NA	0	28	NA	NA	NA	28	122	Away	1983-11-09	BOS	-7	0	3
75	1610612746	0028300078	NOV 11, 1983	SDC @ NYK	L	3	5	0.375	240	38	79	0.481	0	NA	NA	19	30	0.633	NA	NA	0	22	NA	NA	NA	22	95	Away	1983-11-11	NYK	-21	0	4
74	1610612746	0028300095	NOV 13, 1983	SDC @ PHL	L	3	6	0.333333333333333	265	48	103	0.466	1	2	0.5	19	30	0.633	NA	NA	0	26	NA	6	NA	24	116	Away	1983-11-13	PHL	-8	0	5
73	1610612746	0028300101	NOV 15, 1983	SDC @ ATL	L	3	7	0.3	240	40	78	0.513	0	NA	NA	22	33	0.667	NA	NA	0	28	NA	NA	NA	20	102	Away	1983-11-15	ATL	-5	0	6
72	1610612746	0028300114	NOV 17, 1983	SDC vs. MIL	W	4	7	0.363636363636364	240	53	92	0.576	0	NA	NA	35	47	0.745	NA	NA	0	35	NA	NA	NA	25	141	Home	1983-11-17	MIL	19	1	0
71	1610612746	0028300133	NOV 20, 1983	SDC vs. CLE	W	5	7	0.416666666666667	240	43	96	0.448	0	NA	NA	13	19	0.684	NA	NA	0	25	NA	NA	NA	17	99	Home	1983-11-20	CLE	2	2	0
70	1610612746	0028300136	NOV 22, 1983	SDC @ KCK	L	5	8	0.384615384615385	240	44	88	0.5	0	NA	NA	11	16	0.688	NA	NA	0	24	NA	NA	NA	22	99	Away	1983-11-22	KCK	-19	0	1
69	1610612746	0028300149	NOV 23, 1983	SDC @ DEN	L	5	9	0.357142857142857	240	42	96	0.438	0	NA	NA	30	39	0.769	NA	NA	0	16	NA	NA	NA	NA	114	Away	1983-11-23	DEN	-19	0	2
68	1610612746	0028300151	NOV 25, 1983	SDC @ SAN	L	5	10	0.333333333333333	240	43	88	0.489	0	NA	NA	34	47	0.723	NA	NA	0	24	NA	NA	NA	25	120	Away	1983-11-25	SAN	-13	0	3
67	1610612746	0028300166	NOV 26, 1983	SDC vs. NJN	L	5	11	0.3125	240	41	90	0.456	0	NA	NA	20	30	0.667	NA	NA	0	30	NA	NA	NA	32	102	Home	1983-11-26	NJN	-2	0	4
