Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612751	0028400004	OCT 26, 1984	NJN vs. ATL	L	0	1	0	240	40	87	0.46	1	NA	NA	23	30	0.767	NA	NA	0	26	NA	NA	NA	19	104	Home	1984-10-26	ATL	-15	0	1
81	1610612751	0028400014	OCT 27, 1984	NJN @ CLE	W	1	1	0.5	240	53	102	0.52	1	NA	NA	24	32	0.75	NA	NA	0	31	NA	NA	NA	24	131	Away	1984-10-27	CLE	25	1	0
80	1610612751	0028400027	OCT 30, 1984	NJN vs. PHL	L	1	2	0.333333333333333	240	41	104	0.394	0	3	0	14	26	0.538	NA	NA	0	25	6	3	24	32	96	Home	1984-10-30	PHL	-22	0	1
79	1610612751	0028400032	OCT 31, 1984	NJN @ BOS	L	1	3	0.25	240	45	93	0.484	0	NA	NA	15	19	0.789	NA	NA	0	26	NA	NA	NA	18	105	Away	1984-10-31	BOS	-11	0	2
78	1610612751	0028400046	NOV 03, 1984	NJN vs. IND	W	2	3	0.4	240	56	106	0.528	1	NA	NA	5	7	0.714	NA	NA	0	NA	NA	NA	NA	19	118	Home	1984-11-03	IND	1	1	0
77	1610612751	0028400067	NOV 07, 1984	NJN vs. WAS	W	3	3	0.5	240	40	85	0.471	1	NA	NA	18	24	0.75	NA	NA	0	11	NA	NA	NA	24	99	Home	1984-11-07	WAS	11	2	0
76	1610612751	0028400078	NOV 09, 1984	NJN vs. KCK	L	3	4	0.428571428571429	240	40	93	0.43	0	NA	NA	19	25	0.76	NA	NA	0	20	NA	NA	NA	24	99	Home	1984-11-09	KCK	-2	0	1
75	1610612751	0028400090	NOV 11, 1984	NJN @ LAL	L	3	5	0.375	240	45	97	0.464	0	NA	NA	21	25	0.84	NA	NA	0	25	NA	NA	NA	24	111	Away	1984-11-11	LAL	-10	0	2
74	1610612751	0028400098	NOV 13, 1984	NJN @ LAC	W	4	5	0.444444444444444	240	43	96	0.448	0	NA	NA	13	21	0.619	NA	NA	0	23	NA	NA	NA	19	99	Away	1984-11-13	LAC	9	1	0
73	1610612751	0028400103	NOV 14, 1984	NJN @ PHX	L	4	6	0.4	240	37	87	0.425	1	NA	NA	11	17	0.647	NA	NA	0	18	NA	NA	NA	23	86	Away	1984-11-14	PHX	-12	0	1
72	1610612751	0028400119	NOV 17, 1984	NJN @ GOS	W	5	6	0.454545454545455	240	57	113	0.564	1	NA	NA	16	24	0.667	NA	NA	0	30	NA	NA	NA	24	131	Away	1984-11-17	GOS	17	1	0
71	1610612751	0028400127	NOV 18, 1984	NJN @ SEA	W	6	6	0.5	240	44	87	0.506	3	NA	NA	11	14	0.786	NA	NA	0	28	NA	NA	NA	20	102	Away	1984-11-18	SEA	5	2	0
70	1610612751	0028400138	NOV 20, 1984	NJN @ POR	L	6	7	0.461538461538462	265	45	105	0.429	1	NA	NA	16	22	0.727	NA	NA	0	31	NA	NA	NA	27	107	Away	1984-11-20	POR	-10	0	1
69	1610612751	0028400159	NOV 24, 1984	NJN @ ATL	L	6	8	0.428571428571429	240	36	86	0.419	0	NA	NA	27	35	0.771	NA	NA	0	23	NA	NA	NA	26	99	Away	1984-11-24	ATL	-2	0	2
68	1610612751	0028400184	NOV 28, 1984	NJN vs. NYK	W	7	8	0.466666666666667	240	46	86	0.535	0	NA	NA	19	25	0.76	NA	NA	0	22	NA	NA	NA	25	111	Home	1984-11-28	NYK	15	1	0
67	1610612751	0028400188	NOV 30, 1984	NJN vs. IND	W	8	8	0.5	240	50	88	0.568	1	NA	NA	22	34	0.647	NA	NA	0	24	NA	NA	NA	19	123	Home	1984-11-30	IND	23	2	0
66	1610612751	0028400207	DEC 02, 1984	NJN @ PHL	L	8	9	0.470588235294118	240	46	93	0.495	1	7	0.143	19	26	0.731	NA	NA	0	25	NA	2	16	26	112	Away	1984-12-02	PHL	-2	0	1
65	1610612751	0028400214	DEC 04, 1984	NJN @ CHI	L	8	10	0.444444444444444	240	40	88	0.455	1	NA	NA	16	25	0.64	NA	NA	0	20	NA	NA	NA	29	97	Away	1984-12-04	CHI	-15	0	2
64	1610612751	0028400221	DEC 05, 1984	NJN vs. LAL	L	8	11	0.421052631578947	240	40	90	0.444	0	NA	NA	13	17	0.765	NA	NA	0	24	NA	NA	NA	24	93	Home	1984-12-05	LAL	-11	0	3
63	1610612751	0028400237	DEC 08, 1984	NJN vs. BOS	L	8	12	0.4	240	41	80	0.513	2	NA	NA	14	26	0.538	NA	NA	0	23	NA	NA	NA	18	98	Home	1984-12-08	BOS	-9	0	4
62	1610612751	0028400255	DEC 11, 1984	NJN @ BOS	L	8	13	0.380952380952381	240	56	91	0.615	2	NA	NA	7	15	0.467	NA	NA	0	37	NA	NA	NA	23	121	Away	1984-12-11	BOS	-9	0	5
61	1610612751	0028400262	DEC 12, 1984	NJN vs. MIL	W	9	13	0.409090909090909	240	37	74	0.5	0	NA	NA	42	54	0.778	NA	NA	0	18	NA	NA	NA	24	116	Home	1984-12-12	MIL	7	1	0
60	1610612751	0028400274	DEC 14, 1984	NJN vs. CHI	W	10	13	0.434782608695652	240	42	91	0.462	0	NA	NA	27	30	0.9	NA	NA	0	26	NA	NA	NA	24	111	Home	1984-12-14	CHI	2	2	0
59	1610612751	0028400279	DEC 15, 1984	NJN @ IND	L	10	14	0.416666666666667	240	45	99	0.455	1	NA	NA	9	16	0.563	NA	NA	0	21	NA	NA	NA	26	100	Away	1984-12-15	IND	-12	0	1
