Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612749	0028400013	OCT 27, 1984	MIL vs. CHI	W	1	0	1	240	37	90	0.411	2	NA	NA	32	39	0.821	NA	NA	0	23	NA	NA	NA	31	108	Home	1984-10-27	CHI	2	1	0
81	1610612749	0028400019	OCT 29, 1984	MIL @ CHI	L	1	1	0.5	240	43	85	0.506	1	NA	NA	23	34	0.676	NA	NA	0	27	NA	NA	NA	41	110	Away	1984-10-29	CHI	-6	0	1
80	1610612749	0028400030	OCT 31, 1984	MIL vs. WAS	W	2	1	0.666666666666667	240	49	95	0.516	0	NA	NA	7	12	0.583	NA	NA	0	36	NA	NA	NA	21	105	Home	1984-10-31	WAS	26	1	0
79	1610612749	0028400042	NOV 02, 1984	MIL @ WAS	W	3	1	0.75	240	37	77	0.481	1	NA	NA	27	29	0.931	NA	NA	0	24	NA	NA	NA	26	102	Away	1984-11-02	WAS	6	2	0
78	1610612749	0028400052	NOV 03, 1984	MIL vs. CLE	W	4	1	0.8	240	50	103	0.485	0	NA	NA	17	28	0.607	NA	NA	0	28	NA	NA	NA	40	117	Home	1984-11-03	CLE	29	3	0
77	1610612749	0028400064	NOV 07, 1984	MIL vs. ATL	W	5	1	0.833333333333333	240	40	85	0.471	0	NA	NA	23	31	0.742	NA	NA	0	26	NA	NA	NA	26	103	Home	1984-11-07	ATL	4	4	0
76	1610612749	0028400079	NOV 09, 1984	MIL vs. IND	W	6	1	0.857142857142857	240	45	84	0.536	1	NA	NA	31	39	0.795	NA	NA	0	30	NA	NA	NA	31	122	Home	1984-11-09	IND	17	5	0
75	1610612749	0028400089	NOV 10, 1984	MIL @ DET	L	6	2	0.75	240	39	77	0.506	2	NA	NA	20	21	0.952	NA	NA	0	19	NA	NA	NA	29	100	Away	1984-11-10	DET	-4	0	1
74	1610612749	0028400095	NOV 13, 1984	MIL @ ATL	W	7	2	0.777777777777778	240	38	86	0.442	1	NA	NA	33	42	0.786	NA	NA	0	16	NA	NA	NA	26	110	Away	1984-11-13	ATL	11	1	0
73	1610612749	0028400109	NOV 15, 1984	MIL @ LAC	W	8	2	0.8	240	44	85	0.518	0	NA	NA	15	19	0.789	NA	NA	0	25	NA	NA	NA	24	103	Away	1984-11-15	LAC	13	2	0
