Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612758	0028200002	OCT 29, 1982	KCK vs. POR	W	1	0	1	240	42	NA	NA	0	NA	NA	29	37	0.784	NA	NA	0	21	NA	NA	NA	36	113	Home	1982-10-29	POR	2	1	0
81	1610612758	0028200027	NOV 02, 1982	KCK vs. MIL	W	2	0	1	240	49	99	0.495	0	NA	NA	21	36	0.583	NA	NA	0	NA	NA	NA	NA	NA	119	Home	1982-11-02	MIL	7	2	0
80	1610612758	0028200048	NOV 05, 1982	KCK vs. DAL	L	2	1	0.666666666666667	240	47	100	0.47	0	NA	NA	19	32	0.594	NA	NA	0	25	NA	NA	NA	36	113	Home	1982-11-05	DAL	-5	0	1
79	1610612758	0028200062	NOV 09, 1982	KCK @ LAL	L	2	2	0.5	240	47	94	0.5	0	NA	NA	23	30	0.879	NA	NA	0	25	NA	NA	NA	27	117	Away	1982-11-09	LAL	-22	0	2
78	1610612758	0028200078	NOV 10, 1982	KCK @ PHX	L	2	3	0.4	240	42	96	0.438	1	NA	NA	15	28	0.536	NA	NA	0	22	NA	NA	NA	41	100	Away	1982-11-10	PHX	-6	0	3
77	1610612758	0028200092	NOV 13, 1982	KCK @ SDC	W	3	3	0.5	240	49	84	0.583	0	NA	NA	14	22	0.636	NA	NA	0	29	NA	NA	NA	21	112	Away	1982-11-13	SDC	1	1	0
76	1610612758	0028200107	NOV 16, 1982	KCK @ SAN	W	4	3	0.571428571428571	240	41	90	0.456	0	NA	NA	23	27	0.852	NA	NA	0	23	NA	NA	NA	23	105	Away	1982-11-16	SAN	3	2	0
75	1610612758	0028200136	NOV 20, 1982	KCK @ DAL	W	5	3	0.625	240	46	90	0.511	0	NA	NA	35	43	0.814	NA	NA	0	27	NA	NA	NA	41	127	Away	1982-11-20	DAL	7	3	0
74	1610612758	0028200145	NOV 24, 1982	KCK vs. DET	W	6	3	0.666666666666667	240	50	113	0.442	0	NA	NA	22	32	0.667	NA	NA	0	28	NA	NA	NA	32	122	Home	1982-11-24	DET	10	4	0
73	1610612758	0028200153	NOV 25, 1982	KCK @ HOU	W	7	3	0.7	240	40	92	0.435	0	NA	NA	8	14	0.571	NA	NA	0	27	NA	NA	NA	19	88	Away	1982-11-25	HOU	9	5	0
72	1610612758	0028200163	NOV 27, 1982	KCK vs. PHX	W	8	3	0.727272727272727	240	37	87	0.425	0	NA	NA	31	41	0.756	NA	NA	0	25	NA	NA	NA	26	105	Home	1982-11-27	PHX	6	6	0
