Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612762	0028200009	OCT 29, 1982	UTH vs. SAN	L	0	1	0	240	44	94	0.468	3	NA	NA	23	31	0.742	NA	NA	0	28	NA	NA	NA	NA	114	Home	1982-10-29	SAN	-6	0	1
81	1610612762	0028200015	OCT 30, 1982	UTH @ DAL	W	1	1	0.5	240	45	NA	NA	2	NA	NA	36	46	0.783	NA	NA	0	26	NA	NA	NA	NA	128	Away	1982-10-30	DAL	5	1	0
80	1610612762	0028200028	NOV 02, 1982	UTH vs. SEA	L	1	2	0.333333333333333	240	32	NA	NA	0	NA	NA	28	47	0.596	NA	NA	0	20	NA	NA	NA	22	92	Home	1982-11-02	SEA	-28	0	1
79	1610612762	0028200038	NOV 04, 1982	UTH @ PHX	L	1	3	0.25	240	40	76	0.526	0	NA	NA	24	28	0.857	NA	NA	0	25	NA	NA	NA	32	104	Away	1982-11-04	PHX	-15	0	2
78	1610612762	0028200057	NOV 06, 1982	UTH vs. LAL	L	1	4	0.2	240	44	87	0.506	0	NA	NA	13	15	0.867	NA	NA	0	29	NA	NA	NA	19	101	Home	1982-11-06	LAL	-3	0	3
77	1610612762	0028200064	NOV 09, 1982	UTH @ SAN	L	1	5	0.166666666666667	240	41	86	0.482	0	NA	NA	22	29	NA	NA	NA	0	23	NA	NA	NA	25	104	Away	1982-11-09	SAN	-14	0	4
76	1610612762	0028200072	NOV 10, 1982	UTH vs. DEN	W	2	5	0.285714285714286	240	49	95	0.516	0	NA	NA	27	33	0.818	NA	NA	0	31	NA	NA	NA	24	125	Home	1982-11-10	DEN	6	1	0
75	1610612762	0028200082	NOV 12, 1982	UTH vs. ATL	L	2	6	0.25	240	41	85	0.482	0	NA	NA	16	24	0.696	NA	NA	0	28	NA	NA	NA	26	98	Home	1982-11-12	ATL	-8	0	1
74	1610612762	0028200113	NOV 17, 1982	UTH vs. NJN	W	3	6	0.333333333333333	240	39	77	0.506	0	NA	NA	23	32	0.719	NA	NA	0	26	NA	NA	NA	27	101	Home	1982-11-17	NJN	4	1	0
73	1610612762	0028200124	NOV 19, 1982	UTH @ CHI	L	3	7	0.3	240	43	104	0.413	0	NA	NA	25	32	0.781	NA	NA	0	27	NA	NA	NA	27	111	Away	1982-11-19	CHI	-16	0	1
72	1610612762	0028200142	NOV 23, 1982	UTH @ CLE	W	4	7	0.363636363636364	240	48	94	0.511	1	NA	NA	24	32	0.75	NA	NA	0	24	NA	NA	NA	23	121	Away	1982-11-23	CLE	22	1	0
71	1610612762	0028200147	NOV 24, 1982	UTH @ MIL	L	4	8	0.333333333333333	240	46	96	0.479	0	NA	NA	14	22	0.636	NA	NA	0	27	NA	NA	NA	21	106	Away	1982-11-24	MIL	-13	0	1
70	1610612762	0028200154	NOV 26, 1982	UTH @ BOS	L	4	9	0.307692307692308	240	43	97	0.443	0	NA	NA	17	22	0.773	NA	NA	0	22	NA	NA	NA	26	103	Away	1982-11-26	BOS	-34	0	2
69	1610612762	0028200164	NOV 27, 1982	UTH @ PHL	L	4	10	0.285714285714286	240	48	95	0.505	2	7	0.286	15	27	0.556	16	NA	16	26	12	9	16	24	113	Away	1982-11-27	PHL	-13	0	3
68	1610612762	0028200179	NOV 30, 1982	UTH @ NYK	L	4	11	0.266666666666667	240	40	86	0.465	0	NA	NA	13	18	0.722	NA	NA	0	25	NA	NA	NA	24	93	Away	1982-11-30	NYK	-31	0	4
67	1610612762	0028200193	DEC 02, 1982	UTH vs. POR	W	5	11	0.3125	240	47	87	0.54	2	NA	NA	23	30	0.767	NA	NA	0	35	NA	NA	NA	22	119	Home	1982-12-02	POR	7	1	0
66	1610612762	0028200204	DEC 04, 1982	UTH vs. CHI	W	6	11	0.352941176470588	240	51	102	0.5	2	NA	NA	27	37	0.73	NA	NA	0	NA	NA	NA	NA	33	131	Home	1982-12-04	CHI	7	2	0
65	1610612762	0028200211	DEC 05, 1982	UTH @ GOS	L	6	12	0.333333333333333	240	41	89	0.461	1	NA	NA	28	38	0.737	NA	NA	0	19	NA	NA	NA	25	111	Away	1982-12-05	GOS	-8	0	1
64	1610612762	0028200214	DEC 07, 1982	UTH @ POR	L	6	13	0.315789473684211	240	41	90	0.456	0	NA	NA	39	39	1	NA	NA	0	19	NA	NA	NA	34	121	Away	1982-12-07	POR	-16	0	2
63	1610612762	0028200220	DEC 08, 1982	UTH vs. HOU	W	7	13	0.35	240	37	71	0.521	0	NA	NA	27	30	0.9	NA	NA	0	25	NA	NA	NA	24	101	Home	1982-12-08	HOU	8	1	0
62	1610612762	0028200237	DEC 10, 1982	UTH vs. LAL	L	7	14	0.333333333333333	240	48	84	0.571	0	NA	NA	26	30	0.867	NA	NA	0	36	NA	NA	NA	22	122	Home	1982-12-10	LAL	-6	0	1
61	1610612762	0028200243	DEC 11, 1982	UTH @ HOU	W	8	14	0.363636363636364	240	38	73	0.521	1	NA	NA	24	27	0.889	NA	NA	0	24	NA	NA	NA	23	101	Away	1982-12-11	HOU	7	1	0
60	1610612762	0028200259	DEC 15, 1982	UTH vs. SDC	W	9	14	0.391304347826087	240	51	90	0.567	0	NA	NA	17	19	0.895	NA	NA	0	32	NA	NA	NA	23	119	Home	1982-12-15	SDC	6	2	0
59	1610612762	0028200275	DEC 17, 1982	UTH @ SAN	L	9	15	0.375	240	46	91	0.505	2	NA	NA	9	11	0.818	NA	NA	0	30	NA	NA	NA	26	103	Away	1982-12-17	SAN	-7	0	1
58	1610612762	0028200280	DEC 18, 1982	UTH vs. HOU	W	10	15	0.4	240	42	92	0.457	2	NA	NA	30	38	0.789	NA	NA	0	20	NA	NA	NA	16	116	Home	1982-12-18	HOU	19	1	0
57	1610612762	0028200290	DEC 20, 1982	UTH vs. KCK	W	11	15	0.423076923076923	265	41	86	0.477	2	NA	NA	35	47	0.745	NA	NA	0	26	NA	NA	NA	22	119	Home	1982-12-20	KCK	2	2	0
56	1610612762	0028200302	DEC 22, 1982	UTH @ LAL	L	11	16	0.407407407407407	240	45	104	0.433	0	NA	NA	10	13	0.769	NA	NA	0	34	NA	NA	NA	23	100	Away	1982-12-22	LAL	-24	0	1
55	1610612762	0028200311	DEC 25, 1982	UTH vs. PHX	L	11	17	0.392857142857143	240	41	101	0.406	0	NA	NA	19	27	0.704	NA	NA	0	24	NA	NA	NA	28	101	Home	1982-12-25	PHX	-10	0	2
54	1610612762	0028200315	DEC 26, 1982	UTH @ KCK	L	11	18	0.379310344827586	240	44	87	0.506	2	NA	NA	28	38	0.737	NA	NA	0	30	NA	NA	NA	33	118	Away	1982-12-26	KCK	-2	0	3
53	1610612762	0028200330	DEC 28, 1982	UTH vs. DET	W	12	18	0.4	265	42	101	0.416	0	NA	NA	21	32	0.656	NA	NA	0	24	NA	NA	NA	27	105	Home	1982-12-28	DET	7	1	0
52	1610612762	0028200335	DEC 29, 1982	UTH @ SEA	L	12	19	0.387096774193548	240	35	97	0.361	0	NA	NA	22	31	0.71	NA	NA	0	19	NA	NA	NA	25	92	Away	1982-12-29	SEA	-17	0	1
51	1610612762	0028200344	DEC 30, 1982	UTH vs. IND	L	12	20	0.375	240	45	82	0.549	3	NA	NA	21	29	0.724	NA	NA	0	30	NA	NA	NA	15	114	Home	1982-12-30	IND	-1	0	2
50	1610612762	0028200351	JAN 01, 1983	UTH vs. BOS	L	12	21	0.363636363636364	240	43	91	0.473	1	NA	NA	25	32	0.781	NA	NA	0	25	NA	NA	NA	25	112	Home	1983-01-01	BOS	-15	0	3
49	1610612762	0028200366	JAN 04, 1983	UTH @ GOS	W	13	21	0.382352941176471	240	42	87	0.483	0	NA	NA	16	24	0.667	NA	NA	0	21	NA	NA	NA	21	100	Away	1983-01-04	GOS	12	1	0
48	1610612762	0028200374	JAN 05, 1983	UTH vs. SDC	L	13	22	0.371428571428571	265	42	85	0.494	3	NA	NA	28	42	0.667	NA	NA	0	24	NA	NA	NA	25	115	Home	1983-01-05	SDC	-7	0	1
47	1610612762	0028200383	JAN 07, 1983	UTH @ KCK	L	13	23	0.361111111111111	240	48	92	0.522	0	NA	NA	21	34	0.618	NA	NA	0	27	NA	NA	NA	23	117	Away	1983-01-07	KCK	-22	0	2
46	1610612762	0028200390	JAN 08, 1983	UTH @ HOU	W	14	23	0.378378378378378	240	35	81	0.432	0	NA	NA	17	25	0.68	NA	NA	0	23	NA	NA	NA	23	87	Away	1983-01-08	HOU	5	1	0
45	1610612762	0028200402	JAN 11, 1983	UTH vs. KCK	W	15	23	0.394736842105263	240	40	88	0.455	0	NA	NA	26	35	0.743	NA	NA	0	21	NA	NA	NA	26	106	Home	1983-01-11	KCK	8	2	0
44	1610612762	0028200409	JAN 12, 1983	UTH @ DEN	L	15	24	0.384615384615385	240	47	111	0.423	0	NA	NA	24	32	0.75	NA	NA	0	19	NA	NA	NA	22	118	Away	1983-01-12	DEN	-8	0	1
