Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	LOCATION	DATE	OPP	MARGIN	WIN_STREAK	LOSS_STREAK
82	1610612738	0029300005	NOV 05, 1993	BOS vs. NYK	L	0	1	0	240	44	85	0.518	2	6	0.333	18	22	0.818	11	24	35	23	9	6	16	28	108	Home	1993-11-05	NYK	-3	0	1
81	1610612738	0029300020	NOV 06, 1993	BOS @ WAS	W	1	1	0.5	240	47	90	0.522	0	3	0	6	8	0.75	9	32	41	29	11	8	12	19	100	Away	1993-11-06	WAS	12	1	0
80	1610612738	0029300027	NOV 08, 1993	BOS vs. MIL	W	2	1	0.666666666666667	240	40	75	0.533	2	4	0.5	26	31	0.839	8	28	36	26	10	5	16	21	108	Home	1993-11-08	MIL	8	2	0
79	1610612738	0029300044	NOV 10, 1993	BOS @ PHL	W	3	1	0.75	240	40	86	0.465	2	3	0.667	9	14	0.643	15	24	39	25	13	7	16	20	91	Away	1993-11-10	PHL	2	3	0
78	1610612738	0029300059	NOV 12, 1993	BOS vs. CHH	L	3	2	0.6	240	47	101	0.465	1	5	0.2	12	19	0.632	14	23	37	25	8	7	7	27	107	Home	1993-11-12	CHH	-3	0	1
77	1610612738	0029300064	NOV 13, 1993	BOS @ CHI	W	4	2	0.666666666666667	240	41	76	0.539	0	0	0	16	20	0.8	7	27	34	19	10	7	11	20	98	Away	1993-11-13	CHI	1	1	0
76	1610612738	0029300086	NOV 17, 1993	BOS vs. NJN	W	5	2	0.714285714285714	240	47	89	0.528	1	9	0.111	10	16	0.625	13	29	42	29	12	7	11	21	105	Home	1993-11-17	NJN	5	2	0
75	1610612738	0029300101	NOV 19, 1993	BOS vs. ORL	W	6	2	0.75	240	49	90	0.544	1	5	0.2	16	19	0.842	15	27	42	23	9	8	11	18	115	Home	1993-11-19	ORL	9	3	0
74	1610612738	0029300107	NOV 20, 1993	BOS @ IND	L	6	3	0.666666666666667	240	33	82	0.402	2	8	0.25	26	40	0.65	11	24	35	24	7	6	11	27	94	Away	1993-11-20	IND	-6	0	1
73	1610612738	0029300120	NOV 22, 1993	BOS vs. IND	L	6	4	0.6	240	31	81	0.383	1	6	0.167	8	21	0.381	10	24	34	17	8	7	19	23	71	Home	1993-11-22	IND	-31	0	2
72	1610612738	0029300131	NOV 24, 1993	BOS @ DET	W	7	4	0.636363636363636	240	54	83	0.651	4	6	0.667	6	14	0.429	7	32	39	29	5	2	11	19	118	Away	1993-11-24	DET	15	1	0
